query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	3.94527173175256e-21	20044	109	94	0.862385321100917	0.00468968269806426	GO:0008150	GO:BP	biological_process	51419	2984	
query_1	TRUE	1.70028536938132e-20	19339	109	92	0.844036697247706	0.00475722633021356	GO:0009987	GO:BP	cellular process	51419	3649	GO:0008150
query_1	TRUE	3.42918486880247e-17	12360	109	72	0.660550458715596	0.0058252427184466	GO:0065007	GO:BP	biological regulation	51419	14784	GO:0008150
query_1	TRUE	1.03318207827756e-15	11959	109	69	0.63302752293578	0.0057697131867213	GO:0050789	GO:BP	regulation of biological process	51419	12397	GO:0008150,GO:0065007
query_1	TRUE	4.17246871010052e-15	11528	109	67	0.614678899082569	0.00581193615544761	GO:0050794	GO:BP	regulation of cellular process	51419	12401	GO:0009987,GO:0050789
query_1	TRUE	4.88992106125893e-15	8867	109	59	0.541284403669725	0.006653885192286	GO:0050896	GO:BP	response to stimulus	51419	12476	GO:0008150
query_1	TRUE	2.01010977968668e-12	6068	109	46	0.422018348623853	0.00758075148319051	GO:0048518	GO:BP	positive regulation of biological process	51419	11952	GO:0008150,GO:0050789
query_1	TRUE	2.34356099011521e-12	277	109	14	0.128440366972477	0.0505415162454874	GO:0001666	GO:BP	response to hypoxia	51419	364	GO:0006950,GO:0036293
query_1	TRUE	4.21528671710151e-12	289	109	14	0.128440366972477	0.0484429065743945	GO:0036293	GO:BP	response to decreased oxygen levels	51419	8921	GO:0070482
query_1	TRUE	1.44416929444354e-11	316	109	14	0.128440366972477	0.0443037974683544	GO:0070482	GO:BP	response to oxygen levels	51419	15030	GO:0009628
query_1	TRUE	2.57354141439475e-11	5661	109	43	0.394495412844037	0.00759583112524289	GO:0048522	GO:BP	positive regulation of cellular process	51419	11956	GO:0009987,GO:0048518,GO:0050794
query_1	TRUE	6.01505398829305e-11	7230	109	48	0.440366972477064	0.00663900414937759	GO:0032501	GO:BP	multicellular organismal process	51419	7116	GO:0008150
query_1	TRUE	6.67158900720538e-11	5545	109	42	0.385321100917431	0.00757439134355275	GO:0048519	GO:BP	negative regulation of biological process	51419	11953	GO:0008150,GO:0050789
query_1	TRUE	7.79923461632317e-11	5303	109	41	0.376146788990826	0.00773147275127286	GO:0048523	GO:BP	negative regulation of cellular process	51419	11957	GO:0009987,GO:0048519,GO:0050794
query_1	TRUE	2.09048475780224e-10	3939	109	35	0.321100917431193	0.00888550393500889	GO:0006950	GO:BP	response to stress	51419	2451	GO:0050896
query_1	TRUE	3.07831818547406e-10	13429	109	65	0.596330275229358	0.00484027105517909	GO:0008152	GO:BP	metabolic process	51419	2985	GO:0009987
query_1	TRUE	3.75264234518218e-10	7281	109	47	0.431192660550459	0.00645515725861832	GO:0051716	GO:BP	cellular response to stimulus	51419	12983	GO:0009987,GO:0050896
query_1	TRUE	3.89689385486031e-10	3786	109	34	0.311926605504587	0.00898045430533545	GO:0042221	GO:BP	response to chemical	51419	9400	GO:0050896
query_1	TRUE	7.52913704769308e-10	11781	109	60	0.55045871559633	0.00509294626941686	GO:0044238	GO:BP	primary metabolic process	51419	10236	GO:0008152
query_1	TRUE	1.9828782464991e-09	556	109	15	0.137614678899083	0.026978417266187	GO:0005975	GO:BP	carbohydrate metabolic process	51419	1760	GO:0044238
query_1	TRUE	4.08922087505648e-09	1103	109	19	0.174311926605505	0.0172257479601088	GO:0009628	GO:BP	response to abiotic stimulus	51419	3392	GO:0050896
query_1	TRUE	1.24369062272394e-08	1674	109	22	0.201834862385321	0.013142174432497	GO:0044281	GO:BP	small molecule metabolic process	51419	10246	GO:0008152
query_1	TRUE	4.12362878313455e-08	6424	109	41	0.376146788990826	0.00638231631382316	GO:0023052	GO:BP	signaling	51419	6205	GO:0050789
query_1	TRUE	4.33523788322411e-08	2171	109	24	0.220183486238532	0.011054813450023	GO:0070887	GO:BP	cellular response to chemical stimulus	51419	15231	GO:0042221,GO:0051716
query_1	TRUE	4.94749062133706e-08	6461	109	41	0.376146788990826	0.00634576690914719	GO:0032502	GO:BP	developmental process	51419	7117	GO:0008150
query_1	TRUE	4.99624420662394e-08	6463	109	41	0.376146788990826	0.00634380318737428	GO:0007154	GO:BP	cell communication	51419	2584	GO:0009987
query_1	TRUE	5.35990327071582e-08	2609	109	26	0.238532110091743	0.00996550402453047	GO:0009056	GO:BP	catabolic process	51419	3092	GO:0008152
query_1	TRUE	6.58603660458125e-08	5933	109	39	0.357798165137615	0.00657340300016855	GO:0007165	GO:BP	signal transduction	51419	2595	GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716
query_1	TRUE	9.78033146339711e-08	6602	109	41	0.376146788990826	0.00621023932141775	GO:0019222	GO:BP	regulation of metabolic process	51419	5276	GO:0008152,GO:0050794
query_1	TRUE	2.24584756018261e-07	5887	109	38	0.348623853211009	0.00645490062850348	GO:0048856	GO:BP	anatomical structure development	51419	12247	GO:0032502
query_1	TRUE	3.31837726372518e-07	251	109	10	0.0917431192660551	0.0398406374501992	GO:0005996	GO:BP	monosaccharide metabolic process	51419	1780	GO:0005975,GO:0044281
