Acetobacter pasteurianus	1
Acidobacteria bacterium Mor1	1
Acipenser fulvescens	1
Acipenser sinensis	1
Acomys russatus	5
Actinia tenebrosa	1
Actinocatenispora sera	1
Actinomyces sp. oral taxon 414	1
Actinosynnema pretiosum	1
Acytostelium subglobosum	1
Addax nasomaculatus	1
Aestuariibaculum lutulentum	1
Agelaius phoeniceus	2
Ahaetulla prasina	2
Ailuropoda melanoleuca	13
Alepes djedaba	2
Alligator mississippiensis	1
Alosa alosa	1
Alternaria ethzedia	1
Amblyraja radiata	1
Amia calva	1
Ammothella spinifera	1
Amorphotheca resinae	1
Anas platyrhynchos	1
Anguilla rostrata	2
Annulohypoxylon truncatum	8
Anolis carolinensis	1
Anolis marmoratus	1
Anopheles darlingi	1
Anopheles gambiae	1
Anopheles nili	1
Antechinus flavipes	1
Aotus azarai	1
Aotus nancymaae	40
Apaloderma vittatum	2
Apis cerana	1
Apodemus sylvaticus	5
Apteryx mantelli	21
Aquilegia vulgaris	1
Arachis duranensis	1
Artemia franciscana	16
Arthropoda environmental sample	3
Artibeus jamaicensis	5
Arvicanthis niloticus	5
Arvicola amphibius	6
Aspergillus alliaceus	1
Astyanax mexicanus	1
Athene cunicularia	1
Atilax paludinosus	1
Aureoboletus moravicus	1
Austrodecus glaciale	1
Azumapecten farreri	1
Babesia bovis	1
Babesia caballi	1
Bacillus sp. Y1	1
Bacteriophage sp.	1
Bacteroidales bacterium	1
Bacteroidales bacterium F22	1
Bactrocera oleae	1
Balaenoptera acutorostrata	2
Balaenoptera musculus	2
Balaenoptera ricei	4
Bartonella elizabethae	1
Bdellovibrio sp. HAGR004	1
Betta splendens	2
Bison bison	1
Blastocystis sp.	1
Boiga flaviviridis	1
Boletus sp.	1
Bos grunniens	1
Bos indicus	3
Bos javanicus	5
Bos mutus	2
Bos taurus	6
Bradyrhizobium sp. SK17	1
Bremerella sp. P1	1
Brevibacillus laterosporus	1
Brevirhabdus pacifica	1
Brienomyrus brachyistius	2
Bubalus kerabau	1
Buceros rhinoceros	1
Budorcas taxicolor	5
Burkholderia mayonis	1
Burkholderia sp. MSMB0856	1
Caenorhabditis briggsae	1
Calcinus laevimanus	1
Callithrix jacchus	85
Callorhinchus milii	1
Callorhinus ursinus	1
Callosciurus orestes	1
Calypte anna	1
Camelus bactrianus	2
Camelus dromedarius	2
Camelus ferus	1
Candidatus Bathyarchaeota archaeon	1
Candidatus Cloacimonadales bacterium	2
Candidatus Planktophila versatilis	1
Candidatus Woesearchaeota archaeon	1
Canis lupus	7
Capra hircus	2
Cariama cristata	1
Carlito syrichta	50
Castor canadensis	14
Cavia porcellus	13
Cebus imitator	48
Centrocardita aculeata	1
Centropomus nigrescens	2
Centropristis striata	2
Ceratina calcarata	1
Ceratosolen solmsi	1
Ceratotherium simum	5
Cercocebus atys	25
Cercopithecus albogularis	1
Cervus canadensis	8
Cervus elaphus	3
Chamaeleo arabicus	1
Changchengzhania lutea	2
Channa argus	1
Cheilinus undulatus	1
Chelonoidis abingdonii	1
Chernes hahnii	1
Chinchilla lanigera	6
Chionomys nivalis	4
Chitinimonas koreensis	1
Chlorocebus sabaeus	33
Choloepus didactylus	14
Chrysochloris asiatica	5
Cicer arietinum	1
Cinclus cinclus	2
Circoviridae sp.	1
Cirratulidae sp. B ZW-2021	1
Clostridium estertheticum	1
Coccinella septempunctata	1
Coeliccia ryukyuensis	1
Colius striatus	1
Colletotrichum paranaense	1
Colobus angolensis	39
Colobus guereza	1
Colossoma macropomum	1
Columba livia	1
Colwellia sp. MT41	1
Condylura cristata	6
Conger conger	2
Conus ammiralis	1
Coregonus clupeaformis	1
Corticium candelabrum	1
Coturnix pectoralis	1
Cricetulus griseus	11
Crocodylus porosus	1
Crossorhombus azureus	1
Crotalus tigris	3
Cryptotermes secundus	1
Cuculus canorus	1
Cucumis melo	1
Cymbidium sinense	1
Cynocephalus volans	10
Dama dama	8
Danio rerio	3
Dasypus novemcinctus	17
Defluviitalea saccharophila	1
Deinococcus irradiatisoli	1
Delphinapterus leucas	1
Delphinus delphis	5
Dendroctonus valens	1
Denticeps clupeoides	1
Dermochelys coriacea	2
Desmodus rotundus	11
Desulfatiglandales bacterium	1
Devosia beringensis	1
Devosia sp.	1
Diachasmimorpha longicaudata	1
Diceros bicornis	6
Dichotomopilus funicola	1
Dicrocoelium dendriticum	1
Digitaria exilis	4
Dioscorea cayenensis	1
Dipodomys ordii	5
Dipodomys spectabilis	5
Dreissena polymorpha	1
Dromiciops gliroides	2
Drosophila persimilis	1
Drosophila rhopaloa	1
Drosophila sechellia	1
Drosophila serrata	1
Drosophila yakuba	1
Dryomys nitedula	1
Duganella zoogloeoides	1
Dynastor darius	1
Echinococcus granulosus	2
Echinops telfairi	10
Eiseniella tetraedra	1
Electrona antarctica	1
Electrophorus electricus	2
Elephantulus edwardii	8
Elephas maximus	3
Eleutherodactylus coqui	3
Elgaria multicarinata	2
Emydura macquarii	1
Engraulis encrasicolus	1
Enhydra lutris	4
Entamoeba histolytica	1
Eptesicus fuscus	2
Equus asinus	2
Equus caballus	18
