rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	9/49	0.0004185843973996624	0.4692331094850216	4.576042780748663	35.59535290809787	PLK3;BTG2;CDKN1A;PCNA;RGCC;CCNE2;CCNE1;PLK2;BAX
2	Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	8/44	0.0009324863474447378	0.5226585977427755	4.515669515669516	31.508788703906017	BNIP3L;TP53I3;IGFBP3;FASN;TP53INP1;TNFRSF10C;BAX;TRIAP1
3	Reactome_2022	Collagen Formation R-HSA-1474290	11/90	0.0033672739072041	0.999995909627328	2.83211906603172	16.125099794310476	COL17A1;PCOLCE2;P4HA1;P4HA2;LAMA4;COL4A6;LOXL4;COL4A5;PLOD2;PCOLCE;PLOD1
4	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	9/67	0.0040917338562661	0.999995909627328	3.152904296514844	17.337147496405994	COL17A1;PCOLCE2;P4HA1;P4HA2;COL4A6;COL4A5;PLOD2;PCOLCE;PLOD1
5	Reactome_2022	CHL1 Interactions R-HSA-447041	3/9	0.0071077881633551	0.999995909627328	10.12221041445271	50.07016337454689	NRP1;ITGA2;ANK1
6	Reactome_2022	Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787	4/17	0.0071688924140272	0.999995909627328	6.233387888707037	30.780495021976	CDKN1C;CDKN1A;CCNE2;CCNE1
7	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868	16/173	0.0079400996160508	0.999995909627328	2.0754447616955853	10.036496916435976	ACAA2;PRKAA2;CYP4F22;PTGS1;FADS2;FA2H;ACOXL;SCD;FASN;ALOX5;CYP1A1;CYP1B1;MLYCD;SLC25A20;DECR2;ALOXE3
8	Reactome_2022	Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943	5/28	0.009211759510906	0.999995909627328	4.406399036903274	20.65400141698407	RRM2B;AK4;GLRX;CTPS1;AK9
9	Reactome_2022	Negative Regulation Of Activity Of TFAP2 (AP-2) Family Transcription Factors R-HSA-8866904	3/10	0.0098009002320944	0.999995909627328	8.675724912706848	40.12766592189731	WWOX;TFAP2E;KCTD1
10	Reactome_2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	6/41	0.0119098119965334	0.999995909627328	3.4762717027109358	15.40124870915396	LAMA4;ITGA2;NTN4;PDGFB;SDC1;THBS1
11	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204	4/20	0.0130443526438591	0.999995909627328	5.0638297872340425	21.97398291022344	BNIP3L;TP53INP1;BAX;TRIAP1
12	Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	6/43	0.0149178820203811	0.999995909627328	3.2880193626462284	13.82676143296775	SLC35D1;SLCO4A1;SLC33A1;SLC35C1;SLC29A3;SLC27A4
13	Reactome_2022	Cellular Hexose Transport R-HSA-189200	4/21	0.015524040129504	0.999995909627328	4.765707133917397	19.850911985702208	SLC2A9;SLC2A1;SLC2A3;SLC2A6
14	Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	4/21	0.015524040129504	0.999995909627328	4.765707133917397	19.850911985702208	PLK3;BTG2;RGCC;PLK2
15	Reactome_2022	Gluconeogenesis R-HSA-70263	5/32	0.0161690539502945	0.999995909627328	3.752810318305526	15.479052022504929	SLC37A2;PGK1;ALDOC;ENO1;ENO2
16	Reactome_2022	TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211	3/12	0.0167450511381071	0.999995909627328	6.747077577045696	27.5932028075558	FASN;IGFBP3;TNFRSF10C
17	Reactome_2022	Arachidonic Acid Metabolism R-HSA-2142753	7/59	0.0205873286659484	0.999995909627328	2.7302356128396683	10.601721954086177	FA2H;ALOX5;CYP1A1;CYP1B1;CYP4F22;ALOXE3;PTGS1
18	Reactome_2022	Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029	5/34	0.0206855848746102	0.999995909627328	3.493628585068488	13.549403340069537	SLC35D1;FDXR;CYP1B1;CYP4F22;OPLAH
19	Reactome_2022	Activation Of Arylsulfatases R-HSA-1663150	3/13	0.0210174507340284	0.999995909627328	6.072051009564293	23.452703171798564	ARSA;ARSJ;ARSD
20	Reactome_2022	SLC-mediated Transmembrane Transport R-HSA-425407	19/247	0.025438298298549	0.999995909627328	1.6962162162162162	6.227656876978518	SLC44A5;SLC36A1;SLC15A2;SLC35D1;SLC20A2;SLC35C1;SLC33A1;SLC1A1;SLC2A1;SLC39A10;SLC1A4;SLC2A3;SLC2A6;SLC9A2;SLC2A9;SLC7A6;SLCO4A1;SLC29A3;SLC27A4
