rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Mouse_Gene_Atlas	follicular B-cells	12/603	0.000143534473333884	0.0033330220411129	3.918172588832488	34.67165580852648	BTG2;VARS;H2-DMA;CD180;IL21R;CD38;DDX54;IKZF1;IER5;KLF2;FOXP1;FKBP5
2	Mouse_Gene_Atlas	mast cells	11/515	0.00014945848668877328	0.0033330220411129	4.188747446173188	36.89654788669781	SRGN;IFITM1;TSPAN13;ID2;GPR171;IL4RA;LY6A;MT1;CST7;FKBP5;GPR146
3	Mouse_Gene_Atlas	microglia	5/90	0.00015150100186876893	0.0033330220411129	10.88675096206707	95.74808548201356	ZEB2;CLEC4N;VAV1;MS4A6D;C1QC
4	Mouse_Gene_Atlas	macrophage bone marrow 24h LPS	11/551	0.0002676494565778398	0.0044162160335343	3.9022368903557023	32.099146767978844	MAFB;NCF1;CLEC4N;ID2;NINJ1;SDC3;CYBB;TSPO;TGFBI;HSD17B10;MS4A6D
5	Mouse_Gene_Atlas	dendritic cells myeloid CD8a-	6/188	0.000668037071585801	0.0088180893449325	6.128758034418412	44.80837281549689	BTG2;GPR35;H2-DMA;TRAPPC5;PMAIP1;IER5
6	Mouse_Gene_Atlas	macrophage bone marrow 6hr LPS	12/730	0.0008021201159285883	0.0088233212752144	3.203899721448468	22.83820520860735	LYN;MRPL52;SOCS3;PTPN1;NR4A3;SDC3;BCL3;MYADM;CDK2AP2;CYBB;CYP7B1;MS4A6D
7	Mouse_Gene_Atlas	macrophage peri LPS thio 0hrs	6/353	0.0145307816812356	0.1370045129945076	3.187591756837584	13.488249909036533	PTPN1;RNH1;FABP5;NINJ1;LGMN;GPR146
8	Mouse_Gene_Atlas	dendritic plasmacytoid B220+	4/214	0.0323597219921325	0.2669677064350937	3.470546737213404	11.906893267725527	DNAJC7;GPR35;TRAPPC5;GPR146
9	Mouse_Gene_Atlas	macrophage peri LPS thio 1hrs	7/598	0.0509958222261787	0.3739693629919774	2.176762549351382	6.478070524931297	ZFP36;ZEB2;RNH1;FABP5;RNF149;CCRL2;MS4A6D
10	Mouse_Gene_Atlas	mast cells IgE+antigen 1hr	4/265	0.0618734808035273	0.4049530338052796	2.785156804313893	7.750154490474266	NR4A2;NR4A3;EIF6;GPR171
11	Mouse_Gene_Atlas	C2C12	3/167	0.0674921723008799	0.4049530338052796	3.3101364958603714	8.923279451732428	EPS8;LSM12;PRELID1
12	Mouse_Gene_Atlas	macrophage bone marrow 0hr	3/180	0.0804238235828442	0.4423310297056431	3.064997667547815	7.72515753576804	DOK2;TMEM106A;C1QC
13	Mouse_Gene_Atlas	macrophage peri LPS thio 7hrs	7/707	0.1021086027512215	0.518397521660048	1.8274285714285716	4.169677212035126	NR4A3;EIF6;RNF149;CCRL2;CYBB;MS4A6D;PSMB8
14	Mouse_Gene_Atlas	macrophage bone marrow 2hr LPS	4/365	0.1487600894673721	0.7012975646318972	2.003385657125269	3.817291917191797	SOCS3;NINJ1;BCL3;C1QC
15	Mouse_Gene_Atlas	dendritic cells lymphoid CD8a+	2/142	0.1890029537975559	0.742509218826522	2.5646753246753247	4.27273020332207	H2-DMA;PSMB8
16	Mouse_Gene_Atlas	thymocyte DP CD4+CD8+	4/410	0.1979263842191247	0.742509218826522	1.7772304324028465	2.878864691359388	CCND3;CASP6;RAB3IL1;CBL
17	Mouse_Gene_Atlas	bone marrow	4/413	0.2013709582285228	0.742509218826522	1.7639228470524313	2.8268742352778693	CCND3;RAB3IL1;PABPC1;LMNB1
18	Mouse_Gene_Atlas	granulocytes mac1+gr1+	5/557	0.2025025142254151	0.742509218826522	1.636868481647027	2.6140838374678896	NR4A2;NR4A3;NINJ1;ORAI1;MS4A6D
19	Mouse_Gene_Atlas	thymocyte SP CD4+	2/203	0.3148017629842942	0.9637081862642892	1.78082315694256	2.0582970633849635	CCND3;BZW2
20	Mouse_Gene_Atlas	NK cells	5/669	0.3207315384305942	0.9637081862642892	1.3528881882670871	1.538437932471825	ZEB2;ID2;RAB3IL1;FYN;CBL
21	Mouse_Gene_Atlas	skeletal muscle	5/710	0.3663325790446454	0.9637081862642892	1.271492012991317	1.276849663629957	LSM12;LDHA;MAFB;ZFAND3;ORAI1
22	Mouse_Gene_Atlas	adrenal gland	2/245	0.3996119487833615	0.9637081862642892	1.469884025439581	1.3482677772883254	NR4A2;NR4A1
23	Mouse_Gene_Atlas	mammary gland  lact	1/104	0.4431999356588708	0.9637081862642892	1.730516924691682	1.4081809588372751	TXNIP
24	Mouse_Gene_Atlas	T-cells foxP3+	1/112	0.4677906427420971	0.9637081862642892	1.6051456862267672	1.21948443933447	IL4RA
25	Mouse_Gene_Atlas	intestine small	3/466	0.4861937191362567	0.9637081862642892	1.154714962252561	0.8327205420108218	EPS8;SPINT1;MVP
26	Mouse_Gene_Atlas	salivary gland	3/480	0.5059481276525557	0.9637081862642892	1.120016156021003	0.7630906724451967	XBP1;MRPS24;PABPC1
