rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Disease_Perturbations_from_GEO_down	anemia DOID-2355 human GSE4619 sample 791	17/290	5.404520578165551e-13	4.177694406921971e-10	12.85733564680933	363.1730658270773	SRGN;SSR2;MCEMP1;FOS;NEAT1;CST7;PDIA6;NR4A2;COX7A2L;LDHA;SMDT1;NR4A3;ID2;MYADM;TSPO;CRELD2;HSPA1A
2	Disease_Perturbations_from_GEO_down	Thrombocytopenia C0040034 mouse GSE2527 sample 253	18/374	2.976707380064702e-12	1.1078812827891546e-09	10.506096103275162	278.8339268094862	SRGN;CDKN2D;PTPN1;RNH1;FOS;PDIA6;MANF;ZFP36;SMDT1;FABP5;DAD1;LAMP2;CFL1;DNAJB11;TSPO;LY6A;CALR;LGMN
3	Disease_Perturbations_from_GEO_down	autism spectrum disorder DOID-0060041 human GSE25507 sample 1026	17/330	4.299668626607328e-12	1.1078812827891546e-09	11.191356986715991	292.90560226989123	LYN;SRGN;IFITM1;PRELID1;IFITM2;NCF1;PRKCD;MCEMP1;CST7;LMNB1;RNF149;NINJ1;TXNIP;TSPO;TGFBI;PABPC1;HSPA1A
4	Disease_Perturbations_from_GEO_down	multiple myeloma DOID-9538 mouse GSE6980 sample 955	16/327	4.171691974616896e-11	7.387852766482092e-09	10.491425509110396	250.7462690486481	LYN;CD53;DDX5;BTG2;VARS;H2-DMA;CD180;CYBB;FOS;KLF2;FOXP1;ZFP36;DNAJC7;TXNIP;CD38;IER5
5	Disease_Perturbations_from_GEO_down	Uterine leiomyoma C0042133 human GSE593 sample 16	16/330	4.778688723468365e-11	7.387852766482092e-09	10.389596602972398	246.90117719866168	SRGN;IFITM1;DDX5;BTG2;IFITM2;RNH1;FOS;NEAT1;KLF2;NR4A1;ZFP36;LDHA;CFL1;TXNIP;PABPC1;HSPA1A
6	Disease_Perturbations_from_GEO_down	Bipolar Disorder C0005586 human GSE7036 sample 181	15/288	7.405367545485081e-11	9.54058185443328e-09	11.11079642007477	259.1730032405968	EIF5A;IFITM1;DDX5;IFITM2;NEAT1;PDIA6;PSMB8;ZFP36;LDHA;PSMB5;FABP5;CFL1;DNAJB11;CRELD2;HSPA1A
7	Disease_Perturbations_from_GEO_down	Hypoxia C0242184 human GSE4630 sample 250	16/349	1.0949928061563824e-10	1.2091849130841194e-08	9.787287287287286	224.4724433596453	XBP1;RNH1;SSR2;PRKCD;CYBB;ATP5G1;PSMB8;PSMB5;EIF6;CFL1;CCRL2;CDK2AP2;TSPO;CALR;PABPC1;EIF4G1
8	Disease_Perturbations_from_GEO_down	autism spectrum disorder DOID-0060041 human GSE25507 sample 1025	16/357	1.5291227270929335e-10	1.42580688867863e-08	9.553763440860216	215.9261049834469	LYN;SRGN;IFITM1;IFITM2;NEAT1;CST7;PSMB8;KLF2;LMNB1;SMDT1;RNF149;ID2;CFL1;NINJ1;TXNIP;TSPO
9	Disease_Perturbations_from_GEO_down	relapsing-remitting multiple sclerosis DOID-2378 human GSE16461 sample 879	16/359	1.660059766896206e-10	1.42580688867863e-08	9.497084548104956	213.86482152520213	DDX5;NEAT1;FOXP1;NR4A2;NR4A1;DOK2;MAFB;NR4A3;RNF149;CFL1;NINJ1;DNAJB11;PMAIP1;FYN;PABPC1;HSPA1A
10	Disease_Perturbations_from_GEO_down	Chronic phase chronic myelogenous leukemia DOID-8552 human GSE5550 sample 456	14/270	3.521425422985077e-10	2.722061851967464e-08	10.955357142857142	238.4650953934504	CD53;BTG2;CYBB;FOS;CST7;PSMB8;KLF2;MANF;ZFP36;MAFB;ID2;TGFBI;PABPC1;LGMN
