group	file_id	file_name	metric	value	status
animal	1260807at2759	1260807at2759.faa.mafft	relative_composition_variability	0.112	ok
animal	1454155at2759	1454155at2759.faa.mafft	relative_composition_variability	0.1502	ok
animal	1065019at2759	1065019at2759.faa.mafft	relative_composition_variability	0.1178	ok
animal	1593937at2759	1593937at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	160593at2759	160593at2759.faa.mafft	relative_composition_variability	0.0575	ok
animal	1287094at2759	1287094at2759.faa.mafft	relative_composition_variability	0.1215	ok
animal	1504863at2759	1504863at2759.faa.mafft	relative_composition_variability	0.1426	ok
animal	1041560at2759	1041560at2759.faa.mafft	relative_composition_variability	0.108	ok
animal	369837at2759	369837at2759.faa.mafft	relative_composition_variability	0.1123	ok
animal	290630at2759	290630at2759.faa.mafft	relative_composition_variability	0.0847	ok
animal	1430056at2759	1430056at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1161199at2759	1161199at2759.faa.mafft	relative_composition_variability	0.1485	ok
animal	891751at2759	891751at2759.faa.mafft	relative_composition_variability	0.1713	ok
animal	865202at2759	865202at2759.faa.mafft	relative_composition_variability	0.0675	ok
animal	1626636at2759	1626636at2759.faa.mafft	relative_composition_variability	0.0879	ok
animal	1248958at2759	1248958at2759.faa.mafft	relative_composition_variability	0.0749	ok
animal	1107630at2759	1107630at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	855834at2759	855834at2759.faa.mafft	relative_composition_variability	0.0967	ok
animal	768809at2759	768809at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	142542at2759	142542at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1314980at2759	1314980at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1111142at2759	1111142at2759.faa.mafft	relative_composition_variability	0.1152	ok
animal	1079130at2759	1079130at2759.faa.mafft	relative_composition_variability	0.0943	ok
animal	1563319at2759	1563319at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	736068at2759	736068at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1355894at2759	1355894at2759.faa.mafft	relative_composition_variability	0.1317	ok
animal	166920at2759	166920at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	878143at2759	878143at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1434266at2759	1434266at2759.faa.mafft	relative_composition_variability	0.1444	ok
animal	1490022at2759	1490022at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	296129at2759	296129at2759.faa.mafft	relative_composition_variability	0.0513	ok
animal	1405073at2759	1405073at2759.faa.mafft	relative_composition_variability	0.0993	ok
animal	944899at2759	944899at2759.faa.mafft	relative_composition_variability	0.0827	ok
animal	1382842at2759	1382842at2759.faa.mafft	relative_composition_variability	0.1534	ok
animal	543764at2759	543764at2759.faa.mafft	relative_composition_variability	0.1358	ok
animal	621827at2759	621827at2759.faa.mafft	relative_composition_variability	0.0791	ok
animal	1049599at2759	1049599at2759.faa.mafft	relative_composition_variability	0.0723	ok
animal	1223488at2759	1223488at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1405146at2759	1405146at2759.faa.mafft	relative_composition_variability	0.1174	ok
animal	976469at2759	976469at2759.faa.mafft	relative_composition_variability	0.1221	ok
animal	844748at2759	844748at2759.faa.mafft	relative_composition_variability	0.1453	ok
animal	777920at2759	777920at2759.faa.mafft	relative_composition_variability	0.0811	ok
animal	981902at2759	981902at2759.faa.mafft	relative_composition_variability	0.089	ok
animal	1001705at2759	1001705at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1432328at2759	1432328at2759.faa.mafft	relative_composition_variability	0.0962	ok
animal	1236198at2759	1236198at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	513979at2759	513979at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	905026at2759	905026at2759.faa.mafft	relative_composition_variability	0.0957	ok
animal	1645187at2759	1645187at2759.faa.mafft	relative_composition_variability	0.1485	ok
animal	1440961at2759	1440961at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1112002at2759	1112002at2759.faa.mafft	relative_composition_variability	0.1319	ok
animal	1194797at2759	1194797at2759.faa.mafft	relative_composition_variability	0.0853	ok
animal	834694at2759	834694at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1157302at2759	1157302at2759.faa.mafft	relative_composition_variability	0.058	ok
animal	306227at2759	306227at2759.faa.mafft	relative_composition_variability	0.0725	ok
animal	1128607at2759	1128607at2759.faa.mafft	relative_composition_variability	0.0496	ok
animal	156083at2759	156083at2759.faa.mafft	relative_composition_variability	0.0158	ok
animal	1258856at2759	1258856at2759.faa.mafft	relative_composition_variability	0.1078	ok
animal	1338131at2759	1338131at2759.faa.mafft	relative_composition_variability	0.1138	ok
animal	1194691at2759	1194691at2759.faa.mafft	relative_composition_variability	0.0814	ok
animal	1129824at2759	1129824at2759.faa.mafft	relative_composition_variability	0.1883	ok
animal	1287401at2759	1287401at2759.faa.mafft	relative_composition_variability	0.1064	ok
animal	331411at2759	331411at2759.faa.mafft	relative_composition_variability	0.0722	ok
animal	1370304at2759	1370304at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1032689at2759	1032689at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1459797at2759	1459797at2759.faa.mafft	relative_composition_variability	0.1155	ok
animal	761109at2759	761109at2759.faa.mafft	relative_composition_variability	0.1301	ok
animal	1269649at2759	1269649at2759.faa.mafft	relative_composition_variability	0.1323	ok
animal	1051021at2759	1051021at2759.faa.mafft	relative_composition_variability	0.1093	ok
animal	692986at2759	692986at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1428854at2759	1428854at2759.faa.mafft	relative_composition_variability	0.0855	ok
animal	293315at2759	293315at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1530008at2759	1530008at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1138059at2759	1138059at2759.faa.mafft	relative_composition_variability	0.0881	ok
animal	1249159at2759	1249159at2759.faa.mafft	relative_composition_variability	0.124	ok
animal	1247641at2759	1247641at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	257318at2759	257318at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1488235at2759	1488235at2759.faa.mafft	relative_composition_variability	0.1292	ok
animal	1094121at2759	1094121at2759.faa.mafft	relative_composition_variability	0.1816	ok
animal	1567796at2759	1567796at2759.faa.mafft	relative_composition_variability	0.1707	ok
animal	1003258at2759	1003258at2759.faa.mafft	relative_composition_variability	0.1835	ok
animal	418107at2759	418107at2759.faa.mafft	relative_composition_variability	0.0745	ok
animal	1525971at2759	1525971at2759.faa.mafft	relative_composition_variability	0.2166	ok
animal	604979at2759	604979at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1076134at2759	1076134at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	817008at2759	817008at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	814241at2759	814241at2759.faa.mafft	relative_composition_variability	0.0813	ok
animal	1018517at2759	1018517at2759.faa.mafft	relative_composition_variability	0.0827	ok
animal	176625at2759	176625at2759.faa.mafft	relative_composition_variability	0.1504	ok
animal	836599at2759	836599at2759.faa.mafft	relative_composition_variability	0.082	ok
animal	396755at2759	396755at2759.faa.mafft	relative_composition_variability	0.0619	ok
animal	1259741at2759	1259741at2759.faa.mafft	relative_composition_variability	0.1309	ok
animal	551907at2759	551907at2759.faa.mafft	relative_composition_variability	0.0915	ok
animal	1426075at2759	1426075at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	325552at2759	325552at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1025450at2759	1025450at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1379600at2759	1379600at2759.faa.mafft	relative_composition_variability	0.0752	ok
animal	937275at2759	937275at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1421503at2759	1421503at2759.faa.mafft	relative_composition_variability	0.1554	ok
animal	1038775at2759	1038775at2759.faa.mafft	relative_composition_variability	0.1452	ok
animal	1257440at2759	1257440at2759.faa.mafft	relative_composition_variability	0.0984	ok
animal	1200489at2759	1200489at2759.faa.mafft	relative_composition_variability	0.1648	ok
animal	919955at2759	919955at2759.faa.mafft	relative_composition_variability	0.0827	ok
animal	1428265at2759	1428265at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1087488at2759	1087488at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1266231at2759	1266231at2759.faa.mafft	relative_composition_variability	0.1039	ok
animal	1222562at2759	1222562at2759.faa.mafft	relative_composition_variability	0.1586	ok
animal	1324510at2759	1324510at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1014314at2759	1014314at2759.faa.mafft	relative_composition_variability	0.1129	ok
animal	708105at2759	708105at2759.faa.mafft	relative_composition_variability	0.0738	ok
animal	734341at2759	734341at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	330169at2759	330169at2759.faa.mafft	relative_composition_variability	0.107	ok
animal	973442at2759	973442at2759.faa.mafft	relative_composition_variability	0.1341	ok
animal	383503at2759	383503at2759.faa.mafft	relative_composition_variability	0.0849	ok
animal	450058at2759	450058at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	869548at2759	869548at2759.faa.mafft	relative_composition_variability	0.15	ok
animal	1108845at2759	1108845at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	946128at2759	946128at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	751335at2759	751335at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	39650at2759	39650at2759.faa.mafft	relative_composition_variability	0.0597	ok
animal	687505at2759	687505at2759.faa.mafft	relative_composition_variability	0.0715	ok
animal	1182451at2759	1182451at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1575179at2759	1575179at2759.faa.mafft	relative_composition_variability	0.0841	ok
animal	1193442at2759	1193442at2759.faa.mafft	relative_composition_variability	0.1239	ok
animal	911863at2759	911863at2759.faa.mafft	relative_composition_variability	0.0961	ok
animal	924753at2759	924753at2759.faa.mafft	relative_composition_variability	0.1043	ok
animal	375960at2759	375960at2759.faa.mafft	relative_composition_variability	0.1088	ok
animal	1545004at2759	1545004at2759.faa.mafft	relative_composition_variability	0.1077	ok
animal	1085752at2759	1085752at2759.faa.mafft	relative_composition_variability	0.1226	ok
animal	996662at2759	996662at2759.faa.mafft	relative_composition_variability	0.0948	ok
animal	1377237at2759	1377237at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	390348at2759	390348at2759.faa.mafft	relative_composition_variability	0.041	ok
animal	491869at2759	491869at2759.faa.mafft	relative_composition_variability	0.1223	ok
animal	931188at2759	931188at2759.faa.mafft	relative_composition_variability	0.0914	ok
animal	1552706at2759	1552706at2759.faa.mafft	relative_composition_variability	0.1117	ok
animal	1526152at2759	1526152at2759.faa.mafft	relative_composition_variability	0.1807	ok
animal	320059at2759	320059at2759.faa.mafft	relative_composition_variability	0.0386	ok
animal	1228942at2759	1228942at2759.faa.mafft	relative_composition_variability	0.2087	ok
animal	1488436at2759	1488436at2759.faa.mafft	relative_composition_variability	0.1248	ok
animal	721605at2759	721605at2759.faa.mafft	relative_composition_variability	0.1296	ok
animal	917326at2759	917326at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	570797at2759	570797at2759.faa.mafft	relative_composition_variability	0.1321	ok
animal	1576404at2759	1576404at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1395649at2759	1395649at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	673132at2759	673132at2759.faa.mafft	relative_composition_variability	0.1304	ok
animal	1309031at2759	1309031at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1364586at2759	1364586at2759.faa.mafft	relative_composition_variability	0.1525	ok
animal	1275837at2759	1275837at2759.faa.mafft	relative_composition_variability	0.0838	ok
animal	975557at2759	975557at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	901894at2759	901894at2759.faa.mafft	relative_composition_variability	0.1041	ok
animal	1264469at2759	1264469at2759.faa.mafft	relative_composition_variability	0.1768	ok
animal	179362at2759	179362at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1079827at2759	1079827at2759.faa.mafft	relative_composition_variability	0.1002	ok
animal	1588798at2759	1588798at2759.faa.mafft	relative_composition_variability	0.1687	ok
animal	801857at2759	801857at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1558822at2759	1558822at2759.faa.mafft	relative_composition_variability	0.1209	ok
animal	457861at2759	457861at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	858842at2759	858842at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	83779at2759	83779at2759.faa.mafft	relative_composition_variability	0.1665	ok
animal	299766at2759	299766at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	887370at2759	887370at2759.faa.mafft	relative_composition_variability	0.0531	ok
animal	345441at2759	345441at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1323575at2759	1323575at2759.faa.mafft	relative_composition_variability	0.2386	ok
animal	1269244at2759	1269244at2759.faa.mafft	relative_composition_variability	0.1292	ok
animal	898782at2759	898782at2759.faa.mafft	relative_composition_variability	0.1244	ok
animal	271586at2759	271586at2759.faa.mafft	relative_composition_variability	0.1026	ok
animal	1030907at2759	1030907at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1445102at2759	1445102at2759.faa.mafft	relative_composition_variability	0.1089	ok
animal	923657at2759	923657at2759.faa.mafft	relative_composition_variability	0.088	ok
animal	939345at2759	939345at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	974865at2759	974865at2759.faa.mafft	relative_composition_variability	0.0995	ok
animal	1380409at2759	1380409at2759.faa.mafft	relative_composition_variability	0.1196	ok
animal	582756at2759	582756at2759.faa.mafft	relative_composition_variability	0.1367	ok
animal	1346165at2759	1346165at2759.faa.mafft	relative_composition_variability	0.1438	ok
animal	1220881at2759	1220881at2759.faa.mafft	relative_composition_variability	0.1472	ok
animal	975158at2759	975158at2759.faa.mafft	relative_composition_variability	0.0864	ok
animal	674160at2759	674160at2759.faa.mafft	relative_composition_variability	0.0778	ok
animal	1442062at2759	1442062at2759.faa.mafft	relative_composition_variability	0.2971	ok
animal	1474000at2759	1474000at2759.faa.mafft	relative_composition_variability	0.1157	ok
animal	1620056at2759	1620056at2759.faa.mafft	relative_composition_variability	0.2041	ok
animal	1312453at2759	1312453at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	720340at2759	720340at2759.faa.mafft	relative_composition_variability	0.0836	ok
animal	453044at2759	453044at2759.faa.mafft	relative_composition_variability	0.0892	ok
animal	1398309at2759	1398309at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	664730at2759	664730at2759.faa.mafft	relative_composition_variability	0.0871	ok
animal	1173229at2759	1173229at2759.faa.mafft	relative_composition_variability	0.145	ok
animal	734666at2759	734666at2759.faa.mafft	relative_composition_variability	0.0827	ok
animal	1322642at2759	1322642at2759.faa.mafft	relative_composition_variability	0.1105	ok
animal	1178688at2759	1178688at2759.faa.mafft	relative_composition_variability	0.1287	ok
animal	97116at2759	97116at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	341721at2759	341721at2759.faa.mafft	relative_composition_variability	0.0842	ok
animal	324863at2759	324863at2759.faa.mafft	relative_composition_variability	0.0928	ok
animal	1370285at2759	1370285at2759.faa.mafft	relative_composition_variability	0.1357	ok
animal	598949at2759	598949at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1217666at2759	1217666at2759.faa.mafft	relative_composition_variability	0.0955	ok
animal	1284731at2759	1284731at2759.faa.mafft	relative_composition_variability	0.2289	ok
animal	1342242at2759	1342242at2759.faa.mafft	relative_composition_variability	0.1979	ok
animal	1322299at2759	1322299at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1404162at2759	1404162at2759.faa.mafft	relative_composition_variability	0.1888	ok
animal	1096688at2759	1096688at2759.faa.mafft	relative_composition_variability	0.1508	ok
animal	1455730at2759	1455730at2759.faa.mafft	relative_composition_variability	0.0684	ok
animal	937686at2759	937686at2759.faa.mafft	relative_composition_variability	0.0868	ok
animal	1441854at2759	1441854at2759.faa.mafft	relative_composition_variability	0.1531	ok
animal	779909at2759	779909at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	355408at2759	355408at2759.faa.mafft	relative_composition_variability	0.0323	ok
animal	100698at2759	100698at2759.faa.mafft	relative_composition_variability	0.049	ok
animal	1090038at2759	1090038at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	956854at2759	956854at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	87842at2759	87842at2759.faa.mafft	relative_composition_variability	0.0741	ok
animal	1423847at2759	1423847at2759.faa.mafft	relative_composition_variability	0.1017	ok
animal	1348942at2759	1348942at2759.faa.mafft	relative_composition_variability	0.0855	ok
animal	671536at2759	671536at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1513531at2759	1513531at2759.faa.mafft	relative_composition_variability	0.1141	ok
animal	1450538at2759	1450538at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1053181at2759	1053181at2759.faa.mafft	relative_composition_variability	0.1091	ok
animal	1251252at2759	1251252at2759.faa.mafft	relative_composition_variability	0.164	ok
animal	1304061at2759	1304061at2759.faa.mafft	relative_composition_variability	0.0921	ok
animal	1291729at2759	1291729at2759.faa.mafft	relative_composition_variability	0.134	ok
animal	679771at2759	679771at2759.faa.mafft	relative_composition_variability	0.0722	ok
animal	759498at2759	759498at2759.faa.mafft	relative_composition_variability	0.1285	ok
animal	1197019at2759	1197019at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	464990at2759	464990at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1407446at2759	1407446at2759.faa.mafft	relative_composition_variability	0.2147	ok
animal	1019762at2759	1019762at2759.faa.mafft	relative_composition_variability	0.1093	ok
animal	549762at2759	549762at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	1538526at2759	1538526at2759.faa.mafft	relative_composition_variability	0.1422	ok
animal	1106766at2759	1106766at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	866359at2759	866359at2759.faa.mafft	relative_composition_variability	0.0586	ok
animal	674169at2759	674169at2759.faa.mafft	relative_composition_variability	0.1457	ok
animal	1617752at2759	1617752at2759.faa.mafft	relative_composition_variability	0.1308	ok
animal	1339553at2759	1339553at2759.faa.mafft	relative_composition_variability	0.1215	ok
animal	1010730at2759	1010730at2759.faa.mafft	relative_composition_variability	0.1156	ok
animal	261328at2759	261328at2759.faa.mafft	relative_composition_variability	0.0	ok
animal	388820at2759	388820at2759.faa.mafft	relative_composition_variability	0.107	ok
animal	1358374at2759	1358374at2759.faa.mafft	relative_composition_variability	0.0989	ok
