rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	WikiPathways_2019_Mouse	Spinal Cord Injury WP2432	21/99	9.378201349248228e-07	0.00012042515491925948	3.9898801516448574	55.37837010382084	EPHA4;EGR1;NOS2;GADD45A;XYLT1;CXCL1;CXCL2;RTN4;RHOB;EFNB2;MMP12;CXCL10;IL1A;IL6;CCND1;MYC;IL1B;CCL2;FCGR2B;TLR4;MAPK3
2	WikiPathways_2019_Mouse	Glutathione metabolism WP164	9/20	1.5340784066147702e-06	0.00012042515491925948	12.053686471009303	161.36970089108053	GGT5;GSTM2;GCLC;GPX4;GSS;G6PDX;GSTA1;GSTT1;GCLM
3	WikiPathways_2019_Mouse	Cytokines and Inflammatory Response WP222	10/27	3.412540125619566e-06	0.00017858959990742397	8.67009688035971	109.139644586153	IL10;IL1A;H2-EB1;IL6;IFNB1;IL1B;PDGFA;CXCL1;IL12A;CXCL3
4	WikiPathways_2019_Mouse	Oxidative Stress WP412	10/28	5.004681769913755e-06	0.0001940754680215151	8.187987041414937	99.93550138109912	NQO1;GCLC;NFIX;MAOA;TXNRD1;CAT;MGST1;MT1;MAPK14;SOD1
5	WikiPathways_2019_Mouse	Microglia Pathogen Phagocytosis Pathway WP3626	12/41	6.180747389220227e-06	0.0001940754680215151	6.1046729989385735	73.21988356066406	C1QB;FCGR1;C1QA;ITGAM;NCF2;PIK3R1;TREM3;TREM1;PIK3CG;LAT;SIGLECE;C1QC
6	WikiPathways_2019_Mouse	Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways) WP4346	13/49	8.467592667486584e-06	0.00022156867479923228	5.329669124100404	62.24661437675552	ABCA1;HMGCS1;ELOVL2;NR1H3;MSMO1;HMGCR;CYP51;CH25H;SQLE;SCD2;SC5D;FADS1;FDFT1
7	WikiPathways_2019_Mouse	Cholesterol Biosynthesis WP103	7/15	1.755353953823088e-05	0.0003634500409770584	12.87254323899371	140.95763026134833	SQLE;HMGCS1;SC5D;MSMO1;HMGCR;CYP51;FDFT1
8	WikiPathways_2019_Mouse	Focal Adhesion WP85	28/185	1.8519747310932917e-05	0.0003634500409770584	2.6465044524889643	28.83809354024796	GSK3B;ITGAM;ITGB3;PDGFB;PDGFA;LAMC2;PIK3R1;LAMC1;ITGAL;ACTB;PIK3CG;THBS4;PIK3R5;CCND2;CCND1;SPP1;ITGB8;JUN;ITGA4;STYK1;PGF;RHOB;ITGAD;BCL2;ZYX;ITGA5;RAF1;MET
9	WikiPathways_2019_Mouse	Chemokine signaling pathway WP2292	28/190	3.0466222175745767e-05	0.0005314663201768983	2.564131410920646	26.664125507499023	GSK3B;SHC2;CXCL9;CCL12;CXCL1;PIK3R1;CXCL2;CXCL5;PIK3CG;PIK3R5;CCL8;CCL7;CCL4;CCL3;CCL2;CSK;CCR5;CCR4;JAK3;MAPK3;CCR1;STAT3;PPBP;GNG11;CXCL10;ADCY9;RAF1;PF4
10	WikiPathways_2019_Mouse	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP2841	39/324	0.0001079610941358223	0.0016949891779324	2.034533106960951	18.582895678226723	GSK3B;PFKFB4;CSF3R;PFKFB3;ITGAM;PRKAA2;ITGB3;PDGFB;LPAR1;PDGFA;IL6RA;LAMC2;PIK3R1;LAMC1;ITGAL;HIF1A;PIK3CG;THBS4;PIK3R5;COMP;LIPE;SPP1;EIF4EBP1;ITGB8;JAK3;MAPK3;ANGPT4;ITGA4;NOS2;IFNB1;GNG11;PGF;TBC1D1;ITGAD;KITL;IL2RA;ITGA5;RAF1;MET
11	WikiPathways_2019_Mouse	Oxidative Damage WP1496	10/42	0.00024685818345777867	0.0035233395275337	4.6022951142632	38.22986891214876	C1QB;CDKN1C;C4B;C1QA;GADD45A;C5AR1;BCL2;MAP3K9;TRAF1;C1QC
12	WikiPathways_2019_Mouse	IL-6 signaling Pathway WP387	16/99	0.0005226919364618779	0.0068385528353762	2.8447090022799038	21.496095631252352	GSK3B;JUN;CD40;STAT3;GAB1;IL6RA;PIK3R1;MAPK14;SOCS3;IL6;TEC;RPS6KA2;EIF4EBP1;IL6ST;RAF1;MAPK3
13	WikiPathways_2019_Mouse	Metapathway biotransformation WP1251	20/141	0.0006539988538372049	0.0078982938501877	2.441922291730942	17.905163121505414	GSTM1;CHST7;GPX4;MGST3;EPHX2;GSS;EPHX1;MGST1;AKR1A1;MGST2;GSTT1;HNMT;CYP51;CYP26B1;GSTA4;CHST12;GSTA3;GSTA2;GSTA1;CHST3
14	WikiPathways_2019_Mouse	TYROBP Causal Network WP3625	11/58	0.0009865606066634277	0.0110635725175827	3.446774951339016	23.856114520772007	C3;ABCC4;ITGAM;SLC7A7;MAF;ADAP2;NCF2;SPP1;SLC1A5;SAMSN1;C1QC
15	WikiPathways_2019_Mouse	Keap1-Nrf2 WP1245	5/14	0.0013050575596726	0.012805877304288	8.159776731205303	54.19322351683902	NQO1;GCLC;MAF;GSTA2;GCLM
16	WikiPathways_2019_Mouse	Osteoclast WP454	5/14	0.0013050575596726	0.012805877304288	8.159776731205303	54.19322351683902	GPR68;IFNB1;ITGB3;PDGFB;SPP1
17	WikiPathways_2019_Mouse	Lung fibrosis WP3632	11/61	0.001520067625196	0.0140382715973987	3.239447949526814	21.02077921795232	IL6;PLAU;IL1B;FAM13A;CCL4;PDGFB;SPP1;CCL3;PDGFA;CCL2;CXCL2
18	WikiPathways_2019_Mouse	Iron Homeostasis WP1596	5/15	0.00185517705353	0.0158589373672216	7.343406593406593	46.188376240219874	IL1A;IL6;FTL1;SLC40A1;IL6RA
19	WikiPathways_2019_Mouse	Non-odorant GPCRs WP1396	30/267	0.0019259604417661	0.0158589373672216	1.8732961052386208	11.712466383455132	PTGER4;CHRM3;VIPR2;CALCRL;GPR68;PTGER2;GPR65;C5AR1;LPAR1;HTR2A;CELSR1;HCAR2;P2RY6;HTR7;EDNRB;CCRL2;ADGRE4;CCR4;FZD1;CCR1;P2RY12;P2RY13;PTGIR;OPN3;GLP2R;SSTR5;ADORA2B;GPR18;F2RL2;ADGRL3
20	WikiPathways_2019_Mouse	MicroRNAs in Cardiomyocyte Hypertrophy WP1560	13/82	0.0020202467983721	0.0158589373672216	2.775785882730041	17.22246232076987	FZD1;GSK3B;STAT3;NRG1;PIK3R1;MAPK14;HDAC9;PIK3CG;CDK7;IL6ST;RAF1;IKBKE;MAPK3
21	WikiPathways_2019_Mouse	Adipogenesis genes WP447	18/134	0.0022197165615517	0.0165950238173153	2.2894391424430527	13.98933345423278	FZD1;TLE3;CEBPA;EGR2;GADD45A;STAT3;NR1H3;AHR;HIF1A;LIPE;SOCS3;KLF7;IL6;CYP26B1;NAMPT;FAS;IL6ST;PPARD
22	WikiPathways_2019_Mouse	Aflatoxin B1 metabolism WP1262	3/5	0.0023661152877596	0.0168854590990122	22.005094043887148	133.05392849633105	GSTM1;EPHX1;GSTT1
23	WikiPathways_2019_Mouse	Macrophage markers WP2271	4/10	0.0025586763585397	0.0174657473169884	9.78562091503268	58.40318078373989	CD86;CD74;CD83;CD14
