query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	3.02420803830871e-06	1742	54	18	0.333333333333333	0.0103329506314581	GO:0009888	GO:BP	tissue development	28241	3587	GO:0048856
query_1	TRUE	8.46597368918858e-05	10075	54	39	0.722222222222222	0.00387096774193548	GO:0065007	GO:BP	biological regulation	28241	14784	GO:0008150
query_1	TRUE	0.000137633725808546	9736	54	38	0.703703703703704	0.00390304026294166	GO:0050789	GO:BP	regulation of biological process	28241	12397	GO:0008150,GO:0065007
query_1	TRUE	0.00019083612730436	2549	54	19	0.351851851851852	0.00745390349156532	GO:0048513	GO:BP	animal organ development	28241	11949	GO:0048856
query_1	TRUE	0.000279674841828235	5995	54	29	0.537037037037037	0.00483736447039199	GO:0051716	GO:BP	cellular response to stimulus	28241	12983	GO:0009987,GO:0050896
query_1	TRUE	0.00059199652638122	5050	54	26	0.481481481481481	0.00514851485148515	GO:0048856	GO:BP	anatomical structure development	28241	12247	GO:0032502
query_1	TRUE	0.000922735849989119	9399	54	36	0.666666666666667	0.003830194701564	GO:0050794	GO:BP	regulation of cellular process	28241	12401	GO:0009987,GO:0050789
query_1	TRUE	0.00166916791988625	5317	54	26	0.481481481481481	0.00488997555012225	GO:0048518	GO:BP	positive regulation of biological process	28241	11952	GO:0008150,GO:0050789
query_1	TRUE	0.00195714686876464	4986	54	25	0.462962962962963	0.00501403931006819	GO:0048522	GO:BP	positive regulation of cellular process	28241	11956	GO:0009987,GO:0048518,GO:0050794
query_1	TRUE	0.00199753419468302	7386	54	31	0.574074074074074	0.00419712970484701	GO:0009058	GO:BP	biosynthetic process	28241	3094	GO:0008152
query_1	TRUE	0.00256102138148558	4334	54	23	0.425925925925926	0.0053068758652515	GO:0010468	GO:BP	regulation of gene expression	28241	3977	GO:0010467,GO:0010556
query_1	TRUE	0.00280049437839226	4009	54	22	0.407407407407407	0.00548765278124221	GO:0007275	GO:BP	multicellular organism development	28241	2666	GO:0032501,GO:0048856
query_1	TRUE	0.0028022538527606	5845	54	27	0.5	0.00461933276304534	GO:0032501	GO:BP	multicellular organismal process	28241	7116	GO:0008150
query_1	TRUE	0.00293757680680149	5093	54	25	0.462962962962963	0.00490869821323385	GO:0060255	GO:BP	regulation of macromolecule metabolic process	28241	13487	GO:0019222,GO:0043170
query_1	TRUE	0.00316392357233357	46	54	4	0.0740740740740741	0.0869565217391304	GO:0032924	GO:BP	activin receptor signaling pathway	28241	7403	GO:0141091
query_1	TRUE	0.00319476571912803	193	54	6	0.111111111111111	0.0310880829015544	GO:0042445	GO:BP	hormone metabolic process	28241	9532	GO:0008152,GO:0010817
query_1	TRUE	0.00333713384313139	7122	54	30	0.555555555555556	0.004212299915754	GO:0050896	GO:BP	response to stimulus	28241	12476	GO:0008150
query_1	TRUE	0.00335719741785646	5508	54	26	0.481481481481481	0.004720406681191	GO:0032502	GO:BP	developmental process	28241	7117	GO:0008150
query_1	TRUE	0.00367115065131432	4423	54	23	0.425925925925926	0.00520009043635541	GO:0010556	GO:BP	regulation of macromolecule biosynthetic process	28241	4023	GO:0009059,GO:0009889,GO:0060255
query_1	TRUE	0.0038154143196515	5544	54	26	0.481481481481481	0.00468975468975469	GO:0019222	GO:BP	regulation of metabolic process	28241	5276	GO:0008152,GO:0050794
query_1	TRUE	0.00417811192643824	2508	54	17	0.314814814814815	0.00677830940988836	GO:0065008	GO:BP	regulation of biological quality	28241	14785	GO:0065007
query_1	TRUE	0.00421592013841022	3435	54	20	0.37037037037037	0.00582241630276565	GO:0048731	GO:BP	system development	28241	12138	GO:0007275,GO:0048856
query_1	TRUE	0.00659063683006887	4573	54	23	0.425925925925926	0.00502952110212115	GO:0009889	GO:BP	regulation of biosynthetic process	28241	3588	GO:0009058,GO:0019222
query_1	TRUE	0.00829176505962259	15183	54	45	0.833333333333333	0.002963841138115	GO:0008150	GO:BP	biological_process	28241	2984	
query_1	TRUE	0.0117775728304656	10332	54	36	0.666666666666667	0.00348432055749129	GO:0008152	GO:BP	metabolic process	28241	2985	GO:0009987
query_1	TRUE	0.0153056846836576	68	54	4	0.0740740740740741	0.0588235294117647	GO:0046209	GO:BP	nitric oxide metabolic process	28241	11186	GO:2001057
query_1	TRUE	0.0162246017522568	69	54	4	0.0740740740740741	0.0579710144927536	GO:2001057	GO:BP	reactive nitrogen species metabolic process	28241	24360	GO:0008152
query_1	TRUE	0.0224133583178511	24	54	3	0.0555555555555556	0.125	GO:0032925	GO:BP	regulation of activin receptor signaling pathway	28241	7404	GO:0032924,GO:0090092
query_1	TRUE	0.0224133583178511	24	54	3	0.0555555555555556	0.125	GO:0008210	GO:BP	estrogen metabolic process	28241	2997	GO:0008202,GO:0042445
query_1	TRUE	0.0231774426538905	159	54	5	0.0925925925925926	0.0314465408805031	GO:0071466	GO:BP	cellular response to xenobiotic stimulus	28241	15561	GO:0009410,GO:0070887
query_1	TRUE	0.0285366408322892	166	54	5	0.0925925925925926	0.0301204819277108	GO:0002700	GO:BP	regulation of production of molecular mediator of immune response	28241	1172	GO:0002440,GO:0002697,GO:0010468
query_1	TRUE	0.0340187009892862	2030	54	14	0.259259259259259	0.00689655172413793	GO:0010558	GO:BP	negative regulation of macromolecule biosynthetic process	28241	4025	GO:0009059,GO:0009890,GO:0010556,GO:0010605
query_1	TRUE	0.034131547304162	1755	54	13	0.240740740740741	0.00740740740740741	GO:1902531	GO:BP	regulation of intracellular signal transduction	28241	20814	GO:0009966,GO:0035556
query_1	TRUE	0.0360292372875212	443	54	7	0.12962962962963	0.0158013544018059	GO:0010817	GO:BP	regulation of hormone levels	28241	4223	GO:0065008
query_1	TRUE	0.0390704351367074	2346	54	15	0.277777777777778	0.00639386189258312	GO:0010605	GO:BP	negative regulation of macromolecule metabolic process	28241	4066	GO:0009892,GO:0043170,GO:0060255
query_1	TRUE	0.0402963689711088	821	54	9	0.166666666666667	0.0109622411693057	GO:0000122	GO:BP	negative regulation of transcription by RNA polymerase II	28241	47	GO:0006357,GO:0006366,GO:0045892
query_1	TRUE	0.0414665113500629	824	54	9	0.166666666666667	0.0109223300970874	GO:0030334	GO:BP	regulation of cell migration	28241	6339	GO:0016477,GO:2000145
query_1	TRUE	0.0468022288627468	184	54	5	0.0925925925925926	0.0271739130434783	GO:0051216	GO:BP	cartilage development	28241	12677	GO:0001501,GO:0048513,GO:0061448
query_1	TRUE	0.0468454745672074	2089	54	14	0.259259259259259	0.00670177118238392	GO:0009890	GO:BP	negative regulation of biosynthetic process	28241	3589	GO:0009058,GO:0009889,GO:0009892
query_1	TRUE	0.0474601324821953	2691	54	16	0.296296296296296	0.00594574507617986	GO:0009966	GO:BP	regulation of signal transduction	28241	3643	GO:0007165,GO:0010646,GO:0023051,GO:0048583
query_1	TRUE	0.0498073172420135	1299	54	11	0.203703703703704	0.00846805234795997	GO:0016477	GO:BP	cell migration	28241	4977	GO:0048870
