  0.62	311	311	U	0	unclassified
 99.38	49689	28159	R	1	root
 43.02	21510	95	R1	131567	  cellular organisms
 42.76	21378	39	D	2759	    Eukaryota
 42.65	21325	15	D1	33154	      Opisthokonta
 42.60	21302	0	K	33208	        Metazoa
 42.60	21302	1	K1	6072	          Eumetazoa
 42.60	21301	29	K2	33213	            Bilateria
 42.44	21221	1	K3	33511	              Deuterostomia
 42.44	21219	1	P	7711	                Chordata
 42.44	21218	0	P1	89593	                  Craniata
 42.44	21218	0	P2	7742	                    Vertebrata
 42.44	21218	5	P3	7776	                      Gnathostomata
 42.43	21213	0	P4	117570	                        Teleostomi
 42.43	21213	59	P5	117571	                          Euteleostomi
 42.25	21127	4	P6	8287	                            Sarcopterygii
 42.25	21123	3	P7	1338369	                              Dipnotetrapodomorpha
 42.24	21120	33	P8	32523	                                Tetrapoda
 42.17	21084	138	P9	32524	                                  Amniota
 41.85	20925	19	C	40674	                                    Mammalia
 41.81	20905	44	C1	32525	                                      Theria
 41.71	20856	601	C2	9347	                                        Eutheria
 40.47	20236	943	C3	1437010	                                          Boreoeutheria
 38.07	19036	393	C4	314146	                                            Euarchontoglires
 36.95	18475	160	O	9443	                                              Primates
 36.56	18278	43	O1	376913	                                                Haplorrhini
 36.46	18228	898	O2	314293	                                                  Simiiformes
 34.46	17228	1769	O3	9526	                                                    Catarrhini
 30.34	15168	1666	O4	314295	                                                      Hominoidea
 26.75	13374	1078	F	9604	                                                        Hominidae
 24.44	12218	3776	F1	207598	                                                          Homininae
 14.10	7051	2	G	9605	                                                            Homo
 14.10	7049	7049	S	9606	                                                              Homo sapiens
  2.66	1332	660	G	9596	                                                            Pan
  1.03	513	513	S	9597	                                                              Pan paniscus
  0.32	159	157	S	9598	                                                              Pan troglodytes
  0.00	1	1	S1	37011	                                                                Pan troglodytes troglodytes
  0.00	1	1	S1	37012	                                                                Pan troglodytes verus
  0.12	59	0	G	9592	                                                            Gorilla
  0.12	59	6	S	9593	                                                              Gorilla gorilla
  0.11	53	53	S1	9595	                                                                Gorilla gorilla gorilla
  0.16	78	0	F1	607660	                                                          Ponginae
  0.16	78	33	G	9599	                                                            Pongo
  0.06	29	29	S	9601	                                                              Pongo abelii
  0.03	16	16	S	9600	                                                              Pongo pygmaeus
  0.26	128	43	F	9577	                                                        Hylobatidae
  0.07	37	0	G	325165	                                                          Nomascus
  0.07	37	37	S	61853	                                                            Nomascus leucogenys
  0.05	27	0	G	325166	                                                          Symphalangus
  0.05	27	27	S	9590	                                                            Symphalangus syndactylus
  0.04	21	0	G	9578	                                                          Hylobates
  0.04	21	21	S	81572	                                                            Hylobates moloch
  0.58	291	0	O4	314294	                                                      Cercopithecoidea
  0.58	291	59	F	9527	                                                        Cercopithecidae
  0.33	165	29	F1	9528	                                                          Cercopithecinae
  0.13	64	8	G	9539	                                                            Macaca
  0.06	32	32	S	9544	                                                              Macaca mulatta
  0.02	11	1	S	54602	                                                              Macaca thibetana
  0.02	10	10	S1	257877	                                                                Macaca thibetana thibetana
  0.02	8	8	S	9541	                                                              Macaca fascicularis
  0.01	5	5	S	9545	                                                              Macaca nemestrina
  0.04	19	0	G	392815	                                                            Chlorocebus
  0.04	18	18	S	60711	                                                              Chlorocebus sabaeus
  0.00	1	1	S	9534	                                                              Chlorocebus aethiops
  0.04	18	0	G	9554	                                                            Papio
  0.04	18	18	S	9555	                                                              Papio anubis
  0.04	18	0	G	9564	                                                            Theropithecus
