 99.70	1337	1337	U	0	unclassified
  0.30	4	0	R	1	root
  0.30	4	0	R1	131567	  cellular organisms
  0.30	4	1	D	2759	    Eukaryota
  0.15	2	0	D1	2698737	      Sar
  0.15	2	0	D2	33630	        Alveolata
  0.15	2	0	P	5794	          Apicomplexa
  0.15	2	0	C	1280412	            Conoidasida
  0.15	2	0	C1	5796	              Coccidia
  0.15	2	0	O	75739	                Eucoccidiorida
  0.15	2	0	O1	423054	                  Eimeriorina
  0.15	2	0	F	35082	                    Cryptosporidiidae
  0.15	2	1	G	5806	                      Cryptosporidium
  0.07	1	1	S	237895	                        Cryptosporidium hominis
  0.07	1	0	D1	554915	      Amoebozoa
  0.07	1	0	P	555280	        Discosea
  0.07	1	0	O	1485168	          Longamoebia
  0.07	1	0	O1	555407	            Centramoebida
  0.07	1	0	F	33677	              Acanthamoebidae
  0.07	1	0	G	5754	                Acanthamoeba
  0.07	1	1	S	65661	                  Acanthamoeba healyi
