 54.96	737	737	U	0	unclassified
 45.04	604	0	R	1	root
 45.04	604	0	R1	10239	  Viruses
 43.48	583	0	R2	2731341	    Duplodnaviria
 43.48	583	0	K	2731360	      Heunggongvirae
 43.48	583	0	P	2731361	        Peploviricota
 43.48	583	0	C	2731363	          Herviviricetes
 43.48	583	0	O	548681	            Herpesvirales
 43.48	583	0	F	3044472	              Orthoherpesviridae
 43.48	583	0	F1	10374	                Gammaherpesvirinae
 43.48	583	32	G	10375	                  Lymphocryptovirus
 40.72	546	0	S	3050299	                    Lymphocryptovirus humangamma4
 40.72	546	545	S1	10376	                      human gammaherpesvirus 4
  0.07	1	1	S2	12509	                        Human herpesvirus 4 type 2
  0.37	5	0	S	3050339	                    Lymphocryptovirus papiinegamma1
  0.37	5	5	S1	106332	                      Papiine gammaherpesvirus 1
  1.49	20	0	R2	2731342	    Monodnaviria
  1.49	20	0	K	2732091	      Sangervirae
  1.49	20	0	P	2732412	        Phixviricota
  1.49	20	0	C	2732413	          Malgrandaviricetes
  1.49	20	0	O	2732414	            Petitvirales
  1.49	20	0	F	10841	              Microviridae
  1.49	20	0	F1	1910950	                Bullavirinae
  1.49	20	0	G	1910954	                  Sinsheimervirus
  1.49	20	0	S	10847	                    Sinsheimervirus phiX174
  1.49	20	20	S1	2886930	                      Escherichia phage phiX174
  0.07	1	0	R2	2559587	    Riboviria
  0.07	1	0	K	2732396	      Orthornavirae
  0.07	1	0	P	2497569	        Negarnaviricota
  0.07	1	0	P1	2497571	          Polyploviricotina
  0.07	1	0	C	2497576	            Ellioviricetes
  0.07	1	0	O	1980410	              Bunyavirales
  0.07	1	0	O1	1980613	                unclassified Bunyavirales
  0.07	1	0	F	1980419	                  Tospoviridae
  0.07	1	0	G	2560196	                    Orthotospovirus
  0.07	1	0	S	3052569	                      Orthotospovirus capsicimaculaflavi
  0.07	1	1	S1	1414655	                        Pepper chlorotic spot virus
