U	READ_535	unclassified (taxid 0)	75	0:Q
C	READ_1004	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_1023	unclassified (taxid 0)	75	0:Q
U	READ_1058	unclassified (taxid 0)	75	0:Q
C	READ_1189	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_1248	unclassified (taxid 0)	75	0:Q
U	READ_1281	unclassified (taxid 0)	75	0:Q
C	READ_1481	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_1880	unclassified (taxid 0)	75	0:Q
U	READ_2178	unclassified (taxid 0)	75	0:Q
C	READ_2226	Ralstonia solanacearum (taxid 305)	75	305:Q
C	READ_2271	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_2364	unclassified (taxid 0)	75	0:Q
C	READ_2532	root (taxid 1)	75	1:Q
C	READ_2615	root (taxid 1)	75	1:Q
U	READ_2818	unclassified (taxid 0)	75	0:Q
C	READ_3300	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_3328	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_3423	unclassified (taxid 0)	75	0:Q
C	READ_3458	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_3477	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_3555	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_3782	Ralstonia solanacearum (taxid 305)	75	305:Q
C	READ_3823	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_3850	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_4078	unclassified (taxid 0)	75	0:Q
C	READ_4162	root (taxid 1)	75	1:Q
U	READ_4188	unclassified (taxid 0)	75	0:Q
C	READ_4302	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_4436	Bacteria (taxid 2)	75	2:Q
C	READ_4548	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_4994	root (taxid 1)	75	1:Q
C	READ_5054	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_5142	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_5570	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_5898	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_6054	unclassified (taxid 0)	75	0:Q
U	READ_6807	unclassified (taxid 0)	75	0:Q
U	READ_6839	unclassified (taxid 0)	75	0:Q
C	READ_6932	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_7274	unclassified (taxid 0)	75	0:Q
C	READ_7324	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_7593	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_7633	Staphylococcus cohnii (taxid 29382)	75	29382:Q
U	READ_7748	unclassified (taxid 0)	75	0:Q
U	READ_7751	unclassified (taxid 0)	75	0:Q
C	READ_7777	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_7793	unclassified (taxid 0)	75	0:Q
U	READ_7810	unclassified (taxid 0)	75	0:Q
U	READ_8176	unclassified (taxid 0)	75	0:Q
C	READ_8177	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_8289	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_8421	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_8662	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_8813	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_9095	unclassified (taxid 0)	75	0:Q
C	READ_9263	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_9534	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_9565	root (taxid 1)	75	1:Q
C	READ_9570	Staphylococcus (taxid 1279)	75	1279:Q
C	READ_9861	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_10061	unclassified (taxid 0)	75	0:Q
C	READ_10096	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_10149	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_10173	Staphylococcus cohnii (taxid 29382)	75	29382:Q
C	READ_10413	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_10715	unclassified (taxid 0)	75	0:Q
C	READ_10836	other sequences (taxid 28384)	75	28384:Q
C	READ_10906	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_11010	unclassified (taxid 0)	75	0:Q
C	READ_11213	Staphylococcus cohnii (taxid 29382)	75	29382:Q
U	READ_11269	unclassified (taxid 0)	75	0:Q
U	READ_11385	unclassified (taxid 0)	75	0:Q
U	READ_11472	unclassified (taxid 0)	75	0:Q
C	READ_11549	Gordonia polyisoprenivorans (taxid 84595)	75	84595:Q
U	READ_11856	unclassified (taxid 0)	75	0:Q
C	READ_12499	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_13124	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_13227	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_13416	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_13614	unclassified (taxid 0)	75	0:Q
C	READ_13742	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_13981	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_14294	unclassified (taxid 0)	75	0:Q
C	READ_14436	root (taxid 1)	75	1:Q
C	READ_14551	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_14582	unclassified (taxid 0)	75	0:Q
U	READ_14642	unclassified (taxid 0)	75	0:Q
C	READ_14745	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_14754	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_14769	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_14996	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_15118	Ralstonia solanacearum (taxid 305)	75	305:Q
U	READ_15207	unclassified (taxid 0)	75	0:Q
U	READ_15666	unclassified (taxid 0)	75	0:Q
U	READ_15716	unclassified (taxid 0)	75	0:Q
C	READ_15734	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_16300	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_16349	Ralstonia solanacearum (taxid 305)	75	305:Q
U	READ_16600	unclassified (taxid 0)	75	0:Q
C	READ_16864	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_16892	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_16959	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_17521	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_17557	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_17580	unclassified (taxid 0)	75	0:Q
U	READ_17636	unclassified (taxid 0)	75	0:Q
C	READ_17701	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_18465	unclassified (taxid 0)	75	0:Q
C	READ_18986	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_19049	unclassified (taxid 0)	75	0:Q
C	READ_19057	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_19183	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_19354	root (taxid 1)	75	1:Q
C	READ_19399	Lymphocryptovirus (taxid 10375)	75	10375:Q
C	READ_19510	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_19589	Ralstonia solanacearum (taxid 305)	75	305:Q
C	READ_19615	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_19871	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_20415	Staphylococcus cohnii (taxid 29382)	75	29382:Q
C	READ_20704	Staphylococcus haemolyticus (taxid 1283)	75	1283:Q
C	READ_21233	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_21320	unclassified (taxid 0)	75	0:Q
C	READ_21440	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_21465	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_21622	unclassified (taxid 0)	75	0:Q
U	READ_21746	unclassified (taxid 0)	75	0:Q
U	READ_21867	unclassified (taxid 0)	75	0:Q
U	READ_21939	unclassified (taxid 0)	75	0:Q
U	READ_21956	unclassified (taxid 0)	75	0:Q
C	READ_22000	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_22035	unclassified (taxid 0)	75	0:Q
C	READ_22219	Bacteria (taxid 2)	75	2:Q
C	READ_22273	root (taxid 1)	75	1:Q
C	READ_22464	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_22491	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
U	READ_22740	unclassified (taxid 0)	75	0:Q
C	READ_22967	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_23081	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_23410	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_23689	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_23727	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_23858	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_24500	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_24596	Ralstonia solanacearum (taxid 305)	75	305:Q
C	READ_24814	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_24878	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
C	READ_24978	Human gammaherpesvirus 4 (taxid 10376)	75	10376:Q
