 48.10	645	645	U	0	unclassified
 51.90	696	122	R	1	root
 34.30	460	0	D	10239	  Viruses
 34.23	459	0	D1	2731341	    Duplodnaviria
 34.23	459	0	K	2731360	      Heunggongvirae
 34.23	459	0	P	2731361	        Peploviricota
 34.23	459	0	C	2731363	          Herviviricetes
 34.23	459	0	O	548681	            Herpesvirales
 34.23	459	0	F	10292	              Herpesviridae
 34.23	459	0	F1	10374	                Gammaherpesvirinae
 34.23	459	24	G	10375	                  Lymphocryptovirus
 32.44	435	435	S	10376	                    Human gammaherpesvirus 4
  0.07	1	0	D1	2559587	    Riboviria
  0.07	1	0	K	2732396	      Orthornavirae
  0.07	1	0	P	2497569	        Negarnaviricota
  0.07	1	0	P1	2497571	          Polyploviricotina
  0.07	1	0	C	2497576	            Ellioviricetes
  0.07	1	0	O	1980410	              Bunyavirales
  0.07	1	0	F	1980419	                Tospoviridae
  0.07	1	0	G	2560196	                  Orthotospovirus
  0.07	1	0	S	2734493	                    Pepper chlorotic spot orthotospovirus
  0.07	1	1	S1	1414655	                      Pepper chlorotic spot virus
  8.50	114	0	R1	131567	  cellular organisms
  8.50	114	18	D	2	    Bacteria
  5.59	75	0	D1	1783272	      Terrabacteria group
  5.52	74	0	P	1239	        Firmicutes
  5.52	74	0	C	91061	          Bacilli
  5.52	74	0	O	1385	            Bacillales
  5.52	74	0	F	90964	              Staphylococcaceae
  5.52	74	36	G	1279	                Staphylococcus
  2.31	31	31	S	29382	                  Staphylococcus cohnii
  0.52	7	7	S	1283	                  Staphylococcus haemolyticus
  0.07	1	0	P	201174	        Actinobacteria
  0.07	1	0	C	1760	          Actinomycetia
  0.07	1	0	O	85007	            Corynebacteriales
  0.07	1	0	F	85026	              Gordoniaceae
  0.07	1	0	G	2053	                Gordonia
  0.07	1	1	S	84595	                  Gordonia polyisoprenivorans
  1.57	21	0	P	1224	      Proteobacteria
  1.42	19	0	C	28216	        Betaproteobacteria
  1.42	19	0	O	80840	          Burkholderiales
  1.42	19	0	F	119060	            Burkholderiaceae
  1.42	19	0	G	48736	              Ralstonia
  1.42	19	18	S	305	                Ralstonia solanacearum
  0.07	1	1	S1	1457195	                  Ralstonia solanacearum Rs-10-244
  0.15	2	0	C	1236	        Gammaproteobacteria
  0.07	1	0	O	91347	          Enterobacterales
  0.07	1	1	F	543	            Enterobacteriaceae
  0.07	1	0	O	135614	          Xanthomonadales
  0.07	1	0	F	32033	            Xanthomonadaceae
  0.07	1	1	G	40323	              Stenotrophomonas
