query_chromosomes=24
candidates=824
bins_per_chrom=2000
ok=824
errors=0
elapsed_seconds=10937.118

top 30
ENCSR597URK	ENCFF186BOY	0.9823097851	48000
ENCSR396ZIN	ENCFF011IOW	0.9772165648	48000
ENCSR631XIF	ENCFF378HTI	0.9760656997	48000
ENCSR251INE	ENCFF667QSN	0.9753651706	48000
ENCSR111LTT	ENCFF372KSU	0.9749558883	48000
ENCSR305WLF	ENCFF118VBY	0.9747584700	48000
ENCSR497NLU	ENCFF829JMH	0.9745929372	48000
ENCSR878ITC	ENCFF176BTL	0.9743147504	48000
ENCSR965JHW	ENCFF278AJU	0.9736265997	48000
ENCSR342OGI	ENCFF300VIJ	0.9734646659	48000
ENCSR507XBY	ENCFF571GCP	0.9734511418	48000
ENCSR473LSX	ENCFF505HUJ	0.9733422502	48000
ENCSR467MSP	ENCFF731MVA	0.9733296625	48000
ENCSR552TPH	ENCFF609DSZ	0.9730759195	48000
ENCSR025EYJ	ENCFF540HZY	0.9723227263	48000
ENCSR410IYF	ENCFF319JVY	0.9722612789	48000
ENCSR496UER	ENCFF753PTI	0.9718783007	48000
ENCSR815DWW	ENCFF009GSJ	0.9705009210	48000
ENCSR186NTL	ENCFF743OIJ	0.9702969769	48000
ENCSR540VTN	ENCFF451BTR	0.9701303053	48000
ENCSR715TMH	ENCFF142VCT	0.9695448787	48000
ENCSR863LZT	ENCFF165MKR	0.9693916081	48000
ENCSR525VCH	ENCFF151NIC	0.9689192557	48000
ENCSR384GGJ	ENCFF906SNG	0.9687548737	48000
ENCSR740DJQ	ENCFF414WEG	0.9685531599	48000
ENCSR803JVQ	ENCFF422IHL	0.9676421490	48000
ENCSR486KKY	ENCFF749YXO	0.9675889388	48000
ENCSR630XDN	ENCFF956GKK	0.9673022080	48000
ENCSR376DAE	ENCFF753JMD	0.9672653186	48000
ENCSR217PZP	ENCFF950WGH	0.9670154396	48000
