	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	intron_variant
1.000000	synonymous_variant
	synonymous_variant
	intron_variant
	missense_variant
	intron_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	synonymous_variant
	5_prime_UTR_variant
	intron_variant
	missense_variant
	synonymous_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	splice_region_variant
0.509901	synonymous_variant
	synonymous_variant
	inframe_deletion
	synonymous_variant
	intron_variant
0.551181	intron_variant
	intron_variant
0.466667	intron_variant
0.600000	intron_variant
	intron_variant
	intron_variant
0.617188	synonymous_variant
0.581081	splice_region_variant
	synonymous_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	splice_region_variant
	intron_variant
	intron_variant
0.971429	intron_variant
1.000000	synonymous_variant
	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
1.000000	synonymous_variant
	synonymous_variant
0.966102	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	intron_variant
	missense_variant
0.487310	synonymous_variant
	intron_variant
	synonymous_variant
	synonymous_variant
0.341085	synonymous_variant
0.352480	synonymous_variant
0.282158	synonymous_variant
1.000000	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
0.419355	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	splice_region_variant
0.425000	synonymous_variant
	splice_region_variant
0.455224	synonymous_variant
	synonymous_variant
0.359375	intron_variant
0.342857	intron_variant
	intron_variant
1.000000	missense_variant
	missense_variant
1.000000	synonymous_variant
	synonymous_variant
1.000000	synonymous_variant
	missense_variant
	missense_variant
	intron_variant
1.000000	synonymous_variant
	synonymous_variant
	intron_variant
1.000000	synonymous_variant
	3_prime_UTR_variant
	5_prime_UTR_variant
	splice_region_variant
	splice_region_variant
	intron_variant
0.497143	missense_variant
	synonymous_variant
	synonymous_variant
0.441077	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	missense_variant
0.414773	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
0.511364	missense_variant
	missense_variant
	missense_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
0.500000	intron_variant
	intron_variant
0.447761	intron_variant
0.371429	intron_variant
0.472393	intron_variant
0.485030	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
0.240741	synonymous_variant
	synonymous_variant
	synonymous_variant
1.000000	missense_variant
0.483333	intron_variant
0.413462	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	3_prime_UTR_variant
	splice_region_variant
0.369369	intron_variant
0.385714	intron_variant
0.394366	intron_variant
0.358974	intron_variant
	splice_region_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
0.560000	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	missense_variant
	synonymous_variant
	synonymous_variant
1.000000	intron_variant
1.000000	missense_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
0.524390	synonymous_variant
	intron_variant
	3_prime_UTR_variant
	synonymous_variant
	intron_variant
0.415730	intron_variant
0.455224	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
0.500000	3_prime_UTR_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	splice_region_variant
	intron_variant
0.570423	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	intron_variant
	intron_variant
0.473684	intron_variant
	synonymous_variant
	missense_variant
	intron_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
1.000000	intron_variant
	splice_region_variant
	intron_variant
	intron_variant
0.571429	5_prime_UTR_premature_start_codon_gain_variant
	missense_variant
	intron_variant
0.382609	synonymous_variant
0.629630	intron_variant
1.000000	3_prime_UTR_variant
	3_prime_UTR_variant
	missense_variant
	intron_variant
1.000000	5_prime_UTR_variant
1.000000	5_prime_UTR_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
