99	GNB1
99	GNB1
99	GNB1
99	GNB1
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
72	CSF3R
99	CSF3R
99	CSF3R
99	CSF3R
99	MPL
99	MPL
99	MPL
99	MPL
99	MPL
99	MPL
99	MPL
42	MPL
99	MPL
99	MMACHC
99	MMACHC
99	MMACHC
99	MMACHC
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
99	DNMT3A
54	DNMT3A
81	DNMT3A
99	DNMT3A
99	DNMT3A
93	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
86	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	SF3B1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	IDH1
99	MYD88
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	CBLB
99	GATA2
99	GATA2
99	GATA2
99	GATA2
99	GATA2
99	GATA2
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	PDGFRA
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	KIT
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
99	TET2,TET2-AS1
60	FBXW7
63	FBXW7
23	FBXW7
99	FBXW7
99	FBXW7
99	NPM1
99	NPM1
99	NPM1
99	NPM1
99	NPM1
99	NPM1
99	NPM1
99	IKZF1
99	IKZF1
99	IKZF1
99	IKZF1
99	IKZF1
99	IKZF1
36	IKZF1
99	IKZF1
