	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	intron_variant
1.000000	synonymous_variant
0.508704	synonymous_variant
	intron_variant
	missense_variant
	intron_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	synonymous_variant
	5_prime_UTR_variant
	intron_variant
	missense_variant
	synonymous_variant
	missense_variant
0.456140	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	splice_region_variant
0.453552	synonymous_variant
	synonymous_variant
	inframe_deletion
	synonymous_variant
	intron_variant
0.470968	intron_variant
	intron_variant
0.452381	intron_variant
0.507937	intron_variant
	intron_variant
	intron_variant
0.577381	synonymous_variant
0.570866	splice_region_variant
	synonymous_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	3_prime_UTR_variant
0.476378	synonymous_variant
	splice_region_variant
	intron_variant
	intron_variant
0.222222	intron_variant
0.325000	synonymous_variant
	intron_variant
	synonymous_variant
0.580645	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
0.280899	synonymous_variant
	synonymous_variant
0.978261	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	intron_variant
	missense_variant
0.371257	synonymous_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	synonymous_variant
0.365325	synonymous_variant
0.322581	synonymous_variant
1.000000	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
0.530945	intron_variant
0.475336	synonymous_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	splice_region_variant
0.566667	synonymous_variant
	splice_region_variant
0.447059	synonymous_variant
	synonymous_variant
0.430894	intron_variant
0.424242	intron_variant
	intron_variant
0.573034	missense_variant
	missense_variant
1.000000	synonymous_variant
	synonymous_variant
0.403175	synonymous_variant
	missense_variant
0.472028	missense_variant
0.582474	intron_variant
0.417062	synonymous_variant
	synonymous_variant
0.442308	intron_variant
1.000000	synonymous_variant
	3_prime_UTR_variant
	5_prime_UTR_variant
	splice_region_variant
	splice_region_variant
	intron_variant
0.448780	missense_variant
	synonymous_variant
	synonymous_variant
0.350467	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	missense_variant
0.450980	missense_variant
	synonymous_variant
	missense_variant
	intron_variant
0.504587	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
0.590361	missense_variant
0.367089	missense_variant
	missense_variant
0.536082	missense_variant
	intron_variant
	intron_variant
	intron_variant
1.000000	intron_variant
	intron_variant
0.471545	intron_variant
0.516129	intron_variant
0.510949	intron_variant
0.514286	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	synonymous_variant
0.421053	missense_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	3_prime_UTR_variant
	splice_region_variant
1.000000	intron_variant
0.315789	intron_variant
0.300000	intron_variant
0.361111	intron_variant
	splice_region_variant
	intron_variant
0.717949	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
0.234043	synonymous_variant
	intron_variant
	synonymous_variant
0.396714	synonymous_variant
0.451613	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
0.605263	intron_variant
	intron_variant
0.386076	missense_variant
0.386076	synonymous_variant
0.598820	synonymous_variant
1.000000	intron_variant
0.321875	missense_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
0.470149	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
0.491620	3_prime_UTR_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	splice_region_variant
	intron_variant
0.489510	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
0.444444	intron_variant
	intron_variant
0.666667	intron_variant
	synonymous_variant
	missense_variant
	intron_variant
	missense_variant
0.625000	intron_variant
	splice_region_variant
	intron_variant
	intron_variant
	5_prime_UTR_premature_start_codon_gain_variant
	missense_variant
	intron_variant
1.000000	synonymous_variant
	intron_variant
1.000000	3_prime_UTR_variant
	3_prime_UTR_variant
	missense_variant
	intron_variant
1.000000	5_prime_UTR_variant
1.000000	5_prime_UTR_variant
	synonymous_variant
	intron_variant
	intron_variant
