	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	intron_variant
0.340694	synonymous_variant
0.349379	synonymous_variant
	intron_variant
	missense_variant
	intron_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	synonymous_variant
	5_prime_UTR_variant
	intron_variant
	missense_variant
	synonymous_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	inframe_deletion
	synonymous_variant
	intron_variant
0.500000	intron_variant
	intron_variant
0.562914	intron_variant
0.428571	intron_variant
	intron_variant
	intron_variant
0.448276	synonymous_variant
0.478261	splice_region_variant
	synonymous_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	splice_region_variant
	intron_variant
	intron_variant
1.000000	intron_variant
1.000000	synonymous_variant
	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
1.000000	synonymous_variant
	synonymous_variant
0.986486	intron_variant
0.986486	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	intron_variant
	upstream_gene_variant
	missense_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	synonymous_variant
1.000000	synonymous_variant
	synonymous_variant
	synonymous_variant
1.000000	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
0.419643	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	synonymous_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
1.000000	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
1.000000	intron_variant
	synonymous_variant
	synonymous_variant
1.000000	intron_variant
1.000000	synonymous_variant
	3_prime_UTR_variant
	5_prime_UTR_variant
	splice_region_variant
	splice_region_variant
	intron_variant
0.492228	missense_variant
	synonymous_variant
0.422819	missense_variant
	synonymous_variant
0.360324	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
0.449275	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
0.488889	missense_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
0.692308	intron_variant
	intron_variant
	3_prime_UTR_variant
0.496063	intron_variant
0.580645	intron_variant
0.532110	intron_variant
0.526786	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	synonymous_variant
1.000000	missense_variant
	intron_variant
0.467532	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	3_prime_UTR_variant
	splice_region_variant
1.000000	intron_variant
0.488372	intron_variant
0.500000	intron_variant
1.000000	intron_variant
	splice_region_variant
	intron_variant
1.000000	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	missense_variant
	synonymous_variant
	synonymous_variant
	3_prime_UTR_variant
	synonymous_variant
	intron_variant
	missense_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	intron_variant
	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
1.000000	3_prime_UTR_variant
0.539130	intron_variant
	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	splice_region_variant
	intron_variant
0.539007	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	intron_variant
	intron_variant
1.000000	intron_variant
	synonymous_variant
	missense_variant
	intron_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
0.625000	intron_variant
	splice_region_variant
	intron_variant
	intron_variant
0.471429	5_prime_UTR_premature_start_codon_gain_variant
	missense_variant
	intron_variant
1.000000	synonymous_variant
0.500000	intron_variant
0.477366	3_prime_UTR_variant
	3_prime_UTR_variant
0.384615	missense_variant
	5_prime_UTR_variant
	intron_variant
1.000000	5_prime_UTR_variant
1.000000	5_prime_UTR_variant
	synonymous_variant
	intron_variant
