	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	intron_variant
0.431734	synonymous_variant
0.434307	synonymous_variant
	intron_variant
	missense_variant
	intron_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	synonymous_variant
	5_prime_UTR_variant
	intron_variant
	missense_variant
	synonymous_variant
	missense_variant
1.000000	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	splice_region_variant
0.995349	synonymous_variant
	synonymous_variant
	inframe_deletion
	synonymous_variant
0.552632	intron_variant
0.513274	intron_variant
	intron_variant
0.546053	intron_variant
1.000000	intron_variant
	intron_variant
	intron_variant
0.517241	synonymous_variant
1.000000	splice_region_variant
	synonymous_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
0.520000	synonymous_variant
	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	splice_region_variant
0.494845	intron_variant
0.309524	intron_variant
1.000000	intron_variant
1.000000	synonymous_variant
	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	intron_variant
0.441176	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
1.000000	synonymous_variant
	synonymous_variant
0.988506	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	intron_variant
	missense_variant
0.509434	synonymous_variant
	intron_variant
	synonymous_variant
	synonymous_variant
0.401460	synonymous_variant
0.424342	synonymous_variant
0.380952	synonymous_variant
1.000000	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
0.583893	intron_variant
	synonymous_variant
0.480874	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	synonymous_variant
	splice_region_variant
	synonymous_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	missense_variant
	missense_variant
1.000000	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
1.000000	intron_variant
	synonymous_variant
	synonymous_variant
1.000000	intron_variant
1.000000	synonymous_variant
	3_prime_UTR_variant
0.497326	5_prime_UTR_variant
	splice_region_variant
	splice_region_variant
	intron_variant
0.538889	missense_variant
	synonymous_variant
	synonymous_variant
0.402116	synonymous_variant
	synonymous_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	missense_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
0.510870	missense_variant
	missense_variant
0.325301	missense_variant
	missense_variant
	intron_variant
	intron_variant
	intron_variant
0.514852	intron_variant
0.527273	intron_variant
0.373832	intron_variant
0.379630	intron_variant
	intron_variant
	intron_variant
	splice_region_variant
	synonymous_variant
	synonymous_variant
	synonymous_variant
0.425287	missense_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
0.400000	intron_variant
1.000000	synonymous_variant
	synonymous_variant
	3_prime_UTR_variant
	splice_region_variant
1.000000	intron_variant
1.000000	intron_variant
1.000000	intron_variant
1.000000	intron_variant
0.565068	splice_region_variant
	intron_variant
1.000000	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
1.000000	synonymous_variant
	intron_variant
	synonymous_variant
0.994236	synonymous_variant
	intron_variant
	intron_variant
	intron_variant
	intron_variant
	synonymous_variant
1.000000	intron_variant
	intron_variant
	missense_variant
	synonymous_variant
0.646199	synonymous_variant
0.980000	intron_variant
0.294118	missense_variant
	intron_variant
	missense_variant
	missense_variant
	missense_variant
	synonymous_variant
	intron_variant
	3_prime_UTR_variant
1.000000	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
0.513514	3_prime_UTR_variant
	intron_variant
0.411765	splice_region_variant
	synonymous_variant
	intron_variant
	synonymous_variant
	splice_region_variant
	intron_variant
0.518519	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	missense_variant
	intron_variant
	intron_variant
0.535714	intron_variant
	synonymous_variant
	missense_variant
	intron_variant
	missense_variant
	splice_region_variant
	intron_variant
	intron_variant
0.557895	5_prime_UTR_premature_start_codon_gain_variant
	missense_variant
	intron_variant
0.309859	synonymous_variant
0.466667	intron_variant
1.000000	3_prime_UTR_variant
	3_prime_UTR_variant
	missense_variant
	intron_variant
1.000000	5_prime_UTR_variant
1.000000	5_prime_UTR_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	intron_variant
	intron_variant
	synonymous_variant
	synonymous_variant
	missense_variant
