gene_id	log2_fold_change	p_value	fdr
YDR492W	-0.0940030731371317	0.894776528499667	0.998611322435048
YDR508C	-0.106266182454318	0.778127032392578	0.998611322435048
YDR186C	0.0939880035119056	0.907753275505708	0.998611322435048
YDR150W	0.284964768845807	0.513910026895733	0.998611322435048
YDL182W	-0.338185638520937	0.361127846381023	0.998611322435048
YDR232W	0.260897231999489	0.661826893621052	0.998611322435048
YDR158W	-0.123852750516178	0.617591895814122	0.998611322435048
YDR533C	0.322514638735233	0.689625686775001	0.998611322435048
YDR272W	-0.204338398734699	0.742802720690649	0.998611322435048
YDR299W	-0.214125319041082	0.626969072340059	0.998611322435048
YDL015C	0.208196510394564	0.673575342825338	0.998611322435048
YDR304C	0.673905111732416	0.112488527875255	0.998611322435048
YDR367W	0.0838400425828983	0.888653119724061	0.998611322435048
YDL097C	-0.0804187929383857	0.824732314324497	0.998611322435048
YDR105C	0.0935934179165371	0.883314689726671	0.998611322435048
YDR483W	-0.104914282084705	0.689307640410575	0.998611322435048
YDR505C	-0.317291004134464	0.694895803505655	0.998611322435048
YDR361C	0.399652385844737	0.489200783951043	0.998611322435048
YDR266C	-0.0810729580000404	0.884070133959334	0.998611322435048
YDR002W	0.149884184893348	0.610675185144807	0.998611322435048
YDR214W	0.243798383109784	0.701904318215542	0.998611322435048
YDL176W	0.63486331186343	0.466883390487661	0.998611322435048
YDR460W	1.97385617773265	0.0440307721874112	0.998611322435048
YDR060W	0.177990331411733	0.550115626176116	0.998611322435048
YDR422C	-0.555783501469943	0.462638272413499	0.998611322435048
YDR119W	0.18312612022485	0.659964801285631	0.998611322435048
YDR097C	-0.0293503256359525	0.960929744016962	0.998611322435048
YDL160C	-0.370934086039493	0.571031386110896	0.998611322435048
snR13	-0.141648673895581	0.838175600080303	0.998611322435048
YDR228C	0.0955716712190817	0.904852691316236	0.998611322435048
YDR471W	-0.130081336401365	0.692338159308413	0.998611322435048
YDR089W	0.385348227587681	0.58109467065687	0.998611322435048
YDR275W	0.0897309201524763	0.917488334922865	0.998611322435048
YDR129C	-0.115079239921372	0.669807662647818	0.998611322435048
YDL066W	-0.385918646586431	0.299868302492139	0.998611322435048
YDL125C	0.820892161281028	0.344555543679209	0.998611322435048
YDR101C	-0.125625584018095	0.723302151445533	0.998611322435048
YDR212W	-0.429435681817259	0.212106944005053	0.998611322435048
YDL131W	0.370924405475015	0.4658695769963	0.998611322435048
YDR458C	0.318972618671259	0.649342474119536	0.998611322435048
YDR168W	0.145620400425175	0.768297362417626	0.998611322435048
YDL006W	1.10206845802197	0.218511408217013	0.998611322435048
YDL086W	-0.6855773995767	0.440512086746562	0.998611322435048
YDR238C	-0.134732097554352	0.665474315211223	0.998611322435048
YDR077W	0.0222394985906019	0.946546643847541	0.998611322435048
YDL083C	-0.378055621029524	0.129309371349347	0.998611322435048
YDR487C	-0.109584404086363	0.789939014832196	0.998611322435048
YDR427W	0.14483382335486	0.775824095962183	0.998611322435048
YDR305C	1.1859647505292	0.184316411398889	0.998611322435048
YDR416W	0.160574636541453	0.848090073207103	0.998611322435048
YDR365C	0.277095260650159	0.533851872982942	0.998611322435048
YDR180W	0.268847690117761	0.747027446730754	0.998611322435048
YDR294C	-0.394843351999968	0.525656971724854	0.998611322435048
YDR264C	-0.124955347965898	0.774104090208712	0.998611322435048
YDR354W	-0.351974476998869	0.536771259330572	0.998611322435048
YDL112W	-0.158029786856465	0.751368228288806	0.998611322435048
YDR284C	-0.757349960491634	0.0950306009822723	0.998611322435048
YDR050C	-0.0816551659547676	0.506118481056963	0.998611322435048
YDR159W	-0.353900742842389	0.647192821081204	0.998611322435048
YDR111C	-0.125121018088205	0.859914410138034	0.998611322435048
YDR128W	0.129115472630432	0.834246435016386	0.998611322435048
YDL004W	0.53857988539574	0.495606344418252	0.998611322435048
YDL171C	-0.153742973580774	0.632182312391984	0.998611322435048
YDR083W	1.09951363071959	0.199907101532639	0.998611322435048
YDR457W	-0.167544962302758	0.648722738050221	0.998611322435048
YDR206W	-0.283061723134463	0.584820222237463	0.998611322435048
YDR432W	-0.452221529619079	0.393338899771465	0.998611322435048
YDL072C	-0.533050372596155	0.292154151265778	0.998611322435048
YDL070W	0.314683888784861	0.37959384722633	0.998611322435048
YDR064W	-0.337705456508646	0.0588831349727999	0.998611322435048
YDL077C	-0.378535545658717	0.642240220780721	0.998611322435048
YDL031W	0.331428589376993	0.494115680435995	0.998611322435048
YDR398W	0.197894692118747	0.655173042762797	0.998611322435048
YDR326C	0.0288384182871474	0.959325091016002	0.998611322435048
YDL052C	-0.498776756333401	0.537046078388547	0.998611322435048
YDR397C	0.376121359625415	0.593035465729036	0.998611322435048
YDL116W	0.0724773834066017	0.89222252749836	0.998611322435048
YDR028C	0.174736850637769	0.717370955506701	0.998611322435048
YDL007W	0.0307942081194454	0.928817633422009	0.998611322435048
YDR011W	-0.506749290444247	0.223661158162955	0.998611322435048
YDR155C	-0.0342756231364268	0.888042912446731	0.998611322435048
YDL073W	-0.531643981095326	0.446081068162327	0.998611322435048
YDL115C	0.633405965074962	0.239786609452062	0.998611322435048
YDL145C	-0.0852177026035047	0.78931205683219	0.998611322435048
YDL075W	0.00592496290159418	0.975802491971758	0.998611322435048
YDR415C	0.124728865627926	0.886440738885624	0.998611322435048
YDR339C	0.765402270859932	0.363351159665925	0.998611322435048
YDL213C	-0.842726664301234	0.264207459214097	0.998611322435048
YDL019C	-0.565961520063591	0.358029534157747	0.998611322435048
YDL022W	0.588142346872492	0.363158862567844	0.998611322435048
YDR091C	-0.180801240329942	0.631218963076122	0.998611322435048
YDR240C	-0.605555527310209	0.400957895792875	0.998611322435048
YDL140C	0.00901991442594964	0.980242048222471	0.998611322435048
YDR120C	0.225629156075808	0.674611406824231	0.998611322435048
YDL092W	0.392095673234895	0.600060655446117	0.998611322435048
YDL082W	-0.307568530004006	0.258941695535634	0.998611322435048
YDR291W	0.97137785315976	0.0735817452641808	0.998611322435048
YDR407C	0.00831031697918125	0.988622828355928	0.998611322435048
YDR382W	-0.154933675727326	0.439778948082538	0.998611322435048
YDL188C	0.0630432758839516	0.934481519063296	0.998611322435048
YDR443C	0.0497296521639436	0.95266559465032	0.998611322435048
YDR144C	-0.135154736012485	0.826184217622716	0.998611322435048
YDL157C	0.792135021777689	0.378463711308587	0.998611322435048
YDL058W	-0.0309746282752689	0.939439811225851	0.998611322435048
YDL155W	0.433494983983063	0.569245959703149	0.998611322435048
YDR147W	-0.00679654629012409	0.9928176719612	0.998611322435048
YDL191W	0.0136912051315655	0.957096293877377	0.998611322435048
YDL128W	-0.631063776579335	0.346185247800113	0.998611322435048
YDR127W	0.277106070734138	0.444728123313414	0.998611322435048
YDR497C	-0.21627554813251	0.445155122784518	0.998611322435048
YDR363W-A	0.682016334955126	0.199776220721853	0.998611322435048
YDR385W	-0.395914768627019	0.334539961529352	0.998611322435048
YDR331W	0.156629111360772	0.820428084375941	0.998611322435048
YDR001C	-0.131167080869616	0.827481912513437	0.998611322435048
YDR025W	0.049141074125505	0.864055982238696	0.998611322435048
YDR046C	0.202902424473318	0.690205172547592	0.998611322435048
YDR408C	0.399945178151428	0.515618654559684	0.998611322435048
YDR019C	0.873075401611414	0.179940904720285	0.998611322435048
YDR477W	0.322200180201763	0.665499918733455	0.998611322435048
YDL100C	-0.0820594987916662	0.815961266068974	0.998611322435048
YDL124W	-0.393805103722826	0.366844610198883	0.998611322435048
YDL227C	0.0651610756551563	0.92058183822166	0.998611322435048
YDR324C	0.0679840324080829	0.854368462286063	0.998611322435048
YDR258C	-0.255079070938569	0.762829126078029	0.998611322435048
YDR176W	0.302752496467293	0.642115108166688	0.998611322435048
YDL099W	0.468632235198361	0.578379434838413	0.998611322435048
YDR380W	1.28456027566021	0.0245060379525861	0.998611322435048
YDR148C	0.0732136554289598	0.907933306682415	0.998611322435048
YDR133C	-0.0450977310089533	0.93383364422407	0.998611322435048
YDR378C	-0.0694257300550685	0.927656429656627	0.998611322435048
YDR165W	0.247879219244098	0.601852942628118	0.998611322435048
YDR086C	0.144371963644624	0.766883697558822	0.998611322435048
YDR023W	0.261618864116452	0.336564602559438	0.998611322435048
YDR394W	0.352337366038336	0.388078557095404	0.998611322435048
YDR245W	0.517141781875544	0.259003206905272	0.998611322435048
YDL184C	-0.0293539878595509	0.907705124310793	0.998611322435048
YDR434W	-0.0290975101398207	0.970764902321883	0.998611322435048
YDR225W	0.142129160670641	0.731207689676093	0.998611322435048
YDR418W	0.00545086422071225	0.982497327925097	0.998611322435048
YDR224C	0.277884795488295	0.331123512788089	0.998611322435048
YDR502C	-0.530339799918883	0.172984486924099	0.998611322435048
YDR447C	-0.139328903032707	0.549012945531731	0.998611322435048
YDL039C	-0.0596452318484304	0.942165423761606	0.998611322435048
YDL225W	0.981043141158463	0.155049105776716	0.998611322435048
YDR370C	0.636101940613631	0.155518553203315	0.998611322435048
YDR298C	0.342374780226963	0.372251882002171	0.998611322435048
YDR276C	0.118286329060573	0.85406893746384	0.998611322435048
YDL051W	0.170999688910512	0.641794353344749	0.998611322435048
YDR221W	-0.214861677803186	0.71711809913754	0.998611322435048
YDR456W	0.985679126734926	0.0937613376115754	0.998611322435048
YDL036C	-0.267656106787809	0.73847130302773	0.998611322435048
snR63	-0.853341622142095	0.211817818388219	0.998611322435048
YDR334W	0.100035238732965	0.832542357318402	0.998611322435048
YDL164C	-0.339514046984608	0.512339165837923	0.998611322435048
YDR093W	-0.300235574780953	0.620659638944541	0.998611322435048
YDR071C	0.0965895267386316	0.836330580977351	0.998611322435048
YDL143W	0.225241963118995	0.427372778130069	0.998611322435048
YDR032C	0.460117800775558	0.400177597233907	0.998611322435048
YDL166C	0.904345033168983	0.211036304257554	0.998611322435048
YDR151C	1.34598965330473	0.180555956349986	0.998611322435048
YDR037W	-0.38810331033759	0.0657077913719013	0.998611322435048
YDR172W	0.231900321253713	0.52710065347271	0.998611322435048
YDL174C	0.0944002940288987	0.908357494778987	0.998611322435048
YDR080W	-0.383121452443744	0.654786276519636	0.998611322435048
YDR047W	-0.793577276247549	0.27805259455698	0.998611322435048
YDR267C	0.230098503520675	0.7329788354027	0.998611322435048
YDL212W	-0.636336227189772	0.160884309989974	0.998611322435048
YDR044W	0.560263673355832	0.404185623299428	0.998611322435048
YDR207C	0.983199054933656	0.259359805168383	0.998611322435048
YDL208W	0.398114609534012	0.561477803842862	0.998611322435048
YDR135C	-0.421961860082709	0.22307260984678	0.998611322435048
YDR229W	0.317726233112092	0.655803956718868	0.998611322435048
YDR027C	0.122978568529809	0.880589197705384	0.998611322435048
YDR518W	-0.0812593024309892	0.896537293461014	0.998611322435048
YDR055W	0.0745505304765264	0.913051580696659	0.998611322435048
YDR177W	-0.0513813335117653	0.938858441198413	0.998611322435048
YDL014W	-0.434986897456154	0.124896635851294	0.998611322435048
YDR137W	-0.052369744509139	0.939384736212517	0.998611322435048
YDL153C	0.475990730509716	0.267246152246607	0.998611322435048
YDL219W	0.361277682921045	0.683835739813387	0.998611322435048
YDR033W	-0.376673450547171	0.152592495046996	0.998611322435048
YDR035W	-0.0126237495626958	0.976805591801489	0.998611322435048
YDR510W	0.0370897432637424	0.929767269151859	0.998611322435048
YDL055C	0.0235705059920937	0.869717428246336	0.998611322435048
YDL103C	-0.107960103422829	0.855751394408536	0.998611322435048
YDR087C	0.424156664730045	0.576499199243584	0.998611322435048
YDL236W	-0.10391028857815	0.85136438057983	0.998611322435048
YDR012W	0.155340598929741	0.771638727036762	0.998611322435048
YDL121C	-0.00769156756977361	0.984941454254781	0.998611322435048
tG(GCC)D2	0.0867491735279266	0.909100350425536	0.998611322435048
YDL190C	0.170864150168237	0.769292471068935	0.998611322435048
YDL047W	0.891623924664593	0.240069049385872	0.998611322435048
YDR099W	-0.0375351353251375	0.912657758554877	0.998611322435048
YDR164C	0.259539445119225	0.657533539969333	0.998611322435048
YDL020C	-0.208394547516153	0.74268213217065	0.998611322435048
YDR152W	-0.000711438694207024	0.999430995341625	0.999430995341625
YDL148C	0.14176192711215	0.714804391171055	0.998611322435048
YDR507C	0.35187962083899	0.576090536849268	0.998611322435048
YDL003W	0.87113678329381	0.301661064152232	0.998611322435048
YDR524C-B	-0.00566990676118447	0.987151871709237	0.998611322435048
YDR371W	1.10137155383228	0.562532220187009	0.998611322435048
YDR335W	-0.0765010340796484	0.801993154624196	0.998611322435048
YDR351W	0.846006424524749	0.321602875824704	0.998611322435048
YDL150W	1.16175107912688	0.216397703524745	0.998611322435048
YDR364C	0.356756069656804	0.651258637201706	0.998611322435048
YDR309C	0.301360382691626	0.681114469685185	0.998611322435048
YDR300C	0.349523269177421	0.534455415660792	0.998611322435048
YDL168W	0.191520715283805	0.701904605398325	0.998611322435048
YDR321W	-0.359143437895555	0.472112687842964	0.998611322435048
YDL030W	0.928649266408797	0.321749861916108	0.998611322435048
YDR468C	-0.2710314828577	0.742775006407173	0.998611322435048
YDL084W	-0.0501736778591983	0.824039098370452	0.998611322435048
YDL229W	-0.934391588123609	1.29628684664915e-07	8.18605143658935e-05
YDR329C	-0.574626628364117	0.565699441449635	0.998611322435048
YDR034C	-0.241401111076033	0.760748263889693	0.998611322435048
YDR312W	-0.368553690252507	0.577717690711869	0.998611322435048
YDL061C	-0.0183272172559088	0.969565456910622	0.998611322435048
YDL040C	0.0875556794778004	0.787052908369768	0.998611322435048
YDR145W	0.590358199669464	0.504232527637816	0.998611322435048
YDL231C	-0.402775480974686	0.55628757611803	0.998611322435048
YDR190C	0.293510879361136	0.546558637487925	0.998611322435048
YDR449C	0.257917281423981	0.672692047661962	0.998611322435048
YDR074W	0.339058389213376	0.614903633340136	0.998611322435048
YDR450W	-0.0453340690542706	0.806547523168197	0.998611322435048
YDR376W	-0.00438319700564012	0.994511639877002	0.998611322435048
YDR161W	0.22986016643615	0.684957475626706	0.998611322435048
YDR189W	0.0579149519697301	0.930714581617481	0.998611322435048
YDL237W	-0.0632522213748312	0.885726041221727	0.998611322435048
YDR188W	-0.114781978950712	0.662960311666878	0.998611322435048
YDL133C-A	0.123530151466569	0.630648108120852	0.998611322435048
YDR531W	0.210916587104223	0.794510371046339	0.998611322435048
YDR226W	0.626410679537082	0.105080808627526	0.998611322435048
YDL205C	-0.37636293112653	0.542363415199269	0.998611322435048
YDR496C	0.326451088397895	0.329912368236253	0.998611322435048
YDL147W	0.0123149096052182	0.968006920381201	0.998611322435048
YDL081C	-0.1493072827315	0.382305358884856	0.998611322435048
YDR283C	0.553388417453127	0.420376526135024	0.998611322435048
YDR261C	-0.0391942154129408	0.960148301808709	0.998611322435048
YDL074C	-0.0963846036101915	0.826867550473826	0.998611322435048
YDR346C	-0.122392418900985	0.673706390743932	0.998611322435048
YDL122W	-0.381870104171586	0.508973996559094	0.998611322435048
YDR390C	0.48126397934876	0.434842232528863	0.998611322435048
YDR481C	-1.10220830590585	0.00577442106714191	0.754015942245749
YDL141W	-0.830754346092671	0.370854676460733	0.998611322435048
YDL178W	-0.210882708163605	0.709238073234623	0.998611322435048
YDL192W	-0.251778855265774	0.213311981333119	0.998611322435048
YDR146C	0.65559380217779	0.397654177922408	0.998611322435048
YDL185W	-0.172495837642406	0.398321885954626	0.998611322435048
YDR251W	0.112227561147334	0.853198010427394	0.998611322435048
YDR368W	-0.354305123146802	0.483018687661974	0.998611322435048
YDR399W	0.126316714378525	0.700467573301548	0.998611322435048
YDR138W	0.181427004072035	0.830015717706389	0.998611322435048
YDL060W	-0.211641085501392	0.651292289008398	0.998611322435048
YDL126C	-0.221220974346781	0.345775896666607	0.998611322435048
YDR345C	0.108834605659338	0.754887117497137	0.998611322435048
YDR292C	0.169364306795734	0.741112659412352	0.998611322435048
YDR170C	0.121318401937094	0.698315860354814	0.998611322435048
YDR174W	-0.0731000439122044	0.859163762175784	0.998611322435048
YDR500C	0.169364540164878	0.611597357592588	0.998611322435048
YDR301W	-0.232973236866574	0.760090807425606	0.998611322435048
YDR412W	0.843592974324793	0.161096142548354	0.998611322435048
YDR234W	0.639497053133835	0.239734885524237	0.998611322435048
YDR519W	0.166389993300102	0.787966132479678	0.998611322435048
YDR465C	0.27770325837439	0.620809583657778	0.998611322435048
YDR454C	-0.0931887377483877	0.73311232512449	0.998611322435048
YDL095W	-0.319536654106176	0.371886149298824	0.998611322435048
YDL130W	0.260940833310393	0.222281806750149	0.998611322435048
YDL117W	0.180848399390481	0.813591686202282	0.998611322435048
