  1.20	120	120	U	0	unclassified
 98.80	9880	15	R	1	root
 98.27	9827	466	R1	131567	  cellular organisms
 93.47	9347	0	D	2759	    Eukaryota
 93.47	9347	0	D1	33154	      Opisthokonta
 93.47	9347	0	K	33208	        Metazoa
 93.47	9347	0	K1	6072	          Eumetazoa
 93.47	9347	0	K2	33213	            Bilateria
 93.47	9347	0	K3	33511	              Deuterostomia
 93.47	9347	0	P	7711	                Chordata
 93.47	9347	0	P1	89593	                  Craniata
 93.47	9347	0	P2	7742	                    Vertebrata
 93.47	9347	0	P3	7776	                      Gnathostomata
 93.47	9347	0	P4	117570	                        Teleostomi
 93.47	9347	0	P5	117571	                          Euteleostomi
 93.47	9347	0	P6	8287	                            Sarcopterygii
 93.47	9347	0	P7	1338369	                              Dipnotetrapodomorpha
 93.47	9347	0	P8	32523	                                Tetrapoda
 93.47	9347	0	P9	32524	                                  Amniota
 93.47	9347	0	C	40674	                                    Mammalia
 93.47	9347	0	C1	32525	                                      Theria
 93.47	9347	0	C2	9347	                                        Eutheria
 93.47	9347	0	C3	1437010	                                          Boreoeutheria
 93.47	9347	0	C4	314146	                                            Euarchontoglires
 93.47	9347	0	O	9443	                                              Primates
 93.47	9347	0	O1	376913	                                                Haplorrhini
 93.47	9347	0	O2	314293	                                                  Simiiformes
 93.47	9347	0	O3	9526	                                                    Catarrhini
 93.47	9347	0	O4	314295	                                                      Hominoidea
 93.47	9347	0	F	9604	                                                        Hominidae
 93.47	9347	0	F1	207598	                                                          Homininae
 93.47	9347	0	G	9605	                                                            Homo
 93.47	9347	9347	S	9606	                                                              Homo sapiens
  0.14	14	2	D	2	    Bacteria
  0.09	9	0	D1	1783272	      Terrabacteria group
  0.09	9	0	P	1239	        Firmicutes
  0.09	9	0	C	91061	          Bacilli
  0.09	9	0	O	1385	            Bacillales
  0.06	6	0	F	90964	              Staphylococcaceae
  0.06	6	3	G	1279	                Staphylococcus
  0.02	2	2	S	1283	                  Staphylococcus haemolyticus
  0.01	1	1	S	29382	                  Staphylococcus cohnii
  0.03	3	0	F	186817	              Bacillaceae
  0.02	2	0	G	2800373	                Priestia
  0.02	2	2	S	1404	                  Priestia megaterium
  0.01	1	0	G	1386	                Bacillus
  0.01	1	0	G1	86661	                  Bacillus cereus group
  0.01	1	1	S	1396	                    Bacillus cereus
  0.03	3	1	P	1224	      Proteobacteria
  0.02	2	0	C	28211	        Alphaproteobacteria
  0.01	1	0	O	204457	          Sphingomonadales
  0.01	1	0	F	335929	            Erythrobacteraceae
  0.01	1	0	F1	2800788	              Erythrobacter/Porphyrobacter group
  0.01	1	0	G	1111	                Porphyrobacter
  0.01	1	0	G1	2683265	                  unclassified Porphyrobacter
  0.01	1	1	S	2883480	                    Porphyrobacter sp. GA68
  0.01	1	0	O	2800059	          Maricaulales
  0.01	1	0	F	2800061	            Maricaulaceae
  0.01	1	0	G	74317	              Maricaulis
  0.01	1	0	S	74318	                Maricaulis maris
  0.01	1	1	S1	394221	                  Maricaulis maris MCS10
  0.37	37	0	D	10239	  Viruses
  0.37	37	0	D1	2731341	    Duplodnaviria
  0.37	37	0	K	2731360	      Heunggongvirae
  0.34	34	0	P	2731361	        Peploviricota
  0.34	34	0	C	2731363	          Herviviricetes
  0.34	34	0	O	548681	            Herpesvirales
  0.34	34	0	F	10292	              Herpesviridae
  0.34	34	0	F1	10374	                Gammaherpesvirinae
  0.34	34	0	G	10375	                  Lymphocryptovirus
  0.34	34	34	S	10376	                    Human gammaherpesvirus 4
  0.03	3	0	P	2731618	        Uroviricota
  0.03	3	0	C	2731619	          Caudoviricetes
  0.03	3	0	O	28883	            Caudovirales
  0.03	3	0	F	10699	              Siphoviridae
  0.03	3	0	G	2560142	                Gorganvirus
  0.03	3	0	S	2560650	                  Gorganvirus isfahan
  0.03	3	3	S1	1969841	                    Proteus phage VB_PmiS-Isfahan
  0.01	1	0	R1	2787854	  other entries
  0.01	1	1	R2	28384	    other sequences
