  9.25	925	925	S	9606	                                                              Homo sapiens
  0.14	14	13	S	9598	                                                              Pan troglodytes
  0.08	8	8	S	9597	                                                              Pan paniscus
  0.10	10	0	S	9593	                                                              Gorilla gorilla
  0.04	4	4	S	9601	                                                              Pongo abelii
  0.10	10	10	S	81572	                                                            Hylobates moloch
  0.08	8	8	S	61853	                                                            Nomascus leucogenys
  0.02	2	2	S	9590	                                                            Symphalangus syndactylus
  0.03	3	3	S	9544	                                                              Macaca mulatta
  0.01	1	1	S	9541	                                                              Macaca fascicularis
  0.01	1	0	S	54602	                                                              Macaca thibetana
  0.04	4	4	S	9555	                                                              Papio anubis
  0.03	3	3	S	60711	                                                              Chlorocebus sabaeus
  0.03	3	3	S	9565	                                                              Theropithecus gelada
  0.02	2	2	S	9568	                                                              Mandrillus leucophaeus
  0.01	1	1	S	9531	                                                              Cercocebus atys
  0.04	4	4	S	61621	                                                              Rhinopithecus bieti
  0.04	4	4	S	61622	                                                              Rhinopithecus roxellana
  0.09	9	9	S	591936	                                                              Piliocolobus tephrosceles
  0.05	5	0	S	54131	                                                              Colobus angolensis
  0.01	1	1	S	9572	                                                              Colobus polykomos
  0.04	4	4	S	54180	                                                              Trachypithecus francoisi
  0.05	5	5	S	2715852	                                                            Cebus imitator
  0.01	1	1	S	9515	                                                            Sapajus apella
  0.08	8	8	S	9483	                                                              Callithrix jacchus
  0.01	1	1	S	9490	                                                            Saguinus oedipus
  0.08	8	0	S	27679	                                                            Saimiri boliviensis
  0.05	5	5	S	37293	                                                          Aotus nancymaae
  0.04	4	4	S	1868482	                                                        Carlito syrichta
  0.05	5	5	S	9470	                                                        Nycticebus coucang
  0.03	3	3	S	30611	                                                        Otolemur garnettii
  0.03	3	3	S	9447	                                                        Lemur catta
  0.02	2	2	S	30608	                                                        Microcebus murinus
  0.01	1	1	S	379532	                                                        Propithecus coquereli
  0.02	2	2	S	42410	                                                            Peromyscus eremicus
  0.02	2	2	S	10041	                                                            Peromyscus leucopus
  0.01	1	0	S	10042	                                                            Peromyscus maniculatus
  0.01	1	0	S	42520	                                                            Peromyscus californicus
  0.01	1	1	S	38674	                                                            Onychomys torridus
  0.02	2	2	S	10029	                                                            Cricetulus griseus
  0.02	2	2	S	109678	                                                            Phodopus roborovskii
  0.01	1	1	S	10036	                                                            Mesocricetus auratus
  0.01	1	1	S	79684	                                                            Microtus ochrogaster
  0.01	1	1	S	1047088	                                                            Arvicola amphibius
  0.04	4	4	S	10090	                                                              Mus musculus
  0.03	3	3	S	10116	                                                            Rattus norvegicus
  0.01	1	1	S	61156	                                                            Arvicanthis niloticus
  0.01	1	1	S	35658	                                                            Mastomys coucha
  0.01	1	1	S	48139	                                                            Psammomys obesus
  0.03	3	3	S	1026970	                                                            Nannospalax galili
  0.04	4	4	S	51337	                                                            Jaculus jaculus
  0.07	7	7	S	10181	                                                        Heterocephalus glaber
  0.02	2	2	S	885580	                                                        Fukomys damarensis
  0.02	2	2	S	34839	                                                        Chinchilla lanigera
  0.02	2	0	S	9993	                                                            Marmota marmota
  0.01	1	1	S	9995	                                                            Marmota monax
  0.02	2	2	S	30640	                                                            Sciurus carolinensis
  0.04	4	0	S	38669	                                                          Perognathus longimembris
  0.01	1	1	S	51338	                                                        Castor canadensis
  0.02	2	2	S	9983	                                                      Lepus europaeus
  0.02	2	2	S	130825	                                                      Ochotona curzoniae
  0.01	1	1	S	9978	                                                      Ochotona princeps
  0.01	1	1	S	110931	                                                    Cynocephalus volans
  0.01	1	1	S	482537	                                                    Galeopterus variegatus
  0.01	1	1	S	246437	                                                    Tupaia chinensis
  0.02	2	2	S	9913	                                                          Bos taurus
  0.01	1	1	S	9906	                                                          Bos javanicus
  0.01	1	1	S	30522	                                                          Bos indicus x Bos taurus
  0.02	2	2	S	59534	                                                          Oryx dammah
  0.02	2	2	S	1574408	                                                          Cervus canadensis
  0.01	1	1	S	9860	                                                          Cervus elaphus
  0.02	2	2	S	30532	                                                          Dama dama
  0.02	2	0	S	9874	                                                          Odocoileus virginianus
  0.01	1	1	S	9886	                                                          Muntiacus reevesi
  0.01	1	1	S	68408	                                                        Moschus berezovskii
  0.10	10	10	S	9823	                                                      Sus scrofa
  0.03	3	3	S	41426	                                                      Phacochoerus africanus
  0.02	2	2	S	27615	                                                          Kogia breviceps
  0.01	1	1	S	9755	                                                          Physeter catodon
  0.01	1	1	S	9731	                                                          Globicephala melas
  0.02	2	0	S	9833	                                                        Hippopotamus amphibius
  0.02	2	2	S	9711	                                                        Halichoerus grypus
  0.01	1	1	S	9715	                                                        Mirounga leonina
  0.01	1	1	S	29088	                                                        Neomonachus schauinslandi
  0.02	2	2	S	9704	                                                        Zalophus californianus
  0.02	2	0	S	9707	                                                        Odobenus rosmarus
  0.01	1	1	S	9657	                                                          Lutra lutra
  0.01	1	0	S	34882	                                                          Enhydra lutris
  0.01	1	1	S	76717	                                                          Lontra canadensis
  0.01	1	1	S	36723	                                                          Mustela erminea
  0.01	1	1	S	9666	                                                          Mustela lutreola
  0.01	1	1	S	452646	                                                          Neogale vison
  0.02	2	2	S	34880	                                                      Nyctereutes procyonoides
  0.02	2	2	S	9646	                                                      Ailuropoda melanoleuca
  0.01	1	1	S	37032	                                                      Suricata suricatta
  0.02	2	2	S	192404	                                                        Sturnira hondurensis
  0.02	2	2	S	9430	                                                        Desmodus rotundus
  0.01	1	1	S	89673	                                                        Phyllostomus discolor
  0.01	1	1	S	109478	                                                      Myotis brandtii
  0.01	1	1	S	29078	                                                      Eptesicus fuscus
  0.01	1	1	S	27622	                                                      Molossus molossus
  0.01	1	1	S	59482	                                                        Saccopteryx bilineata
  0.01	1	1	S	9407	                                                          Rousettus aegyptiacus
  0.01	1	0	S	9807	                                                    Ceratotherium simum
  0.02	2	2	S	143302	                                                    Condylura cristata
  0.02	2	2	S	50954	                                                    Talpa occidentalis
  0.01	1	1	S	42254	                                                      Sorex araneus
