  0.96	96	96	U	0	unclassified
 99.04	9904	6332	R	1	root
 35.39	3539	188	R1	131567	  cellular organisms
 33.43	3343	27	D	2759	    Eukaryota
 32.89	3289	5	D1	33154	      Opisthokonta
 32.82	3282	1	K	33208	        Metazoa
 32.81	3281	1	K1	6072	          Eumetazoa
 32.80	3280	25	K2	33213	            Bilateria
 32.34	3234	0	K3	33511	              Deuterostomia
 32.34	3234	0	P	7711	                Chordata
 32.34	3234	0	P1	89593	                  Craniata
 32.34	3234	0	P2	7742	                    Vertebrata
 32.34	3234	2	P3	7776	                      Gnathostomata
 32.30	3230	0	P4	117570	                        Teleostomi
 32.30	3230	19	P5	117571	                          Euteleostomi
 31.91	3191	0	P6	8287	                            Sarcopterygii
 31.90	3190	2	P7	1338369	                              Dipnotetrapodomorpha
 31.87	3187	7	P8	32523	                                Tetrapoda
 31.78	3178	35	P9	32524	                                  Amniota
 31.24	3124	4	C	40674	                                    Mammalia
 31.20	3120	3	C1	32525	                                      Theria
 31.16	3116	90	C2	9347	                                        Eutheria
 30.12	3012	155	C3	1437010	                                          Boreoeutheria
 27.47	2747	53	C4	314146	                                            Euarchontoglires
 26.15	2615	19	O	9443	                                              Primates
 25.80	2580	6	O1	376913	                                                Haplorrhini
 25.70	2570	143	O2	314293	                                                  Simiiformes
 23.81	2381	286	O3	9526	                                                    Catarrhini
 20.23	2023	268	O4	314295	                                                      Hominoidea
 17.28	1728	159	F	9604	                                                        Hominidae
 15.56	1556	590	F1	207598	                                                          Homininae
  9.26	926	1	G	9605	                                                            Homo
  9.25	925	925	S	9606	                                                              Homo sapiens
  0.30	30	8	G	9596	                                                            Pan
  0.14	14	13	S	9598	                                                              Pan troglodytes
  0.01	1	1	S1	37010	                                                                Pan troglodytes schweinfurthii
  0.08	8	8	S	9597	                                                              Pan paniscus
  0.10	10	0	G	9592	                                                            Gorilla
  0.10	10	0	S	9593	                                                              Gorilla gorilla
  0.10	10	10	S1	9595	                                                                Gorilla gorilla gorilla
  0.13	13	0	F1	607660	                                                          Ponginae
  0.13	13	9	G	9599	                                                            Pongo
  0.04	4	4	S	9601	                                                              Pongo abelii
  0.27	27	6	F	9577	                                                        Hylobatidae
  0.11	11	1	G	9578	                                                          Hylobates
  0.10	10	10	S	81572	                                                            Hylobates moloch
  0.08	8	0	G	325165	                                                          Nomascus
  0.08	8	8	S	61853	                                                            Nomascus leucogenys
  0.02	2	0	G	325166	                                                          Symphalangus
  0.02	2	2	S	9590	                                                            Symphalangus syndactylus
  0.72	72	0	O4	314294	                                                      Cercopithecoidea
  0.72	72	8	F	9527	                                                        Cercopithecidae
