  9.42	20317	20314	S	9606	                                                              Homo sapiens
  0.09	195	194	S	9598	                                                              Pan troglodytes
  0.04	93	93	S	9597	                                                              Pan paniscus
  0.11	245	9	S	9593	                                                              Gorilla gorilla
  0.00	2	1	S	499232	                                                              Gorilla beringei
  0.04	89	89	S	9601	                                                              Pongo abelii
  0.03	56	56	S	9600	                                                              Pongo pygmaeus
  0.07	144	144	S	61853	                                                            Nomascus leucogenys
  0.00	1	1	S	9586	                                                            Nomascus siki
  0.07	142	142	S	9590	                                                            Symphalangus syndactylus
  0.05	118	118	S	81572	                                                            Hylobates moloch
  0.00	1	1	S	9579	                                                            Hylobates agilis
  0.00	1	1	S	9581	                                                              Hylobates sp.
  0.00	1	1	S	61851	                                                            Hoolock hoolock
  0.00	1	1	S	1934190	                                                            Hoolock tianxing
  0.05	102	102	S	9544	                                                              Macaca mulatta
  0.03	58	58	S	9541	                                                              Macaca fascicularis
  0.02	42	0	S	54602	                                                              Macaca thibetana
  0.02	40	40	S	9545	                                                              Macaca nemestrina
  0.06	129	129	S	9565	                                                              Theropithecus gelada
  0.05	110	110	S	9555	                                                              Papio anubis
  0.00	1	1	S	9557	                                                              Papio hamadryas
  0.00	1	1	S	208091	                                                              Papio kindae
  0.04	86	86	S	60711	                                                              Chlorocebus sabaeus
  0.00	2	2	S	9534	                                                              Chlorocebus aethiops
  0.03	55	55	S	9531	                                                              Cercocebus atys
  0.01	31	31	S	9568	                                                              Mandrillus leucophaeus
  0.00	1	0	S	867370	                                                              Cercopithecus albogularis
  0.00	1	1	S	303588	                                                              Cercopithecus campbelli
  0.00	1	1	S	9538	                                                              Erythrocebus patas
  0.00	1	1	S	100488	                                                              Miopithecus ogouensis
  0.00	1	1	S	54135	                                                              Allenopithecus nigroviridis
  0.02	52	52	S	61621	                                                              Rhinopithecus bieti
  0.02	49	49	S	61622	                                                              Rhinopithecus roxellana
  0.06	127	127	S	591936	                                                              Piliocolobus tephrosceles
