  0.00	1	0	G	5280	                      Tilletiaria
  0.00	1	0	S	5281	                        Tilletiaria anomala
  0.00	1	1	S1	1037660	                          Tilletiaria anomala UBC 951
  0.00	1	0	P1	29000	              Pucciniomycotina
  0.00	1	0	C	162484	                Pucciniomycetes
  0.24	525	0	F1	10374	                Gammaherpesvirinae
  0.24	525	2	G	10375	                  Lymphocryptovirus
  0.24	523	0	S	3050299	                    Lymphocryptovirus humangamma4
  0.24	523	523	S1	10376	                      human gammaherpesvirus 4
  0.00	5	0	P	2731618	        Uroviricota
  0.00	5	0	C	2731619	          Caudoviricetes
