cell_type_order	B_Cell,Endothelial,Fibroblast_Stroma,Macrophage,T_Cell,Tumor_Core
gene_match_mismatches	0
target	Spot_710-1	column_1based=711	nnz=883	total_counts=3693.000
nnls_variable_coefficients	{"B_Cell": 0.9936, "Endothelial": 1.0601, "Fibroblast_Stroma": 0.0, "Macrophage": 0.9935, "T_Cell": 0.0154, "Tumor_Core": 0.0098}
nnls_all_gene_coefficients	{"B_Cell": 0.9789, "Endothelial": 1.051, "Fibroblast_Stroma": 0.0, "Macrophage": 0.9658, "T_Cell": 0.0346, "Tumor_Core": 0.0}
chosen_from_nnls_variable	B_Cell,Endothelial,Macrophage
chosen_from_nnls_all	B_Cell,Endothelial,Macrophage
best_variable_bic	[{"types": ["B_Cell", "Endothelial", "Macrophage"], "weights": [0.9981, 1.0647, 0.9994], "sse": 1492.839, "bic": 498.507, "rel_rmse": 0.346331}, {"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell"], "weights": [0.9949, 1.0615, 0.9956, 0.017], "sse": 1492.314, "bic": 504.105, "rel_rmse": 0.34627}, {"types": ["B_Cell", "Endothelial", "Macrophage", "Tumor_Core"], "weights": [0.996, 1.0625, 0.9963, 0.0125], "sse": 1492.563, "bic": 504.155, "rel_rmse": 0.346299}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Macrophage"], "weights": [0.9974, 1.0642, 0.003, 0.9986], "sse": 1492.819, "bic": 504.207, "rel_rmse": 0.346329}, {"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [0.9936, 1.0601, 0.9935, 0.0154, 0.0098], "sse": 1492.149, "bic": 509.776, "rel_rmse": 0.346251}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Macrophage", "Tumor_Core"], "weights": [0.9958, 1.0624, 0.0009, 0.9961, 0.0123], "sse": 1492.562, "bic": 509.859, "rel_rmse": 0.346299}, {"types": ["B_Cell", "Endothelial", "T_Cell", "Tumor_Core"], "weights": [1.1276, 1.197, 0.1872, 0.2189], "sse": 3171.838, "bic": 730.3, "rel_rmse": 0.504825}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Tumor_Core"], "weights": [1.1255, 1.2094, 0.1665, 0.2144], "sse": 3173.883, "bic": 730.494, "rel_rmse": 0.504987}, {"types": ["B_Cell", "Endothelial", "Tumor_Core"], "weights": [1.1626, 1.2316, 0.2599], "sse": 3235.367, "bic": 730.546, "rel_rmse": 0.509855}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell", "Tumor_Core"], "weights": [1.1025, 1.1842, 0.1382, 0.1566, 0.1879], "sse": 3131.173, "bic": 732.133, "rel_rmse": 0.501578}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell"], "weights": [1.1268, 1.2135, 0.1721, 0.188], "sse": 3191.671, "bic": 732.17, "rel_rmse": 0.506401}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma"], "weights": [1.1595, 1.2497, 0.213], "sse": 3254.99, "bic": 732.36, "rel_rmse": 0.511399}]
best_all_gene_bic	[{"types": ["B_Cell", "Endothelial", "Macrophage"], "weights": [0.9867, 1.0586, 0.9742], "sse": 3795.939, "bic": 1354.655, "rel_rmse": 0.403067}, {"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell"], "weights": [0.9789, 1.051, 0.9658, 0.0346], "sse": 3792.671, "bic": 1360.702, "rel_rmse": 0.402893}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell", "Tumor_Core"], "weights": [1.0936, 1.1939, 0.1411, 0.1925, 0.1592], "sse": 6154.556, "bic": 1851.731, "rel_rmse": 0.513234}, {"types": ["B_Cell", "Endothelial", "T_Cell", "Tumor_Core"], "weights": [1.1218, 1.2113, 0.2233, 0.1909], "sse": 6212.084, "bic": 1854.127, "rel_rmse": 0.515627}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell"], "weights": [1.1197, 1.2205, 0.1727, 0.2205], "sse": 6219.01, "bic": 1855.242, "rel_rmse": 0.515915}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Tumor_Core"], "weights": [1.1273, 1.2304, 0.1793, 0.1942], "sse": 6251.912, "bic": 1860.518, "rel_rmse": 0.517277}, {"types": ["B_Cell", "Endothelial", "T_Cell"], "weights": [1.1625, 1.2496, 0.2671], "sse": 6309.166, "bic": 1862.727, "rel_rmse": 0.519641}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "T_Cell"], "weights": [1.2399, 0.1634, 1.1079, 0.2086], "sse": 6271.874, "bic": 1863.706, "rel_rmse": 0.518103}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [1.2214, 0.142, 1.0844, 0.1898, 0.1142], "sse": 6239.254, "bic": 1865.399, "rel_rmse": 0.516754}, {"types": ["Endothelial", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [1.2395, 1.1132, 0.2205, 0.1448], "sse": 6297.492, "bic": 1867.782, "rel_rmse": 0.51916}, {"types": ["B_Cell", "Endothelial", "Tumor_Core"], "weights": [1.1719, 1.2612, 0.2438], "sse": 6349.009, "bic": 1869.022, "rel_rmse": 0.521279}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma"], "weights": [1.1662, 1.2707, 0.2261], "sse": 6350.983, "bic": 1869.333, "rel_rmse": 0.52136}]
best_variable_sse	[{"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [0.9936, 1.0601, 0.9935, 0.0154, 0.0098], "sse": 1492.149, "bic": 509.776, "rel_rmse": 0.346251}, {"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell"], "weights": [0.9949, 1.0615, 0.9956, 0.017], "sse": 1492.314, "bic": 504.105, "rel_rmse": 0.34627}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Macrophage", "Tumor_Core"], "weights": [0.9958, 1.0624, 0.0009, 0.9961, 0.0123], "sse": 1492.562, "bic": 509.859, "rel_rmse": 0.346299}, {"types": ["B_Cell", "Endothelial", "Macrophage", "Tumor_Core"], "weights": [0.996, 1.0625, 0.9963, 0.0125], "sse": 1492.563, "bic": 504.155, "rel_rmse": 0.346299}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Macrophage"], "weights": [0.9974, 1.0642, 0.003, 0.9986], "sse": 1492.819, "bic": 504.207, "rel_rmse": 0.346329}, {"types": ["B_Cell", "Endothelial", "Macrophage"], "weights": [0.9981, 1.0647, 0.9994], "sse": 1492.839, "bic": 498.507, "rel_rmse": 0.346331}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell", "Tumor_Core"], "weights": [1.1025, 1.1842, 0.1382, 0.1566, 0.1879], "sse": 3131.173, "bic": 732.133, "rel_rmse": 0.501578}, {"types": ["B_Cell", "Endothelial", "T_Cell", "Tumor_Core"], "weights": [1.1276, 1.197, 0.1872, 0.2189], "sse": 3171.838, "bic": 730.3, "rel_rmse": 0.504825}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Tumor_Core"], "weights": [1.1255, 1.2094, 0.1665, 0.2144], "sse": 3173.883, "bic": 730.494, "rel_rmse": 0.504987}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell"], "weights": [1.1268, 1.2135, 0.1721, 0.188], "sse": 3191.671, "bic": 732.17, "rel_rmse": 0.506401}, {"types": ["B_Cell", "Endothelial", "Tumor_Core"], "weights": [1.1626, 1.2316, 0.2599], "sse": 3235.367, "bic": 730.546, "rel_rmse": 0.509855}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [1.199, 0.1317, 1.1097, 0.1476, 0.1219], "sse": 3239.325, "bic": 742.32, "rel_rmse": 0.510167}]
best_all_gene_sse	[{"types": ["B_Cell", "Endothelial", "Macrophage", "T_Cell"], "weights": [0.9789, 1.051, 0.9658, 0.0346], "sse": 3792.671, "bic": 1360.702, "rel_rmse": 0.402893}, {"types": ["B_Cell", "Endothelial", "Macrophage"], "weights": [0.9867, 1.0586, 0.9742], "sse": 3795.939, "bic": 1354.655, "rel_rmse": 0.403067}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell", "Tumor_Core"], "weights": [1.0936, 1.1939, 0.1411, 0.1925, 0.1592], "sse": 6154.556, "bic": 1851.731, "rel_rmse": 0.513234}, {"types": ["B_Cell", "Endothelial", "T_Cell", "Tumor_Core"], "weights": [1.1218, 1.2113, 0.2233, 0.1909], "sse": 6212.084, "bic": 1854.127, "rel_rmse": 0.515627}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "T_Cell"], "weights": [1.1197, 1.2205, 0.1727, 0.2205], "sse": 6219.01, "bic": 1855.242, "rel_rmse": 0.515915}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [1.2214, 0.142, 1.0844, 0.1898, 0.1142], "sse": 6239.254, "bic": 1865.399, "rel_rmse": 0.516754}, {"types": ["B_Cell", "Endothelial", "Fibroblast_Stroma", "Tumor_Core"], "weights": [1.1273, 1.2304, 0.1793, 0.1942], "sse": 6251.912, "bic": 1860.518, "rel_rmse": 0.517277}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "T_Cell"], "weights": [1.2399, 0.1634, 1.1079, 0.2086], "sse": 6271.874, "bic": 1863.706, "rel_rmse": 0.518103}, {"types": ["Endothelial", "Macrophage", "T_Cell", "Tumor_Core"], "weights": [1.2395, 1.1132, 0.2205, 0.1448], "sse": 6297.492, "bic": 1867.782, "rel_rmse": 0.51916}, {"types": ["B_Cell", "Endothelial", "T_Cell"], "weights": [1.1625, 1.2496, 0.2671], "sse": 6309.166, "bic": 1862.727, "rel_rmse": 0.519641}, {"types": ["Endothelial", "Fibroblast_Stroma", "Macrophage", "Tumor_Core"], "weights": [1.258, 0.1794, 1.1187, 0.1469], "sse": 6333.667, "bic": 1873.51, "rel_rmse": 0.520649}, {"types": ["B_Cell", "Endothelial", "Tumor_Core"], "weights": [1.1719, 1.2612, 0.2438], "sse": 6349.009, "bic": 1869.022, "rel_rmse": 0.521279}]
ANSWER	B_Cell,Endothelial,Macrophage
