query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents
query_1	TRUE	0.000442143155879653	3	32	3	0.09375	1	CORUM:2563	CORUM	FGFR2-c-Cbl-Lyn-Fyn complex	3383	1084	CORUM:0000000
query_1	TRUE	2.99967095435518e-10	2913	95	43	0.452631578947368	0.0147614143494679	GO:0002376	GO:BP	immune system process	20972	867	GO:0008150
query_1	TRUE	1.4399130072573e-08	2427	95	37	0.389473684210526	0.015245158632056	GO:0009605	GO:BP	response to external stimulus	20972	3376	GO:0050896
query_1	TRUE	1.03989788542735e-07	880	95	22	0.231578947368421	0.025	GO:0033993	GO:BP	response to lipid	20972	7811	GO:0042221
query_1	TRUE	1.3292610418367e-07	7425	95	65	0.684210526315789	0.00875420875420875	GO:0051716	GO:BP	cellular response to stimulus	20972	12983	GO:0009987,GO:0050896
query_1	TRUE	1.70376992478331e-07	5510	95	55	0.578947368421053	0.00998185117967332	GO:0048523	GO:BP	negative regulation of cellular process	20972	11957	GO:0009987,GO:0048519,GO:0050794
query_1	TRUE	1.74242908208912e-07	904	95	22	0.231578947368421	0.0243362831858407	GO:0009725	GO:BP	response to hormone	20972	3463	GO:0009719,GO:0042221
query_1	TRUE	1.86249132980152e-07	3984	95	46	0.484210526315789	0.0115461847389558	GO:0006950	GO:BP	response to stress	20972	2451	GO:0050896
query_1	TRUE	2.23339325623487e-07	9051	95	72	0.757894736842105	0.00795492210805436	GO:0050896	GO:BP	response to stimulus	20972	12476	GO:0008150
query_1	TRUE	2.37923037196658e-07	1652	95	29	0.305263157894737	0.0175544794188862	GO:0009607	GO:BP	response to biotic stimulus	20972	3378	GO:0050896
query_1	TRUE	2.64443297159838e-07	5753	95	56	0.589473684210526	0.00973405179906136	GO:0048519	GO:BP	negative regulation of biological process	20972	11953	GO:0008150,GO:0050789
query_1	TRUE	4.46260674710077e-07	1467	95	27	0.284210526315789	0.0184049079754601	GO:0009719	GO:BP	response to endogenous stimulus	20972	3457	GO:0050896
query_1	TRUE	6.85906915931811e-07	1610	95	28	0.294736842105263	0.0173913043478261	GO:0051707	GO:BP	response to other organism	20972	12978	GO:0043207,GO:0044419
query_1	TRUE	7.15782557423397e-07	1613	95	28	0.294736842105263	0.0173589584624923	GO:0043207	GO:BP	response to external biotic stimulus	20972	9908	GO:0009605,GO:0009607
query_1	TRUE	1.16011986013951e-06	2963	95	38	0.4	0.0128248396895039	GO:0035556	GO:BP	intracellular signal transduction	20972	8505	GO:0007165
query_1	TRUE	1.30064214607213e-06	1426	95	26	0.273684210526316	0.0182328190743338	GO:0042981	GO:BP	regulation of apoptotic process	20972	9804	GO:0006915,GO:0043067
query_1	TRUE	1.3319065598883e-06	1777	95	29	0.305263157894737	0.0163196398424311	GO:0044419	GO:BP	biological process involved in interspecies interaction between organisms	20972	10288	GO:0008150
query_1	TRUE	2.32750636591664e-06	6063	95	56	0.589473684210526	0.00923635164110176	GO:0007165	GO:BP	signal transduction	20972	2595	GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716
query_1	TRUE	2.38233037616381e-06	1467	95	26	0.273684210526316	0.0177232447171097	GO:0043067	GO:BP	regulation of programmed cell death	20972	9850	GO:0012501,GO:0050794
query_1	TRUE	3.22566132687381e-06	2923	95	37	0.389473684210526	0.0126582278481013	GO:0051239	GO:BP	regulation of multicellular organismal process	20972	12691	GO:0032501,GO:0050789
query_1	TRUE	3.6596838483888e-06	1856	95	29	0.305263157894737	0.015625	GO:0033554	GO:BP	cellular response to stress	20972	7729	GO:0006950,GO:0051716
query_1	TRUE	4.6816235805027e-06	1632	95	27	0.284210526315789	0.0165441176470588	GO:1901700	GO:BP	response to oxygen-containing compound	20972	20237	GO:0042221
query_1	TRUE	6.64724258765812e-06	2431	95	33	0.347368421052632	0.0135746606334842	GO:0050793	GO:BP	regulation of developmental process	20972	12400	GO:0032502,GO:0050789
query_1	TRUE	7.92016560037474e-06	1108	95	22	0.231578947368421	0.01985559566787	GO:0009628	GO:BP	response to abiotic stimulus	20972	3392	GO:0050896
query_1	TRUE	9.95824586291214e-06	2199	95	31	0.326315789473684	0.0140973169622556	GO:0070887	GO:BP	cellular response to chemical stimulus	20972	15231	GO:0042221,GO:0051716
query_1	TRUE	1.24627149139386e-05	1958	95	29	0.305263157894737	0.0148110316649642	GO:0012501	GO:BP	programmed cell death	20972	4356	GO:0008219
query_1	TRUE	1.30538151940863e-05	1962	95	29	0.305263157894737	0.0147808358817533	GO:0008219	GO:BP	cell death	20972	3006	GO:0009987
query_1	TRUE	1.46724231491241e-05	3863	95	42	0.442105263157895	0.0108723789800673	GO:0042221	GO:BP	response to chemical	20972	9400	GO:0050896
query_1	TRUE	1.63479785070278e-05	6558	95	57	0.6	0.00869167429094236	GO:0023052	GO:BP	signaling	20972	6205	GO:0050789
