rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage (SOCS3 KO) GSE411 ligand:234	29/265	1.583594909206157e-29	4.054002967567762e-27	29.094751888911578	1929.426332195893	RNH1;IL4RA;BZW2;EPS8;ZFP36;LDHA;CFL1;TSPO;CD53;CDKN2D;PTPN1;XBP1;MT1;PDIA6;VAV1;PSMB8;MANF;TIMM10B;MRPL52;SMDT1;MAFB;FABP5;RNF149;ID2;BCL3;LY6A;TGFBI;LGMN;C1QC
2	Ligand_Perturbations_from_GEO_up	interleukin-10 human PBMC GSE59184 ligand:142	27/324	2.8504320340377398e-24	3.6485530035683074e-22	20.95294117647059	1135.9547308612869	IFITM1;IFITM2;MVP;LMNB1;SOCS3;ZFP36;LDHA;CFL1;IL21R;LYN;PRELID1;MCEMP1;PDIA6;VAV1;MANF;MAFB;FABP5;RNF149;DNAJB11;BCL3;TXNIP;TGFBI;CALR;CRELD2;FKBP5;LGMN;HSPA1A
3	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage GSE411 ligand:232	25/275	1.9858906471767177e-23	1.694626685590799e-21	22.572413793103447	1179.9365812454737	IL4RA;SOCS3;ZFP36;LDHA;TSPO;CD53;CDKN2D;PTPN1;XBP1;MT1;PDIA6;VAV1;PSMB8;MANF;TIMM10B;MRPL52;MAFB;RNF149;ID2;BCL3;LY6A;TGFBI;PABPC1;LGMN;C1QC
4	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage (SOCS3 KO) GSE411 ligand:233	22/316	3.70137678711578e-18	2.368881143754099e-16	16.291307634164777	653.8976844723973	CD53;CDKN2D;PTPN1;RNH1;IL4RA;MT1;BZW2;HSD17B10;PSMB8;EPS8;ZFP36;LDHA;MAFB;RNF149;ID2;LAMP2;BCL3;MYADM;TSPO;LY6A;TGFBI;PABPC1
5	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage GSE411 ligand:230	19/310	9.108284213410294e-15	4.663441517266071e-13	13.758378598085947	444.8027672408128	CD53;CDKN2D;PTPN1;IL4RA;MT1;BZW2;PSMB8;MANF;MRPL52;SOCS3;ZFP36;LDHA;ID2;BCL3;TSPO;FYN;LY6A;TGFBI;LGMN
6	Ligand_Perturbations_from_GEO_up	estradiol mouse BAL cells GSE52649 ligand:95	18/282	2.4360521884479443e-14	1.039382267071123e-12	14.23404255319149	446.1776293945945	SRGN;CD53;CLEC4N;SSR2;CYBB;MT1;FOS;NEAT1;PDIA6;MANF;DAD1;RNF149;NINJ1;DNAJB11;CDK2AP2;PMAIP1;CALR;CRELD2
7	Ligand_Perturbations_from_GEO_up	interleukin-10 human PBMC GDS4551 ligand:141	17/298	8.386445410603815e-13	2.6836625313932208e-11	12.486195916838358	347.2035181050596	LYN;IFITM1;IFITM2;MVP;FOS;VAV1;SOCS3;ZFP36;LDHA;MAFB;FABP5;RNF149;CFL1;DNAJB11;IL21R;LGMN;C1QC
8	Ligand_Perturbations_from_GEO_up	interleukin-10 human PBMC GSE59184 ligand:143	17/298	8.386445410603815e-13	2.6836625313932208e-11	12.486195916838358	347.2035181050596	LYN;IFITM1;IFITM2;MVP;FOS;VAV1;SOCS3;ZFP36;LDHA;MAFB;FABP5;RNF149;CFL1;DNAJB11;IL21R;LGMN;C1QC
9	Ligand_Perturbations_from_GEO_up	interleukin-15 human PBMC GSE59184 ligand:145	15/311	2.1690139190183e-10	6.169639591874274e-09	10.235441627194204	227.75473060673508	LYN;SRGN;CD53;MVP;MCEMP1;PSMB8;MANF;LMNB1;SOCS3;CCND3;LDHA;MAFB;RNF149;NINJ1;TGFBI
10	Ligand_Perturbations_from_GEO_up	Interleukin-21 mouse CD8+ T cells GDS1030 ligand:231	14/270	3.521425422985077e-10	9.014849082841796e-09	10.955357142857142	238.4650953934504	SRGN;CD53;EIF5A;CDKN2D;PTPN1;KLF2;SOCS3;ZFP36;LDHA;LAMP2;CFL1;BCL3;IL21R;LY6A
11	Ligand_Perturbations_from_GEO_up	estradiol (E2) mouse uterine tissue GSE61921 ligand:288	15/328	4.5378847096322846e-10	9.680820713882208e-09	9.671124139521096	208.0586648630712	SRGN;PTPN1;DDX5;BTG2;DDX54;FOS;NEAT1;KLF2;SOCS3;MRPL20;NR4A1;TSPAN13;CRELD2;IER5;GPR146
