2	Spot_0-1	B_Cell	0.695160249894
8	Spot_1-1	Endothelial	0.734178330624
14	Spot_10-1	Macrophage	0.753765435694
20	Spot_100-1	T_Cell	0.714908670715
26	Spot_101-1	Fibroblast_Stroma	0.326026441163
32	Spot_102-1	Endothelial	0.486360889202
38	Spot_103-1	B_Cell	0.470798706194
44	Spot_104-1	Macrophage	0.685326348819
50	Spot_105-1	Fibroblast_Stroma	0.700938554803
56	Spot_106-1	Endothelial	0.759442846361
62	Spot_107-1	Endothelial	0.482583551590
68	Spot_108-1	Fibroblast_Stroma	0.917030746834
74	Spot_109-1	B_Cell	0.462728913444
80	Spot_11-1	Endothelial	0.688725454675
86	Spot_110-1	T_Cell	0.850972039677
92	Spot_111-1	B_Cell	0.448563956328
98	Spot_112-1	T_Cell	0.451240898303
104	Spot_113-1	Endothelial	0.613538394651
110	Spot_114-1	Endothelial	0.499925379451
116	Spot_115-1	T_Cell	0.642558579092
122	Spot_116-1	T_Cell	0.724082476077
128	Spot_117-1	T_Cell	0.634315318504
134	Spot_118-1	T_Cell	0.754261493530
140	Spot_119-1	T_Cell	0.650103998181
146	Spot_12-1	B_Cell	0.731417918266
152	Spot_120-1	Macrophage	0.459396329266
158	Spot_121-1	T_Cell	0.830813963303
164	Spot_122-1	Endothelial	0.457009877002
170	Spot_123-1	T_Cell	0.329350539913
176	Spot_124-1	T_Cell	0.460731785093
182	Spot_125-1	B_Cell	0.849669547055
188	Spot_126-1	T_Cell	0.706776340749
194	Spot_127-1	B_Cell	0.641585385123
200	Spot_128-1	Fibroblast_Stroma	0.709308822963
206	Spot_129-1	B_Cell	0.713098815282
212	Spot_13-1	Endothelial	0.439380870904
218	Spot_130-1	B_Cell	0.699065834758
224	Spot_131-1	B_Cell	0.450425615655
230	Spot_132-1	Fibroblast_Stroma	0.447044241152
236	Spot_133-1	Fibroblast_Stroma	0.741178279775
242	Spot_134-1	Fibroblast_Stroma	0.622120729060
248	Spot_135-1	Fibroblast_Stroma	0.944183452572
254	Spot_136-1	B_Cell	0.673220057902
260	Spot_137-1	T_Cell	0.641032790713
266	Spot_138-1	Endothelial	0.483401541455
272	Spot_139-1	Fibroblast_Stroma	0.675424121060
278	Spot_14-1	B_Cell	0.469332952015
284	Spot_140-1	Fibroblast_Stroma	0.872808054778
290	Spot_141-1	T_Cell	0.455803485092
296	Spot_142-1	Macrophage	0.314655989168
302	Spot_143-1	Endothelial	0.635847993335
308	Spot_144-1	Endothelial	0.704813558271
314	Spot_145-1	Endothelial	0.459083104076
320	Spot_146-1	B_Cell	0.888634448476
326	Spot_147-1	B_Cell	0.758939037511
332	Spot_148-1	T_Cell	0.712958356427
338	Spot_149-1	Endothelial	0.459862541605
344	Spot_15-1	B_Cell	0.461732863122
350	Spot_150-1	Endothelial	0.726288658079
356	Spot_151-1	T_Cell	0.445492635671
362	Spot_152-1	T_Cell	0.714406759361
368	Spot_153-1	B_Cell	0.475305059783
374	Spot_154-1	Endothelial	0.636995593812
380	Spot_155-1	Fibroblast_Stroma	0.338036225988
386	Spot_156-1	B_Cell	0.760754096331
392	Spot_157-1	T_Cell	0.723092418533
398	Spot_158-1	T_Cell	0.342950225961
404	Spot_159-1	B_Cell	0.486679587571
410	Spot_16-1	T_Cell	0.453820694149
416	Spot_160-1	T_Cell	0.461216985792
422	Spot_161-1	Endothelial	0.472689015614
428	Spot_162-1	Fibroblast_Stroma	0.856412582444
434	Spot_163-1	Fibroblast_Stroma	0.619577742367
440	Spot_164-1	Endothelial	0.636710898290
446	Spot_165-1	Fibroblast_Stroma	0.719624345130
452	Spot_166-1	Fibroblast_Stroma	0.861378096568
458	Spot_167-1	B_Cell	0.483459807955
464	Spot_168-1	T_Cell	0.750550497821
470	Spot_169-1	Macrophage	0.474282892146
476	Spot_17-1	B_Cell	0.883727166074
482	Spot_170-1	Fibroblast_Stroma	0.911964807978
488	Spot_171-1	Endothelial	0.685270575356
494	Spot_172-1	Fibroblast_Stroma	0.852601674711
500	Spot_173-1	Fibroblast_Stroma	0.468467912618
506	Spot_174-1	Fibroblast_Stroma	0.750693374701
512	Spot_175-1	Macrophage	0.445808998008
518	Spot_176-1	B_Cell	0.730756639060
524	Spot_177-1	Macrophage	0.687475240318
530	Spot_178-1	Endothelial	0.462550150738
536	Spot_179-1	Endothelial	0.914756947011
542	Spot_18-1	Fibroblast_Stroma	0.460871593660
548	Spot_180-1	Macrophage	0.335220911080
554	Spot_181-1	T_Cell	0.472170702118
560	Spot_182-1	T_Cell	0.712584390648
566	Spot_183-1	T_Cell	0.631266968566
572	Spot_184-1	Fibroblast_Stroma	0.867552531060
578	Spot_185-1	T_Cell	0.642368523772
584	Spot_186-1	Fibroblast_Stroma	0.667767976201
590	Spot_187-1	B_Cell	0.696673961056
596	Spot_188-1	Fibroblast_Stroma	0.680395351113
602	Spot_189-1	B_Cell	0.639749548747
608	Spot_19-1	B_Cell	0.469198920327
