2	Spot_0-1	B_Cell	0.698833142144
8	Spot_1-1	Endothelial	0.737635332890
14	Spot_10-1	Macrophage	0.768153387320
20	Spot_100-1	T_Cell	0.708195785275
26	Spot_101-1	Endothelial	0.324954047293
32	Spot_102-1	Endothelial	0.479820055733
38	Spot_103-1	B_Cell	0.461666573828
44	Spot_104-1	Macrophage	0.676085060987
50	Spot_105-1	Fibroblast_Stroma	0.703462768092
56	Spot_106-1	Endothelial	0.761578696684
62	Spot_107-1	Endothelial	0.476753773636
68	Spot_108-1	Fibroblast_Stroma	0.924336336483
74	Spot_109-1	B_Cell	0.458124318981
80	Spot_11-1	Endothelial	0.657878265590
86	Spot_110-1	T_Cell	0.837882289773
92	Spot_111-1	Fibroblast_Stroma	0.449608639940
98	Spot_112-1	T_Cell	0.446162438631
104	Spot_113-1	Endothelial	0.609907893540
110	Spot_114-1	Endothelial	0.498652119909
116	Spot_115-1	T_Cell	0.649040487130
122	Spot_116-1	T_Cell	0.731469680741
128	Spot_117-1	T_Cell	0.630914654128
134	Spot_118-1	T_Cell	0.760591620579
140	Spot_119-1	T_Cell	0.637018514483
146	Spot_12-1	B_Cell	0.742220000328
152	Spot_120-1	Macrophage	0.449416728371
158	Spot_121-1	T_Cell	0.826008745893
164	Spot_122-1	Endothelial	0.449421367699
170	Spot_123-1	T_Cell	0.329767807566
176	Spot_124-1	T_Cell	0.468407115982
182	Spot_125-1	B_Cell	0.853709644110
188	Spot_126-1	T_Cell	0.721190754659
194	Spot_127-1	B_Cell	0.638169801122
200	Spot_128-1	Fibroblast_Stroma	0.705724904358
206	Spot_129-1	B_Cell	0.717757334064
212	Spot_13-1	Macrophage	0.443169495451
218	Spot_130-1	B_Cell	0.687529183838
224	Spot_131-1	B_Cell	0.445955495559
230	Spot_132-1	Fibroblast_Stroma	0.443318533142
236	Spot_133-1	Fibroblast_Stroma	0.741639401104
242	Spot_134-1	Fibroblast_Stroma	0.617847518629
248	Spot_135-1	Fibroblast_Stroma	0.943996037166
254	Spot_136-1	B_Cell	0.668301024870
260	Spot_137-1	T_Cell	0.649090819389
266	Spot_138-1	Endothelial	0.473252475021
272	Spot_139-1	Fibroblast_Stroma	0.700092954818
278	Spot_14-1	B_Cell	0.456882903626
284	Spot_140-1	Fibroblast_Stroma	0.876716612654
290	Spot_141-1	T_Cell	0.450363800802
296	Spot_142-1	Macrophage	0.316222970118
302	Spot_143-1	Endothelial	0.628842836482
308	Spot_144-1	Endothelial	0.713757947651
314	Spot_145-1	Endothelial	0.465398996456
320	Spot_146-1	B_Cell	0.883487988798
326	Spot_147-1	B_Cell	0.754394472929
332	Spot_148-1	T_Cell	0.738335733690
338	Spot_149-1	Endothelial	0.459660601854
344	Spot_15-1	B_Cell	0.461062972536
350	Spot_150-1	Endothelial	0.704382944027
356	Spot_151-1	T_Cell	0.445626022873
362	Spot_152-1	T_Cell	0.713744703906
368	Spot_153-1	B_Cell	0.469945921824
374	Spot_154-1	Endothelial	0.635621380066
380	Spot_155-1	Fibroblast_Stroma	0.335395888290
386	Spot_156-1	B_Cell	0.788059603643
