group	file_id	file_name	metric	value	status
animals	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	treeness	0.0336	ok
animals	777920at2759	777920at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	39650at2759	39650at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	996662at2759	996662at2759.faa.mafft.clipkit.treefile	treeness	0.0419	ok
animals	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	674160at2759	674160at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	919955at2759	919955at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	treeness	0.0884	ok
animals	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0143	ok
animals	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	271586at2759	271586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
animals	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	treeness	0.0079	ok
