chr22	29000000	29100000
chr22	29100000	29200000
chr22	29200000	29300000
chr22	29300000	29400000
chr22	29400000	29500000
chr22	29500000	29600000
chr22	29600000	29700000
chr22	29700000	29800000
chr22	29800000	29900000
chr22	29900000	30000000
chr22	30000000	30100000
chr22	30100000	30200000
chr22	30200000	30300000
chr22	30300000	30400000
chr22	30400000	30500000
chr22	30500000	30600000
chr22	30600000	30700000
chr22	30700000	30800000
chr22	30800000	30900000
chr22	30900000	31000000
chr22	31000000	31100000
chr22	31100000	31200000
chr22	31200000	31300000
chr22	31300000	31400000
chr22	31400000	31500000
chr22	31500000	31600000
chr22	31600000	31700000
chr22	31700000	31800000
chr22	31800000	31900000
chr22	31900000	32000000
chr22	32000000	32100000
chr22	32100000	32200000
chr22	32200000	32300000
chr22	32300000	32400000
chr22	32400000	32500000
chr22	32500000	32600000
chr22	32600000	32700000
chr22	32700000	32800000
chr22	32800000	32900000
chr22	32900000	33000000
chr22	33000000	33100000
chr22	33100000	33200000
chr22	33200000	33300000
chr22	33300000	33400000
chr22	33400000	33500000
chr22	33500000	33600000
chr22	33600000	33700000
chr22	33700000	33800000
chr22	33800000	33900000
chr22	33900000	34000000
chr22	34000000	34100000
chr22	34100000	34200000
chr22	34200000	34300000
chr22	34300000	34400000
chr22	34400000	34500000
chr22	34500000	34600000
chr22	34600000	34700000
chr22	34700000	34800000
chr22	34800000	34900000
chr22	34900000	35000000
chr22	35000000	35100000
chr22	35100000	35200000
chr22	35200000	35300000
chr22	35300000	35400000
chr22	35400000	35500000
chr22	35500000	35600000
chr22	35600000	35700000
chr22	35700000	35800000
chr22	35800000	35900000
chr22	35900000	36000000
chr22	36000000	36100000
chr22	36100000	36200000
chr22	36200000	36300000
chr22	36300000	36400000
chr22	36400000	36500000
chr22	36500000	36600000
chr22	36600000	36700000
chr22	36700000	36800000
chr22	36800000	36900000
chr22	36900000	37000000
chr22	37000000	37100000
chr22	37100000	37200000
chr22	37200000	37300000
chr22	37300000	37400000
chr22	37400000	37500000
chr22	37500000	37600000
chr22	37600000	37700000
chr22	37700000	37800000
chr22	37800000	37900000
chr22	37900000	38000000
chr22	38000000	38100000
chr22	38100000	38200000
chr22	38200000	38300000
chr22	38300000	38400000
chr22	38400000	38500000
chr22	38500000	38600000
chr22	38600000	38700000
chr22	38700000	38800000
chr22	38800000	38900000
chr22	38900000	39000000
chr22	39000000	39100000
chr22	39100000	39200000
chr22	39200000	39300000
chr22	39300000	39400000
chr22	39400000	39500000
chr22	39500000	39600000
chr22	39600000	39700000
chr22	39700000	39800000
chr22	39800000	39900000
chr22	39900000	40000000
chr22	40000000	40100000
chr22	40100000	40200000
chr22	40200000	40300000
chr22	40300000	40400000
chr22	40400000	40500000
chr22	40500000	40600000
chr22	40600000	40700000
chr22	40700000	40800000
chr22	40800000	40900000
chr22	40900000	41000000
chr22	41000000	41100000
chr22	41100000	41200000
chr22	41200000	41300000
chr22	41300000	41400000
chr22	41400000	41500000
chr22	41500000	41600000
chr22	41600000	41700000
chr22	41700000	41800000
chr22	41800000	41900000
chr22	41900000	42000000
chr22	42000000	42100000
chr22	42100000	42200000
chr22	42200000	42300000
chr22	42300000	42400000
chr22	42400000	42500000
chr22	42500000	42600000
chr22	42600000	42700000
chr22	42700000	42800000
chr22	42800000	42900000
chr22	42900000	43000000
chr22	43000000	43100000
chr22	43100000	43200000
chr22	43200000	43300000
chr22	43300000	43400000
chr22	43400000	43500000
chr22	43500000	43600000
chr22	43600000	43700000
chr22	43700000	43800000
chr22	43800000	43900000
chr22	43900000	44000000
chr22	44000000	44100000
chr22	44100000	44200000
chr22	44200000	44300000
chr22	44300000	44400000
chr22	44400000	44500000
chr22	44500000	44600000
chr22	44600000	44700000
chr22	44700000	44800000
chr22	44800000	44900000
chr22	44900000	45000000
