[M::ha_analyze_count] lowest: count[5] = 692511
[M::ha_analyze_count] highest: count[16] = 39116596
[M::ha_hist_line]     2: ******* 2820840
[M::ha_hist_line]     3: *** 1354890
[M::ha_hist_line]     4: ** 829145
[M::ha_hist_line]     5: ** 692511
[M::ha_hist_line]     6: *** 1113683
[M::ha_hist_line]     7: ****** 2155282
[M::ha_hist_line]     8: *********** 4189532
[M::ha_hist_line]     9: ******************* 7283008
[M::ha_hist_line]    10: ****************************** 11688963
[M::ha_hist_line]    11: ******************************************** 17203181
[M::ha_hist_line]    12: ************************************************************ 23472133
[M::ha_hist_line]    13: **************************************************************************** 29552652
[M::ha_hist_line]    14: **************************************************************************************** 34344329
[M::ha_hist_line]    15: ************************************************************************************************* 37872973
[M::ha_hist_line]    16: **************************************************************************************************** 39116596
[M::ha_hist_line]    17: ************************************************************************************************** 38382745
[M::ha_hist_line]    18: ******************************************************************************************** 35888670
[M::ha_hist_line]    19: ********************************************************************************* 31721973
[M::ha_hist_line]    20: ********************************************************************* 26874772
[M::ha_hist_line]    21: ******************************************************** 21971882
[M::ha_hist_line]    22: ******************************************** 17269714
[M::ha_hist_line]    23: ********************************** 13208490
[M::ha_hist_line]    24: ************************** 10045508
[M::ha_hist_line]    25: ******************** 7825929
[M::ha_hist_line]    26: **************** 6232911
[M::ha_hist_line]    27: ************** 5366601
[M::ha_hist_line]    28: ************* 4897474
[M::ha_hist_line]    29: ************ 4745117
[M::ha_hist_line]    30: ************ 4839578
[M::ha_hist_line]    31: ************* 4986641
[M::ha_hist_line]    32: ************* 5084150
[M::ha_hist_line]    33: ************* 5115400
[M::ha_hist_line]    34: ************* 4975852
[M::ha_hist_line]    35: ************ 4772400
[M::ha_hist_line]    36: ************ 4517509
[M::ha_hist_line]    37: *********** 4162083
[M::ha_hist_line]    38: ********** 3779246
[M::ha_hist_line]    39: ******** 3308139
[M::ha_hist_line]    40: ******* 2817042
[M::ha_hist_line]    41: ****** 2377289
[M::ha_hist_line]    42: ***** 1914578
[M::ha_hist_line]    43: **** 1551035
[M::ha_hist_line]    44: *** 1237027
[M::ha_hist_line]    45: ** 960945
[M::ha_hist_line]    46: ** 744777
[M::ha_hist_line]    47: * 568058
[M::ha_hist_line]    48: * 424069
[M::ha_hist_line]    49: * 327332
[M::ha_hist_line]    50: * 246803
[M::ha_hist_line]  rest: ********** 3773223
[M::ha_analyze_count] left: none
[M::ha_analyze_count] right: count[33] = 5115400
[M::ha_ft_gen] peak_hom: 33; peak_het: 16
[M::ha_ct_shrink::666.894*3.12] ==> counted 1028275 distinct minimizer k-mers
[M::ha_ft_gen::668.121*3.11@25.051GB] ==> filtered out 1028275 k-mers occurring 165 or more times
[M::ha_opt_update_cov] updated max_n_chain to 165
[M::yak_count] collected 404169258 minimizers
[M::ha_pt_gen::878.639*3.68] ==> counted 23416478 distinct minimizer k-mers
[M::ha_pt_gen] count[4095] = 0 (for sanity check)
[M::ha_analyze_count] lowest: count[5] = 31691
[M::ha_analyze_count] highest: count[16] = 1621920
[M::ha_hist_line]     1: ****************************************************************************************************> 2949433
[M::ha_hist_line]     2: ******** 131254
[M::ha_hist_line]     3: **** 57873
[M::ha_hist_line]     4: ** 35835
[M::ha_hist_line]     5: ** 31691
[M::ha_hist_line]     6: *** 50250
[M::ha_hist_line]     7: ****** 95556
[M::ha_hist_line]     8: *********** 182737
[M::ha_hist_line]     9: ******************* 314077
[M::ha_hist_line]    10: ******************************* 499890
[M::ha_hist_line]    11: ********************************************* 731634
[M::ha_hist_line]    12: ************************************************************* 991272
[M::ha_hist_line]    13: **************************************************************************** 1240692
[M::ha_hist_line]    14: ***************************************************************************************** 1436837
[M::ha_hist_line]    15: ************************************************************************************************* 1575050
[M::ha_hist_line]    16: **************************************************************************************************** 1621920
[M::ha_hist_line]    17: ************************************************************************************************** 1583814
[M::ha_hist_line]    18: ******************************************************************************************* 1473653
[M::ha_hist_line]    19: ******************************************************************************** 1298789
[M::ha_hist_line]    20: ******************************************************************* 1094665
[M::ha_hist_line]    21: ******************************************************* 890027
[M::ha_hist_line]    22: ******************************************* 696533
[M::ha_hist_line]    23: ********************************* 531228
[M::ha_hist_line]    24: ************************* 401430
[M::ha_hist_line]    25: ******************* 309989
[M::ha_hist_line]    26: *************** 243750
[M::ha_hist_line]    27: ************* 207451
[M::ha_hist_line]    28: ************ 186664
[M::ha_hist_line]    29: *********** 179089
[M::ha_hist_line]    30: *********** 180921
[M::ha_hist_line]    31: *********** 184924
[M::ha_hist_line]    32: ************ 187834
[M::ha_hist_line]    33: ************ 187786
[M::ha_hist_line]    34: *********** 182070
[M::ha_hist_line]    35: *********** 173732
[M::ha_hist_line]    36: ********** 164447
[M::ha_hist_line]    37: ********* 151292
[M::ha_hist_line]    38: ******** 136725
[M::ha_hist_line]    39: ******* 119149
[M::ha_hist_line]    40: ****** 101494
[M::ha_hist_line]    41: ***** 85893
[M::ha_hist_line]    42: **** 69543
[M::ha_hist_line]    43: *** 56389
[M::ha_hist_line]    44: *** 45842
[M::ha_hist_line]    45: ** 35827
[M::ha_hist_line]    46: ** 28240
[M::ha_hist_line]    47: * 22324
[M::ha_hist_line]    48: * 17386
[M::ha_hist_line]    49: * 14038
[M::ha_hist_line]    50: * 11172
[M::ha_hist_line]    51: * 9097
[M::ha_hist_line]  rest: ************* 207270
[M::ha_analyze_count] left: none
[M::ha_analyze_count] right: none
[M::ha_pt_gen] peak_hom: 16; peak_het: -1
[M::ha_ct_shrink::878.795*3.68] ==> counted 20467045 distinct minimizer k-mers
[M::ha_pt_gen::] counting in normal mode
[M::yak_count] collected 404169258 minimizers
[M::ha_pt_gen::1044.959*4.07] ==> indexed 401219825 positions, counted 20467045 distinct minimizer k-mers
[M::pec::2336.361] # bases: 14880429452; # corrected bases: 16290962
[M::pec::15.490] # exact o: 47859937; # non-exact o: 3108806
[M::ha_assemble::3404.825*6.07@25.051GB] ==> corrected reads for round 1
[M::ha_assemble] # bases: 14880429452; # corrected bases: 16290962
[M::yak_count] collected 403981046 minimizers
[M::ha_pt_gen::3552.666*6.08] ==> counted 20851071 distinct minimizer k-mers
[M::ha_pt_gen] count[4095] = 0 (for sanity check)
[M::ha_analyze_count] lowest: count[5] = 30198
[M::ha_analyze_count] highest: count[16] = 1613948
[M::ha_hist_line]     1: ************************** 418773
[M::ha_hist_line]     2: ****** 100406
[M::ha_hist_line]     3: *** 55465
[M::ha_hist_line]     4: ** 35723
[M::ha_hist_line]     5: ** 30198
[M::ha_hist_line]     6: *** 48037
[M::ha_hist_line]     7: ****** 90179
[M::ha_hist_line]     8: *********** 174566
[M::ha_hist_line]     9: ******************* 300598
[M::ha_hist_line]    10: ****************************** 481075
[M::ha_hist_line]    11: ******************************************** 708127
[M::ha_hist_line]    12: ************************************************************ 965510
[M::ha_hist_line]    13: *************************************************************************** 1217421
[M::ha_hist_line]    14: **************************************************************************************** 1414298
[M::ha_hist_line]    15: ************************************************************************************************* 1560924
[M::ha_hist_line]    16: **************************************************************************************************** 1613948
[M::ha_hist_line]    17: ************************************************************************************************** 1587067
[M::ha_hist_line]    18: ******************************************************************************************** 1485024
[M::ha_hist_line]    19: ********************************************************************************* 1315008
[M::ha_hist_line]    20: ********************************************************************* 1114254
[M::ha_hist_line]    21: ********************************************************* 912285
[M::ha_hist_line]    22: ******************************************** 715204
[M::ha_hist_line]    23: ********************************** 547137
[M::ha_hist_line]    24: ************************** 413003
[M::ha_hist_line]    25: ******************** 318650
[M::ha_hist_line]    26: *************** 248863
[M::ha_hist_line]    27: ************* 209810
[M::ha_hist_line]    28: ************ 187048
[M::ha_hist_line]    29: *********** 177715
[M::ha_hist_line]    30: *********** 178692
[M::ha_hist_line]    31: *********** 184165
[M::ha_hist_line]    32: ************ 185624
[M::ha_hist_line]    33: ************ 187863
[M::ha_hist_line]    34: *********** 183060
[M::ha_hist_line]    35: *********** 175007
[M::ha_hist_line]    36: ********** 165813
[M::ha_hist_line]    37: ********** 153883
[M::ha_hist_line]    38: ********* 139422
[M::ha_hist_line]    39: ******** 122753
[M::ha_hist_line]    40: ****** 104678
[M::ha_hist_line]    41: ****** 89892
[M::ha_hist_line]    42: **** 72466
[M::ha_hist_line]    43: **** 58949
[M::ha_hist_line]    44: *** 47986
[M::ha_hist_line]    45: ** 37557
[M::ha_hist_line]    46: ** 29809
[M::ha_hist_line]    47: * 23584
[M::ha_hist_line]    48: * 18247
[M::ha_hist_line]    49: * 14798
[M::ha_hist_line]    50: * 11742
[M::ha_hist_line]    51: * 9442
[M::ha_hist_line]    52: * 8224
[M::ha_hist_line]  rest: ************ 201099
[M::ha_analyze_count] left: none
[M::ha_analyze_count] right: count[33] = 187863
[M::ha_pt_gen] peak_hom: 33; peak_het: 16
[M::ha_ct_shrink::3552.775*6.08] ==> counted 20432298 distinct minimizer k-mers
[M::ha_pt_gen::] counting in normal mode
[M::yak_count] collected 403981046 minimizers
[M::ha_pt_gen::3713.232*6.08] ==> indexed 403562273 positions, counted 20432298 distinct minimizer k-mers
[M::pec::1649.812] # bases: 14884653049; # corrected bases: 232385
[M::pec::14.687] # exact o: 50303592; # non-exact o: 1682866
[M::ha_assemble::5382.235*6.35@25.051GB] ==> corrected reads for round 2
[M::ha_assemble] # bases: 14884653049; # corrected bases: 232385
[M::yak_count] collected 403966138 minimizers
[M::ha_pt_gen::5524.303*6.35] ==> counted 20831117 distinct minimizer k-mers
[M::ha_pt_gen] count[4095] = 0 (for sanity check)
[M::ha_analyze_count] lowest: count[5] = 30427
[M::ha_analyze_count] highest: count[16] = 1613772
[M::ha_hist_line]     1: ************************* 400616
[M::ha_hist_line]     2: ****** 99067
[M::ha_hist_line]     3: *** 55394
[M::ha_hist_line]     4: ** 35689
[M::ha_hist_line]     5: ** 30427
[M::ha_hist_line]     6: *** 47888
[M::ha_hist_line]     7: ****** 90194
[M::ha_hist_line]     8: *********** 174530
[M::ha_hist_line]     9: ******************* 300557
[M::ha_hist_line]    10: ****************************** 480776
[M::ha_hist_line]    11: ******************************************** 707907
[M::ha_hist_line]    12: ************************************************************ 965463
[M::ha_hist_line]    13: *************************************************************************** 1217216
[M::ha_hist_line]    14: **************************************************************************************** 1414296
[M::ha_hist_line]    15: ************************************************************************************************* 1560861
[M::ha_hist_line]    16: **************************************************************************************************** 1613772
[M::ha_hist_line]    17: ************************************************************************************************** 1587048
[M::ha_hist_line]    18: ******************************************************************************************** 1485151
[M::ha_hist_line]    19: ********************************************************************************* 1314970
[M::ha_hist_line]    20: ********************************************************************* 1114419
[M::ha_hist_line]    21: ********************************************************* 912273
[M::ha_hist_line]    22: ******************************************** 715215
[M::ha_hist_line]    23: ********************************** 547244
[M::ha_hist_line]    24: ************************** 413107
[M::ha_hist_line]    25: ******************** 318712
[M::ha_hist_line]    26: *************** 248797
[M::ha_hist_line]    27: ************* 209789
[M::ha_hist_line]    28: ************ 187052
