rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	LINCS_L1000_Chem_Pert_Consensus_Sigs	MW-A1-12 Up	16/245	5.265837657780363e-13	5.550719475066281e-09	14.307860262008736	404.5170616709664	SRGN;EIF5A;SDC3;FOS;LMNB1;NR4A2;NR4A1;MAFB;NR4A3;TSPAN13;FABP5;ID2;BCL3;IER5;EIF4G1;HSPA1A
2	LINCS_L1000_Chem_Pert_Consensus_Sigs	Auranofin Up	15/243	6.6380427190617926e-12	3.4985804150815186e-08	13.33423765599566	343.1993285360606	SRGN;EIF5A;CYBB;FOS;KLF2;NR4A2;NR4A1;ZFP36;FABP5;TSPO;CD38;TGFBI;IER5;LGMN;HSPA1A
3	LINCS_L1000_Chem_Pert_Consensus_Sigs	Cytosporone-B Down	14/242	8.309698954994656e-11	2.246265205321583e-07	12.31829573934837	285.92011812847903	EIF5A;IFITM1;XBP1;KLF2;OLFM1;CCND3;ID2;CDK2AP2;TXNIP;PMAIP1;TSPO;CRELD2;IER5;FKBP5
4	LINCS_L1000_Chem_Pert_Consensus_Sigs	Gambogic-Acid Up	14/248	1.1496815764434654e-10	2.246265205321583e-07	11.998778998779	274.6084467107394	SRGN;XBP1;KLF2;MANF;NR4A1;ZFP36;MAFB;TSPAN13;ID2;TGFBI;CALR;CRELD2;IER5;HSPA1A
5	LINCS_L1000_Chem_Pert_Consensus_Sigs	Menadione Up	14/249	1.2125671095748943e-10	2.246265205321583e-07	11.947112462006078	272.7897478362746	BTG2;FOS;PSMB8;KLF2;OLFM1;ZFP36;ZEB2;MAFB;FABP5;ID2;NINJ1;PMAIP1;IER5;HSPA1A
6	LINCS_L1000_Chem_Pert_Consensus_Sigs	Dinoprostone Up	14/250	1.278587537418603e-10	2.246265205321583e-07	11.895883777239709	270.989361932206	SRGN;IFITM1;IFITM2;CST7;NR4A2;OLFM1;NR4A1;NR4A3;TSPAN13;FABP5;ID2;BCL3;FYN;CALR
7	LINCS_L1000_Chem_Pert_Consensus_Sigs	MD-II-008-P Up	13/243	1.0684996177411564e-09	1.0572628405639432e-06	11.223276240667545	231.8393340134458	SRGN;XBP1;FOS;NR4A2;NR4A1;ZFP36;MAFB;NR4A3;ID2;PMAIP1;CD38;IER5;HSPA1A
8	LINCS_L1000_Chem_Pert_Consensus_Sigs	EMF-sumo1-11 Up	13/245	1.1808843148939507e-09	1.0572628405639432e-06	11.12539184952978	228.7047053912954	SRGN;FOS;KLF2;NR4A2;SOCS3;NR4A1;ZFP36;MAFB;FABP5;PMAIP1;TGFBI;IER5;HSPA1A
9	LINCS_L1000_Chem_Pert_Consensus_Sigs	CHEMBL-374350 Down	13/245	1.1808843148939507e-09	1.0572628405639432e-06	11.12539184952978	228.7047053912954	EIF5A;FOS;KLF2;LMNB1;CCND3;MAFB;TSPAN13;ID2;TXNIP;PMAIP1;IER5;FKBP5;HSPA1A
10	LINCS_L1000_Chem_Pert_Consensus_Sigs	Okadaic-Acid Up	13/246	1.2410091870026843e-09	1.0572628405639432e-06	11.07707981098539	227.16145216886272	DDX5;BTG2;FOS;KLF2;NR4A2;SOCS3;NR4A1;ZFP36;NR4A3;ID2;PMAIP1;IER5;LGMN
