4	Tabula_Muris	Macrophage Muscle CL:0000235	4/74	0.0007930605494340886	0.0099363302001382	10.485714285714286	74.86392089300311	DOK2;NCF1;GPR35;CYBB
5	Tabula_Muris	Monocyte Marrow CL:0000576	4/74	0.0007930605494340886	0.0099363302001382	10.485714285714286	74.86392089300311	OLFM1;GPR35;TGFBI;TMEM106A
6	Tabula_Muris	B Cell Muscle CL:0000236	4/76	0.0008767350176592593	0.0099363302001382	10.193415637860085	71.75456938907739	CD53;LYN;GPR171;IL21R
9	Tabula_Muris	Neutrophil Fat CL:0000775	3/65	0.0058035026259025	0.0358301622597489	8.801124593074874	45.31957491561595	GPR35;RNF149;CYBB
11	Tabula_Muris	Macrophage Brain Microglia CL:0000235	3/67	0.0063137088998999	0.0358301622597489	8.525229357798166	43.180559451910696	OLFM1;IFITM2;CYBB
13	Tabula_Muris	Natural Killer Cell Lung CL:0000623	3/69	0.0068498839614225	0.0358301622597489	8.26605504587156	41.19408012548262	DOK2;GPR171;CST7
15	Tabula_Muris	B Cell Spleen CL:0000236	3/79	0.0099306953871887	0.0450191524219221	7.174794785127958	33.09104878012383	LYN;CD38;CYBB
17	Tabula_Muris	B Cell Marrow CL:0000236	3/86	0.0124954751816793	0.0451908638788079	6.567370399027302	28.780769731315043	CD38;KLF2;FOXP1
22	Tabula_Muris	Dendritic Cell Lung CL:0000451	2/66	0.0528694542595504	0.1580524132292638	5.631818181818182	16.55714858649368	CYBB;IKZF1
23	Tabula_Muris	Natural Killer Cell Marrow CL:0000623	2/68	0.0557481068944516	0.1580524132292638	5.460606060606061	15.76428821495794	ID2;CST7
24	Tabula_Muris	Natural Killer Cell Fat CL:0000623	2/69	0.0572077574139159	0.1580524132292638	5.3788331071913165	15.389195289117769	DOK2;CST7
27	Tabula_Muris	B Cell Liver CL:0000236	2/74	0.0647015712367954	0.1580524132292638	5.004040404040404	13.700911468273173	CD53;GPR171
28	Tabula_Muris	B Cell Lung CL:0000236	2/76	0.0677868530570091	0.1580524132292638	4.868304668304669	13.102491947685085	CD53;GPR171
29	Tabula_Muris	Unknown Brain Non-Microglia	2/76	0.0677868530570091	0.1580524132292638	4.868304668304669	13.102491947685085	DOK2;IL21R
30	Tabula_Muris	B Cell Fat CL:0000236	2/78	0.0709200774119903	0.1580524132292638	4.739712918660287	12.542236412432873	CD53;GPR171
34	Tabula_Muris	Endothelial Cell Brain Non-Microglia CL:0000115	2/84	0.0805931981810202	0.1580524132292638	4.3915742793791575	11.059481662628077	SRGN;KLF2
36	Tabula_Muris	Natural Killer Cell Liver CL:0000623	2/87	0.085575035186875	0.1580524132292638	4.235935828877006	10.413462334985772	IL21R;CST7
38	Tabula_Muris	Microglial Cell Brain Microglia CL:0000129	2/89	0.0889469955693568	0.1580524132292638	4.138140020898642	10.013117999479649	MAFB;LGMN
40	Tabula_Muris	Monocyte Lung CL:0000576	1/66	0.310123933546629	0.4008167418869752	2.7474705474705474	3.216692567626199	CYBB
42	Tabula_Muris	Macrophage Lung CL:0000235	1/70	0.325499265377065	0.4008167418869752	2.587674631152892	2.9043932597474	GPR171
43	Tabula_Muris	Smooth Muscle Cell Brain Non-Microglia CL:0000192	1/72	0.3330590825527741	0.4008167418869752	2.5145286131201625	2.7645617204222845	IFITM1
45	Tabula_Muris	Neutrophil Marrow CL:0000775	1/76	0.3479276936535684	0.4008167418869752	2.37993993993994	2.512646813371202	CYBB
47	Tabula_Muris	Fraction A Pre Pro B Cell Marrow CL:0002045	1/78	0.3552383267847492	0.4008167418869752	2.317889317889318	2.3989374973404853	FYN
53	Tabula_Muris	Neuronal Stem Cell Brain Non-Microglia CL:0000047	1/82	0.3696167714855899	0.4008167418869752	2.202980758536314	2.1926015531455243	LMNB1
