5	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 mouse GSE2002 sample 3603	17/257	7.561478845372528e-14	1.3141850233257452e-11	14.64982456140351	442.6169736169227	SRGN;CD53;CLEC4N;CYBB;MT1;MS4A6D;PSMB8;MRPL52;SOCS3;ZFP36;COX7A2L;FABP5;RNF149;CFL1;NINJ1;MYADM;TSPO
31	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE5504 sample 3484	15/418	1.2222383831990476e-08	3.4262101774192655e-07	7.476784937709447	136.2269978334534	LYN;IFITM1;NCF1;CYP7B1;MANF;SOCS3;MAFB;NR4A3;NINJ1;DNAJB11;PMAIP1;CD38;CRELD2;FKBP5;HSPA1A
37	Drug_Perturbations_from_GEO_up	lipopolysaccharide 11970143 human GSE40885 sample 2475	13/325	3.4799095295022654e-08	8.173084813885051e-07	8.239057239057239	141.4948867801396	LYN;SRGN;IFITM2;NCF1;VAV1;MANF;MAFB;CCRL2;NINJ1;DNAJB11;TGFBI;FKBP5;C1QC
38	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE3140 sample 3595	13/330	4.16209910749009e-08	9.518063485286548e-07	8.107032469808495	137.77627019257577	LYN;IFITM1;XBP1;CST7;VAV1;PSMB8;LMNB1;GPR171;CCRL2;NINJ1;BCL3;PMAIP1;CD38
83	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE5504 sample 3483	13/468	2.20999792060551e-06	2.313841196392998e-05	5.608369408369408	73.03509708606015	SRGN;NCF1;NR4A2;SOCS3;ZFP36;NR4A3;CCRL2;NINJ1;BCL3;PMAIP1;CRELD2;FKBP5;HSPA1A
116	Drug_Perturbations_from_GEO_up	lipopolysaccharide (LPS) 11970143 mouse GSE23639 sample 3443	9/261	1.6303348780691346e-05	0.0001206998584150413	6.808599167822469	75.05895059734544	SRGN;SOCS3;RNF149;NINJ1;BCL3;WFDC17;NEAT1;IER5;PSMB8
128	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE5504 sample 3485	11/428	2.863720323278985e-05	0.0001944197625726124	5.085381199990502	53.19717535318549	LYN;IFITM1;IFITM2;MAFB;NR4A3;NCF1;NINJ1;CD38;CYP7B1;CRELD2;FKBP5
137	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE5504 sample 3486	10/376	5.051861479804024e-05	0.0003204428924050874	5.229293903353692	51.73428666181774	LYN;IFITM1;IFITM2;NCF1;PRKCD;NINJ1;CD38;BZW2;FKBP5;C1QC
219	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE3140 sample 3594	8/335	0.0005986286753536767	0.0023753804515175	4.601505528111033	34.14717000141745	EIF5A;IFITM1;CCRL2;BCL3;PMAIP1;CD38;VAV1;LMNB1
585	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 mouse GSE367 sample 3657	3/223	0.1298355652396929	0.1928668481936635	2.460550458715596	5.023180573409703	SMDT1;ID2;LY6A
772	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 mouse GSE367 sample 3656	2/309	0.5185001292531453	0.5836484615556777	1.1596683446846314	0.7616875661678848	COX7A2L;ID2
