1	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage (SOCS3 KO) GSE411 ligand:234	29/265	1.583594909206157e-29	4.054002967567762e-27	29.094751888911578	1929.426332195893	RNH1;IL4RA;BZW2;EPS8;ZFP36;LDHA;CFL1;TSPO;CD53;CDKN2D;PTPN1;XBP1;MT1;PDIA6;VAV1;PSMB8;MANF;TIMM10B;MRPL52;SMDT1;MAFB;FABP5;RNF149;ID2;BCL3;LY6A;TGFBI;LGMN;C1QC
3	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage GSE411 ligand:232	25/275	1.9858906471767177e-23	1.694626685590799e-21	22.572413793103447	1179.9365812454737	IL4RA;SOCS3;ZFP36;LDHA;TSPO;CD53;CDKN2D;PTPN1;XBP1;MT1;PDIA6;VAV1;PSMB8;MANF;TIMM10B;MRPL52;MAFB;RNF149;ID2;BCL3;LY6A;TGFBI;PABPC1;LGMN;C1QC
4	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage (SOCS3 KO) GSE411 ligand:233	22/316	3.70137678711578e-18	2.368881143754099e-16	16.291307634164777	653.8976844723973	CD53;CDKN2D;PTPN1;RNH1;IL4RA;MT1;BZW2;HSD17B10;PSMB8;EPS8;ZFP36;LDHA;MAFB;RNF149;ID2;LAMP2;BCL3;MYADM;TSPO;LY6A;TGFBI;PABPC1
5	Ligand_Perturbations_from_GEO_up	Interleukin-6 mouse macrophage GSE411 ligand:230	19/310	9.108284213410294e-15	4.663441517266071e-13	13.758378598085947	444.8027672408128	CD53;CDKN2D;PTPN1;IL4RA;MT1;BZW2;PSMB8;MANF;MRPL52;SOCS3;ZFP36;LDHA;ID2;BCL3;TSPO;FYN;LY6A;TGFBI;LGMN
10	Ligand_Perturbations_from_GEO_up	Interleukin-21 mouse CD8+ T cells GDS1030 ligand:231	14/270	3.521425422985077e-10	9.014849082841796e-09	10.955357142857142	238.4650953934504	SRGN;CD53;EIF5A;CDKN2D;PTPN1;KLF2;SOCS3;ZFP36;LDHA;LAMP2;CFL1;BCL3;IL21R;LY6A
13	Ligand_Perturbations_from_GEO_up	interleukin-2 mouse Cytotoxic T cell line GDS3222 ligand:213	16/405	9.6235233701283e-10	1.895093832886804e-08	8.35432733504713	173.44954056265706	EIF5A;IFITM2;SSR2;CST7;PDIA6;MANF;MRPL20;LDHA;PSMB5;TSPAN13;EIF6;DAD1;ID2;DNAJB11;CALR;CRELD2
21	Ligand_Perturbations_from_GEO_up	interleukin-2 mouse Cytotoxic T cell line GDS3222 ligand:216	15/418	1.2222383831990476e-08	1.4899667909474105e-07	7.476784937709447	136.2269978334534	EIF5A;IFITM2;SSR2;CST7;PDIA6;ATP5G1;MANF;LDHA;PSMB5;TSPAN13;ID2;DNAJB11;LY6A;CALR;CRELD2
25	Ligand_Perturbations_from_GEO_up	interleukin-2 mouse Cytotoxic T cell line GDS3222 ligand:212	14/375	2.3743693818837042e-08	2.372110834248309e-07	7.727344677483182	135.66086802121214	EIF5A;IFITM2;SSR2;CST7;PDIA6;MANF;SOCS3;LDHA;TSPAN13;EIF6;ID2;DNAJB11;CALR;CRELD2
39	Ligand_Perturbations_from_GEO_up	interleukin-2 mouse Cytotoxic T cell line GDS3222 ligand:214	13/390	2.86871877767089e-07	1.883056428419866e-06	6.795889933820968	102.37484996777074	EIF5A;IFITM2;SSR2;CST7;PDIA6;MANF;LDHA;EIF6;DAD1;ID2;DNAJB11;CALR;CRELD2
43	Ligand_Perturbations_from_GEO_up	Interleukin-6 (IL-6) mouse liver GDS3773 ligand:61	12/365	9.786047383600492e-07	5.826111930701688e-06	6.640793201133144	91.88957206062204	SOCS3;ZFP36;DOK2;XBP1;BTG2;FABP5;ID2;BCL3;WFDC17;MT1;IER5;GPR146
