rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Drug_Perturbations_from_GEO_up	imatinib DB00619 mouse GSE51698 sample 2522	22/288	5.041128619108039e-19	4.3807407700048863e-16	18.031913116123643	759.7113090251722	LYN;SRGN;CD53;BTG2;CLEC4N;H2-DMA;CYBB;FOS;KLF2;SOCS3;NR4A1;ZFP36;COX7A2L;RNF149;ID2;CCRL2;PMAIP1;PABPC1;IER5;LGMN;C1QC;HSPA1A
2	Drug_Perturbations_from_GEO_up	PRISTANE 15979 mouse GSE17297 sample 3226	21/333	1.7237666175474263e-16	7.48976595324357e-14	14.4792899408284	525.5526107084715	SRGN;CD53;IFITM1;IFITM2;NCF1;MT1;FOS;MS4A6D;KLF2;MANF;SOCS3;ZFP36;LAMP2;CFL1;CD38;LY6A;WFDC17;CALR;PABPC1;LGMN;C1QC
3	Drug_Perturbations_from_GEO_up	PRISTANE 15979 mouse GSE17297 sample 3230	20/325	1.5520293173641201e-15	4.495711589298068e-13	13.957947255880256	475.9550176833587	SRGN;CD53;IFITM1;IFITM2;RNH1;NCF1;SDC3;CYBB;MS4A6D;PSMB8;KLF2;MANF;CFL1;CD38;LY6A;WFDC17;CALR;TMEM106A;LGMN;C1QC
4	Drug_Perturbations_from_GEO_up	bleomycin DB00290 mouse GSE2640 sample 2851	19/329	2.6775103070075844e-14	5.816891141973977e-12	12.902601456815816	403.2231196029349	CD53;EIF5A;PTPN1;PRELID1;XBP1;IFITM2;RNH1;CLEC4N;MT1;SOCS3;LDHA;RNF149;CFL1;NINJ1;TGFBI;CALR;FKBP5;LGMN;C1QC
5	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 mouse GSE2002 sample 3603	17/257	7.561478845372528e-14	1.3141850233257452e-11	14.64982456140351	442.6169736169227	SRGN;CD53;CLEC4N;CYBB;MT1;MS4A6D;PSMB8;MRPL52;SOCS3;ZFP36;COX7A2L;FABP5;RNF149;CFL1;NINJ1;MYADM;TSPO
6	Drug_Perturbations_from_GEO_up	SODIUM BUTYRATE 5222465 mouse GSE4410 sample 3582	18/311	1.312182278240605e-13	1.9004773329851428e-11	12.806259530898265	379.85817650566986	CDKN2D;PTPN1;BTG2;SSR2;PRKCD;MT1;FOS;NEAT1;MANF;NR4A1;CCND3;DAD1;ID2;CDK2AP2;TXNIP;PMAIP1;CALR;CRELD2
7	Drug_Perturbations_from_GEO_up	PRISTANE 15979 mouse GSE17297 sample 3227	19/374	2.6675435533671257e-13	2.911447155598632e-11	11.241163107678329	325.4591923293394	SRGN;CD53;IFITM1;IFITM2;RNH1;NCF1;CYBB;MS4A6D;SOCS3;ZFP36;FABP5;RNF149;CFL1;NINJ1;LY6A;WFDC17;TGFBI;LGMN;C1QC
8	Drug_Perturbations_from_GEO_up	soman 7305 rat GSE13428 sample 2635	21/483	2.680273560965369e-13	2.911447155598632e-11	9.703296703296704	280.8879991791348	CD53;IFITM1;BTG2;IFITM2;MVP;PRKCD;CYBB;FOS;CST7;VAV1;PSMB8;NR4A2;SOCS3;NR4A1;ZFP36;MAFB;BCL3;TSPO;TGFBI;C1QC;HSPA1A
9	Drug_Perturbations_from_GEO_up	PRISTANE 15979 mouse GSE17297 sample 3229	17/291	5.713844977804671e-13	5.517034761902511e-11	12.809757971571264	361.1162238433853	SRGN;CD53;IFITM1;IFITM2;RNH1;NCF1;CYBB;MS4A6D;PSMB8;MANF;RNF149;NINJ1;LY6A;WFDC17;TGFBI;LGMN;C1QC
10	Drug_Perturbations_from_GEO_up	bleomycin DB00290 mouse GSE43695 sample 3104	17/311	1.6664346479303e-12	1.4481317090514308e-10	11.926172574292876	323.44179206095856	NCF1;CLEC4N;GPR35;IL4RA;RAB3IL1;MT1;FOS;CYP7B1;VAV1;MS4A6D;SOCS3;MAFB;WFDC17;TGFBI;FKBP5;LGMN;C1QC
11	Drug_Perturbations_from_GEO_up	propofol DB00818 human GSE4386 sample 2804	17/323	3.0545034564186242e-12	2.413057730570713e-10	11.451461988304091	303.6286903643292	SRGN;DDX5;BTG2;IFITM2;FOS;NEAT1;NR4A2;SOCS3;NR4A1;ZFP36;LDHA;NR4A3;MYADM;TXNIP;TGFBI;IER5;HSPA1A
12	Drug_Perturbations_from_GEO_up	CONCANAVALIN A 596316 mouse GSE17184 sample 3367	15/233	3.629210204447637e-12	2.628153056387497e-10	13.952993473943062	367.54983872746976	SRGN;PTPN1;XBP1;IFITM2;MT1;MANF;SOCS3;ZFP36;LDHA;EIF6;FABP5;BCL3;LY6A;CALR;CRELD2
13	Drug_Perturbations_from_GEO_up	adenosine triphosphate 5957 human GSE30903 sample 3220	15/246	7.913658996407e-12	5.289976667598217e-10	13.159057437407952	336.3774959600098	SRGN;CD53;FOS;NR4A2;SOCS3;ZFP36;LDHA;RNF149;ID2;NINJ1;TXNIP;PMAIP1;TGFBI;PABPC1;IER5
14	Drug_Perturbations_from_GEO_up	quercetin 5280343 human GSE13899 sample 3182	16/307	1.624568533004547e-11	1.0083928965578223e-09	11.22394043528064	278.8385269906615	LYN;SRGN;CD53;IFITM1;DDX5;IFITM2;CYBB;FOS;NEAT1;KLF2;MAFB;DNAJC7;ID2;TXNIP;PABPC1;HSPA1A
15	Drug_Perturbations_from_GEO_up	sevoflurane DB01236 human GSE4386 sample 2816	17/390	5.979598651321916e-11	3.464180818665829e-09	9.362353605192606	220.39057693812697	SRGN;DDX5;BTG2;MRPS24;FOS;BZW2;ATP5G1;NR4A2;SOCS3;ZFP36;LDHA;NR4A3;CFL1;MYADM;TXNIP;IER5;HSPA1A
16	Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3613	16/341	7.772486644477341e-11	4.221431808781756e-09	10.032307692307691	233.53051226511997	BTG2;RNH1;MT1;FOS;NEAT1;KLF2;MANF;SOCS3;NR4A1;ZFP36;PSMB5;EIF6;TXNIP;LY6A;FKBP5;HSPA1A
17	Drug_Perturbations_from_GEO_up	4-Hydroxytamoxifen 449459 human GSE26298 sample 3240	16/350	1.1422085493955811e-10	5.838701349557412e-09	9.75748502994012	223.3770043187648	DDX5;PRELID1;IFITM2;MRPS24;SSR2;NEAT1;PDIA6;ATP5G1;HSD17B10;COX7A2L;LDHA;TSPAN13;DAD1;DNAJB11;TXNIP;HSPA1A
18	Drug_Perturbations_from_GEO_up	Caerulein 16132921 mouse GSE3644 sample 3585	17/412	1.4015929538180398e-10	6.766579315932648e-09	8.830939373750832	200.35848532476675	EIF5A;DDX5;XBP1;BTG2;RNH1;MT1;FOS;NEAT1;SOCS3;ZFP36;LDHA;SPINT1;EIF6;FABP5;CFL1;LY6A;IER5
19	Drug_Perturbations_from_GEO_up	soman 7305 rat GSE13428 sample 2632	18/476	1.5760316447933407e-10	7.208271049081122e-09	8.123664405834804	183.35874886670743	IFITM1;BTG2;MVP;PRKCD;FOS;CST7;PSMB8;NR4A2;SOCS3;NR4A1;ZFP36;MAFB;NR4A3;BCL3;TSPO;TGFBI;C1QC;HSPA1A
20	Drug_Perturbations_from_GEO_up	Mehp 20393 rat GSE4514 sample 3580	15/306	1.7305577500228456e-10	7.519273423849265e-09	10.413965352322244	234.07893952562588	IFITM1;XBP1;BTG2;FOS;PDIA6;NR4A1;ZFP36;LDHA;EIF6;FABP5;CFL1;NINJ1;CALR;PABPC1;LGMN
21	Drug_Perturbations_from_GEO_up	PRISTANE 15979 mouse GSE17297 sample 3228	14/261	2.2563404541255615e-10	9.336951688738631e-09	11.359745517640254	252.3238794905676	SRGN;CD53;IFITM1;XBP1;IFITM2;CYBB;MT1;CFL1;CD38;LY6A;WFDC17;CALR;LGMN;C1QC
22	Drug_Perturbations_from_GEO_up	soman 7305 rat GSE13428 sample 2639	18/490	2.515787142035672e-10	9.937359211040904e-09	7.8770284890010815	174.10804965211352	LYN;CD53;IFITM1;IFITM2;MVP;CD180;PRKCD;CYBB;FOS;VAV1;PSMB8;ZFP36;FABP5;NINJ1;TXNIP;TSPO;TGFBI;C1QC
23	Drug_Perturbations_from_GEO_up	soman 7305 rat GSE13428 sample 2633	18/500	3.48074802774374e-10	1.3151174070040477e-08	7.709631853094376	167.90501686891025	LYN;SRGN;CD53;IFITM1;IFITM2;MVP;PRKCD;CYBB;FOS;VAV1;PSMB8;ZFP36;SPINT1;LAMP2;TXNIP;TSPO;TMEM106A;C1QC
24	Drug_Perturbations_from_GEO_up	estradiol 5757 mouse GSE2195 sample 3622	15/328	4.5378847096322846e-10	1.6430924219460234e-08	9.671124139521096	208.0586648630712	PTPN1;XBP1;SSR2;FOS;BZW2;PDIA6;MANF;MRPL52;LDHA;SMDT1;DNAJB11;MYADM;LY6A;PABPC1;CRELD2
25	Drug_Perturbations_from_GEO_up	mycophenolic acid DB01024 human GSE14630 sample 3302	15/339	7.151757913788831e-10	2.4859510508329974e-08	9.337533409698358	196.6343795305756	LYN;SRGN;CD53;IFITM1;IFITM2;NCF1;FOS;CST7;PSMB8;CCND3;ZFP36;MAFB;DNAJC7;CFL1;HSPA1A
26	Drug_Perturbations_from_GEO_up	genistein 5280961 mouse GSE2889 sample 3605	14/307	1.868889700788321e-09	6.246404423019429e-08	9.553876157971722	192.01305137466085	SRGN;CD53;EIF5A;IKZF1;CBL;PSMB8;DNAJC7;FABP5;LAMP2;CFL1;TXNIP;LY6A;FKBP5;C1QC
27	Drug_Perturbations_from_GEO_up	bleomycin DB00290 mouse GSE43695 sample 3106	15/367	2.118345107085196e-09	6.817932955766797e-08	8.582474226804123	171.41458790635335	CLEC4N;GPR35;RAB3IL1;MT1;CYP7B1;VAV1;MS4A6D;SOCS3;MAFB;BCL3;WFDC17;TGFBI;FKBP5;LGMN;C1QC
28	Drug_Perturbations_from_GEO_up	estradiol 5757 mouse GSE2195 sample 3621	14/334	5.503311227560713e-09	1.7079919488393786e-07	8.735714285714286	166.1350794766302	PTPN1;XBP1;MT1;FOS;BZW2;MANF;SOCS3;NR4A1;LDHA;SMDT1;EIF6;CFL1;LY6A;CRELD2
29	Drug_Perturbations_from_GEO_up	palmitic acid 985 mouse GSE6766 sample 3553	13/286	7.651919127187316e-09	2.2929371453537166e-07	9.434824434824437	176.3209177412309	EIF5A;DDX39;XBP1;BTG2;MT1;FOS;PDIA6;MANF;ZFP36;EIF6;CFL1;CALR;CRELD2
30	Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3616	13/294	1.0635045126008385e-08	3.0806180715004284e-07	9.16247888134009	168.21496814754866	EIF5A;IFITM2;CLEC4N;MT1;NEAT1;KLF2;SOCS3;LDHA;FABP5;TSPO;LY6A;TGFBI;HSPA1A
31	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE5504 sample 3484	15/418	1.2222383831990476e-08	3.4262101774192655e-07	7.476784937709447	136.2269978334534	LYN;IFITM1;NCF1;CYP7B1;MANF;SOCS3;MAFB;NR4A3;NINJ1;DNAJB11;PMAIP1;CD38;CRELD2;FKBP5;HSPA1A
32	Drug_Perturbations_from_GEO_up	chlorambucil DB00291 human GSE8832 sample 2691	14/361	1.4728065599074404e-08	3.9995903142486434e-07	8.044874433923425	145.0773311069379	SRGN;IFITM1;MRPS24;SSR2;MRPS7;HSD17B10;CCND3;COX7A2L;PSMB5;EIF6;DAD1;CFL1;CRELD2;HSPA1A
33	Drug_Perturbations_from_GEO_up	Phosgene 6371 mouse GSE2565 sample 3614	14/364	1.6344200205984763e-08	4.30397272090932e-07	7.9746938775510205	142.98141843211104	EIF5A;RNH1;MT1;FOS;NEAT1;KLF2;MANF;SOCS3;ZFP36;LDHA;PSMB5;TSPO;TGFBI;HSPA1A
34	Drug_Perturbations_from_GEO_up	estradiol 5757 mouse GSE2195 sample 3623	14/366	1.7509363334184393e-08	4.475187275707717e-07	7.928571428571429	141.60848826495868	VARS;SSR2;BZW2;PDIA6;MANF;MRPL52;LDHA;SMDT1;PSMB5;EIF6;CFL1;MYADM;TSPO;LY6A
35	Drug_Perturbations_from_GEO_up	adenosine triphosphate 5957 human GSE30903 sample 3218	14/367	1.811977927209706e-08	4.4988823392720987e-07	7.905706191825172	140.92918763996104	LYN;CD53;IFITM2;SOCS3;ZFP36;RNF149;ID2;CFL1;NINJ1;TXNIP;PABPC1;CRELD2;IER5;HSPA1A
36	Drug_Perturbations_from_GEO_up	soman 7305 rat GSE13428 sample 2637	15/445	2.8029101849616707e-08	6.765913752032477e-07	6.997602493406857	121.6884649096249	CD53;IFITM1;IFITM2;RNH1;MVP;CYBB;FOS;VAV1;PSMB8;ZFP36;MAFB;NINJ1;TSPO;TGFBI;C1QC
37	Drug_Perturbations_from_GEO_up	lipopolysaccharide 11970143 human GSE40885 sample 2475	13/325	3.4799095295022654e-08	8.173084813885051e-07	8.239057239057239	141.4948867801396	LYN;SRGN;IFITM2;NCF1;VAV1;MANF;MAFB;CCRL2;NINJ1;DNAJB11;TGFBI;FKBP5;C1QC
38	Drug_Perturbations_from_GEO_up	Lipopolysaccharide 11970143 human GSE3140 sample 3595	13/330	4.16209910749009e-08	9.518063485286548e-07	8.107032469808495	137.77627019257577	LYN;IFITM1;XBP1;CST7;VAV1;PSMB8;LMNB1;GPR171;CCRL2;NINJ1;BCL3;PMAIP1;CD38
39	Drug_Perturbations_from_GEO_up	bleomycin DB00290 mouse GSE25640 sample 3121	14/399	5.1403040829708026e-08	1.14536519182093e-06	7.236734693877551	121.45823249533912	NCF1;CLEC4N;GPR35;CYBB;MT1;CYP7B1;MS4A6D;SOCS3;MAFB;BCL3;WFDC17;TGFBI;LGMN;C1QC
40	Drug_Perturbations_from_GEO_up	4-Hydroxytamoxifen 449459 human GSE26298 sample 3239	14/401	5.4685774647927786e-08	1.1880484542262312e-06	7.19859726836471	120.37251199827908	IFITM1;DDX5;PRELID1;IFITM2;MRPS24;PDIA6;ATP5G1;LMNB1;COX7A2L;LDHA;PSMB5;DAD1;CFL1;HSPA1A
41	Drug_Perturbations_from_GEO_up	Caerulein 16132921 mouse GSE3644 sample 3586	14/402	5.6397306554311255e-08	1.1953477901389383e-06	7.179675994108984	119.8348551164889	EIF5A;XBP1;BTG2;RNH1;MT1;NEAT1;SOCS3;LDHA;SPINT1;EIF6;FABP5;CFL1;BCL3;LY6A
42	Drug_Perturbations_from_GEO_up	Cigarette Smoke 57288536 human GSE8823 sample 2478	12/291	8.686206205746786e-08	1.7554216727427806e-06	8.433978494623656	137.12758800618147	DDX5;LDHA;EIF6;FABP5;DAD1;ID2;SSR2;CYBB;TXNIP;MCEMP1;NEAT1;HSPA1A
43	Drug_Perturbations_from_GEO_up	ursodeoxycholic acid 31401 mouse GSE21266 sample 2492	12/291	8.686206205746786e-08	1.7554216727427806e-06	8.433978494623656	137.12758800618147	EIF5A;DDX39;MRPL20;LDHA;PRELID1;DNAJB11;MT1;CALR;CRELD2;ATP5G1;FKBP5;MANF
44	Drug_Perturbations_from_GEO_up	genistein 5280961 mouse GSE2889 sample 3606	13/353	9.12447935209414e-08	1.8020846720385925e-06	7.549732620320856	122.37905112108696	SRGN;IFITM2;VARS;NEAT1;PSMB8;TSPAN13;DNAJC7;FABP5;LAMP2;TXNIP;LY6A;FKBP5;C1QC
45	Drug_Perturbations_from_GEO_up	doxycycline DB00254 human GSE2624 sample 3075	11/242	1.1620469376712117e-07	2.244041752969517e-06	9.267798208392268	147.98739178121895	IFITM1;ZFP36;XBP1;BTG2;IFITM2;NINJ1;BCL3;CDK2AP2;PABPC1;ATP5G1;LGMN
46	Drug_Perturbations_from_GEO_up	coenzyme Q10 5281915 mouse GSE15129 sample 3464	12/302	1.2991827451764846e-07	2.404348447431188e-06	8.10951724137931	128.5874267658746	SRGN;PTPN1;IFITM2;FABP5;CFL1;LY6A;WFDC17;MT1;PABPC1;PSMB8;LGMN;C1QC
47	Drug_Perturbations_from_GEO_up	CONCANAVALIN A 596316 mouse GSE17184 sample 3366	11/245	1.3160225851641656e-07	2.404348447431188e-06	9.147583989168147	144.92957913115032	SRGN;SOCS3;PTPN1;ZFP36;LDHA;XBP1;IFITM2;ID2;CCRL2;BCL3;MT1
48	Drug_Perturbations_from_GEO_up	curcumin 969516 human GSE10896 sample 3406	14/431	1.328063584311818e-07	2.404348447431188e-06	6.670435080507023	105.62216194840072	EIF5A;DDX5;SSR2;PDIA6;MANF;COX7A2L;PSMB5;FABP5;DAD1;RNF149;ID2;TXNIP;IER5;HSPA1A
49	Drug_Perturbations_from_GEO_up	resveratrol DB02709 human GSE25412 sample 3501	10/194	1.403701858776433e-07	2.4894222760749397e-06	10.498721227621484	165.65914082437192	LYN;CDKN2D;NR4A1;ZFP36;BTG2;PMAIP1;TGFBI;FOS;IER5;LGMN
50	Drug_Perturbations_from_GEO_up	Promyelocytic leukemia DB00755 human GSE5007 sample 2461	12/309	1.664020147999537e-07	2.892067017223195e-06	7.915555555555556	123.55279216008408	LYN;CD53;CCND3;DOK2;BTG2;NCF1;SSR2;CFL1;CYBB;TXNIP;PMAIP1;CD38
