rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	LINCS_L1000_CRISPR_KO_Consensus_Sigs	PIKFYVE Down	14/248	1.1496815764434654e-10	1.1533605574880843e-06	11.998778998779	274.6084467107394	EIF5A;PTPN1;MVP;PRKCD;KLF2;NR4A2;NR4A1;MAFB;NR4A3;FABP5;PMAIP1;FYN;IER5;HSPA1A
2	LINCS_L1000_CRISPR_KO_Consensus_Sigs	DUSP5 Down	13/246	1.2410091870026843e-09	6.224902082005466e-06	11.07707981098539	227.16145216886272	EIF5A;IFITM1;MVP;IKZF1;CST7;PSMB8;FABP5;GPR171;BCL3;CD38;TGFBI;IER5;HSPA1A
3	LINCS_L1000_CRISPR_KO_Consensus_Sigs	CHEK1 Up	12/240	1.0375741963485636e-08	1.8715268470395694e-05	10.347368421052632	190.22390252035456	NR4A2;NR4A1;XBP1;BTG2;MAFB;ID2;BCL3;CYBB;PMAIP1;FOS;CST7;IER5
4	LINCS_L1000_CRISPR_KO_Consensus_Sigs	GALNT2 Down	12/243	1.1918726513173066e-08	1.8715268470395694e-05	10.211428571428572	186.30909723236888	NR4A2;EIF5A;IFITM1;ZFP36;IFITM2;FABP5;MVP;PMAIP1;IER5;PSMB8;KLF2;HSPA1A
5	LINCS_L1000_CRISPR_KO_Consensus_Sigs	PADI1 Down	12/244	1.2477111915795514e-08	1.8715268470395694e-05	10.166896551724138	185.0311112607285	SRGN;NR4A1;ZFP36;BTG2;MAFB;TSPAN13;PMAIP1;TGFBI;CST7;IER5;PSMB8;HSPA1A
6	LINCS_L1000_CRISPR_KO_Consensus_Sigs	ABCB11 Up	12/245	1.305889945103368e-08	1.8715268470395694e-05	10.12274678111588	183.76627987552712	ZFP36;BTG2;DNAJC7;FABP5;MVP;PMAIP1;TSPO;IKZF1;CST7;IER5;KLF2;HSPA1A
7	LINCS_L1000_CRISPR_KO_Consensus_Sigs	DHCR7 Up	12/245	1.305889945103368e-08	1.8715268470395694e-05	10.12274678111588	183.76627987552712	SRGN;ZFP36;BTG2;IFITM2;RNH1;ID2;MVP;TSPO;IKZF1;IER5;KLF2;HSPA1A
8	LINCS_L1000_CRISPR_KO_Consensus_Sigs	ARSG Down	11/236	9.012106064374416e-08	7.463001011892174e-05	9.51784378437844	154.399527413866	NR4A2;NR4A1;IFITM1;XBP1;BTG2;MVP;PMAIP1;FOS;IER5;KLF2;HSPA1A
9	LINCS_L1000_CRISPR_KO_Consensus_Sigs	TBCK Up	11/239	1.0242781641609037e-07	7.463001011892174e-05	9.391175959701233	151.14259560219014	LYN;ZFP36;BTG2;MAFB;MVP;BCL3;PMAIP1;CD38;IER5;KLF2;HSPA1A
10	LINCS_L1000_CRISPR_KO_Consensus_Sigs	CBX1 Up	11/241	1.1144001627995297e-07	7.463001011892174e-05	9.308566508824796	149.0280959770881	CD53;EIF5A;IFITM1;XBP1;BTG2;FABP5;ID2;MVP;TSPO;CRELD2;HSPA1A
11	LINCS_L1000_CRISPR_KO_Consensus_Sigs	S1PR4 Down	11/241	1.1144001627995297e-07	7.463001011892174e-05	9.308566508824796	149.0280959770881	SRGN;EIF5A;IFITM1;IFITM2;EIF6;MVP;BCL3;TSPO;PSMB8;KLF2;HSPA1A
12	LINCS_L1000_CRISPR_KO_Consensus_Sigs	DCAKD Down	11/243	1.2114934203333685e-07	7.463001011892174e-05	9.227381358825538	146.95750689253936	IFITM2;MAFB;DNAJC7;FABP5;MVP;CYBB;TSPO;CD38;CST7;KLF2;HSPA1A
13	LINCS_L1000_CRISPR_KO_Consensus_Sigs	CDH3 Up	11/244	1.2627984751639868e-07	7.463001011892174e-05	9.187311435006162	145.93828662505848	LYN;NR4A2;ZFP36;XBP1;MAFB;CYBB;PMAIP1;TSPO;CST7;IER5;HSPA1A
14	LINCS_L1000_CRISPR_KO_Consensus_Sigs	PDIK1L Up	11/245	1.3160225851641656e-07	7.463001011892174e-05	9.147583989168147	144.92957913115032	LYN;NR4A1;MAFB;TSPAN13;MVP;CYBB;PMAIP1;FOS;IER5;LGMN;HSPA1A
15	LINCS_L1000_CRISPR_KO_Consensus_Sigs	PDK3 Down	11/245	1.3160225851641656e-07	7.463001011892174e-05	9.147583989168147	144.92957913115032	NR4A2;EIF5A;ZFP36;BTG2;ZEB2;MVP;TXNIP;IKZF1;IER5;KLF2;HSPA1A
16	LINCS_L1000_CRISPR_KO_Consensus_Sigs	FLT3 Up	11/246	1.371227888299951e-07	7.463001011892174e-05	9.10819464925216	143.93123533318635	LYN;CD53;EIF5A;PTPN1;IFITM1;MAFB;FABP5;MVP;PMAIP1;FKBP5;HSPA1A
17	LINCS_L1000_CRISPR_KO_Consensus_Sigs	SARS Down	11/246	1.371227888299951e-07	7.463001011892174e-05	9.10819464925216	143.93123533318635	EIF5A;BTG2;MAFB;MVP;NINJ1;BCL3;CYBB;TGFBI;IER5;PSMB8;HSPA1A
18	LINCS_L1000_CRISPR_KO_Consensus_Sigs	LTA4H Down	11/247	1.428478213539125e-07	7.463001011892174e-05	9.06913911730156	142.94310886365255	NR4A2;NR4A1;BTG2;MAFB;ID2;BCL3;PMAIP1;TGFBI;IER5;PSMB8;HSPA1A
19	LINCS_L1000_CRISPR_KO_Consensus_Sigs	CD83 Up	11/248	1.487839117203384e-07	7.463001011892174e-05	9.030413167899068	141.96505600804306	IFITM1;IFITM2;FABP5;MVP;BCL3;PMAIP1;TSPO;FOS;CRELD2;KLF2;HSPA1A
20	LINCS_L1000_CRISPR_KO_Consensus_Sigs	PLS3 Down	11/248	1.487839117203384e-07	7.463001011892174e-05	9.030413167899068	141.96505600804306	NR4A1;BTG2;ZEB2;MVP;CYBB;PMAIP1;TGFBI;IER5;KLF2;LGMN;HSPA1A
21	LINCS_L1000_CRISPR_KO_Consensus_Sigs	NFS1 Up	10/239	9.59097457125227e-07	0.00021454486699787911	8.416388389416902	116.62819279418046	EIF5A;XBP1;PMAIP1;FYN;TGFBI;CRELD2;IER5;PSMB8;KLF2;HSPA1A
