rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 1029 KO APOE/APOA1 SRP318735 DOWN	13/99	1.0779980761317531e-14	4.953401159825406e-11	30.235611933286357	972.4101039810004	CD53;PTPN1;GPR35;CD180;SDC3;CYBB;FABP5;RNF149;CFL1;CD38;TMEM106A;LGMN;C1QC
2	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 14870 KO PU.1 SRP166067 UP	12/100	3.619711596713073e-13	8.316287393448283e-10	27.0	773.4747201032242	NR4A2;SRGN;NR4A1;ZFP36;DDX5;BTG2;GPR171;CCRL2;PMAIP1;FOS;IER5;KLF2
3	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 12754 KO ABCA1/ABCG1 SRP273079 UP	11/100	9.604475233949962e-12	1.4710854566666693e-08	24.22839025475581	614.6449917986546	SRGN;SOCS3;ZFP36;BTG2;MAFB;ID2;CCRL2;FOS;IER5;KLF2;FKBP5
4	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 3743 KO CD274 SRP251889 UP	10/100	2.2889211611090158e-10	2.1035185470591858e-07	21.56644880174292	478.7270773793685	EIF5A;OLFM1;ID2;CFL1;DNAJB11;CALR;CRELD2;PDIA6;MANF;LMNB1
5	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 2176 KO NLRP3 SRP366634 DOWN	10/100	2.2889211611090158e-10	2.1035185470591858e-07	21.56644880174292	478.7270773793685	LYN;SRGN;CD53;GPR35;CD180;CYBB;TGFBI;PDIA6;VAV1;TMEM106A
6	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 17902 KO NL4 SRP340401 DOWN	6/25	4.374110531949006e-09	2.0305917166441475e-06	59.19265143992055	1139.3142667010652	SOCS3;BTG2;ZFP36;ID2;FOS;HSPA1A
7	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 14868 KO PU.1 SRP166067 UP	9/99	4.444146673141905e-09	2.0305917166441475e-06	19.22135922330097	369.6589905543808	NR4A2;SOCS3;NR4A1;ZFP36;ZEB2;GPR171;PMAIP1;FOS;KLF2
8	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 17289 OE LNCRNA5251 SRP239062 UP	9/99	4.444146673141905e-09	2.0305917166441475e-06	19.22135922330097	369.6589905543808	EIF5A;BTG2;ID2;CFL1;DNAJB11;CALR;CRELD2;PDIA6;MANF
9	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 17598 KO ST2 SRP247658 DOWN	9/99	4.444146673141905e-09	2.0305917166441475e-06	19.22135922330097	369.6589905543808	NR4A1;ZFP36;BTG2;NR4A3;DAD1;ID2;CCRL2;PABPC1;IER5
10	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 3003 KO EZH2 SRP133656 DOWN	9/99	4.444146673141905e-09	2.0305917166441475e-06	19.22135922330097	369.6589905543808	SOCS3;NR4A1;ZFP36;XBP1;BTG2;MYADM;FOS;CRELD2;MANF
11	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 16637 KO DRD2M SRP377988 DOWN	9/100	4.8610465469174374e-09	2.0305917166441475e-06	19.009175290728688	363.8738631095365	DOK2;LDHA;RNF149;NINJ1;CDK2AP2;CD38;CALR;CRELD2;PDIA6
12	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 1886 KO NELFB SRP132312 UP	7/59	3.8341144993208346e-08	1.4681463436982695e-05	25.43076923076923	434.27469100637967	SRGN;SOCS3;BTG2;MAFB;RNF149;IER5;HSPA1A
13	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 14834 KD SCR SRP017110 UP	8/98	7.77761895575888e-08	1.993883836085352e-05	16.92136752136752	276.9931495961952	NR4A2;NR4A1;ZFP36;BTG2;NR4A3;CCRL2;MYADM;FOS
14	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 17421 KO MUT SUZ12/JAK3 SRP168570 UP	8/100	9.112417966875386e-08	1.993883836085352e-05	16.551839464882942	268.3225754833184	LYN;ZEB2;MAFB;LAMP2;CYBB;TGFBI;TMEM106A;LGMN
15	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 9479 KO MECP2 SRP154883 UP	8/100	9.112417966875386e-08	1.993883836085352e-05	16.551839464882942	268.3225754833184	LYN;SRGN;CD53;NR4A1;BTG2;CD180;IL21R;CYBB
16	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 15250 KO DNMT3A SRP386956 DOWN	8/100	9.112417966875386e-08	1.993883836085352e-05	16.551839464882942	268.3225754833184	DOK2;MAFB;FABP5;SDC3;IL21R;RAB3IL1;TMEM106A;LGMN
17	PerturbAtlas_MouseGenePerturbationSigs	PERTURB 11976 KO DHCR24 SRP251850 UP	8/100	9.112417966875386e-08	1.993883836085352e-05	16.551839464882942	268.3225754833184	EPS8;XBP1;PRELID1;FABP5;RAB3IL1;IER5;PDIA6;HSPA1A
