rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
1	Disease_Perturbations_from_GEO_up	Acute Lung Injury C0242488 mouse GSE1871 sample 152	28/372	6.023210484432436e-24	4.8667540714214084e-21	18.93798449612403	1012.5462673318774	IFITM1;IFITM2;NCF1;CLEC4N;MS4A6D;SOCS3;ZFP36;LDHA;PSMB5;CFL1;TSPO;WFDC17;LYN;SRGN;CD53;EIF5A;PTPN1;XBP1;CYBB;MT1;MANF;FABP5;RNF149;NINJ1;BCL3;TGFBI;CALR;LGMN
2	Disease_Perturbations_from_GEO_up	polycystic ovary syndrome DOID-11612 human GSE34526 sample 797	23/382	1.475087960045234e-17	5.959355358582746e-15	14.057995054927858	544.8208170576011	LYN;SRGN;CD53;IFITM1;DDX5;BTG2;IFITM2;FOS;NEAT1;CST7;ZFP36;MAFB;FABP5;RNF149;ID2;CFL1;MYADM;TXNIP;TSPO;TGFBI;PABPC1;LGMN;HSPA1A
3	Disease_Perturbations_from_GEO_up	Asthma, allergic C0155877 mouse GSE3184 sample 436	20/296	2.5646344935728297e-16	5.749358096785899e-14	15.4473850031506	554.5541010402812	SRGN;CD53;EIF5A;PTPN1;IFITM1;XBP1;IL4RA;MT1;MS4A6D;PSMB8;MANF;SOCS3;ZFP36;FABP5;RNF149;CFL1;TGFBI;PABPC1;LGMN;C1QC
4	Disease_Perturbations_from_GEO_up	Smoldering multiple myeloma C1531608 human GSE5900 sample 404	22/388	2.846216879596979e-16	5.749358096785899e-14	13.038372799028537	466.7133887883904	SRGN;CD53;IFITM1;DDX5;BTG2;IFITM2;MRPS24;CD180;FOS;NEAT1;PDIA6;PSMB8;KLF2;ZFP36;LDHA;MAFB;CDK2AP2;TXNIP;PABPC1;IER5;FKBP5;HSPA1A
5	Disease_Perturbations_from_GEO_up	Asthma, allergic C0155877 human GSE3004 sample 360	20/383	3.5082767219534425e-14	5.669375182676763e-12	11.693017127799736	362.2621394377277	LYN;SRGN;IFITM1;XBP1;BTG2;SSR2;MVP;FOS;MANF;EPS8;ZFP36;LDHA;SPINT1;EIF6;DAD1;CFL1;BCL3;CDK2AP2;EIF4G1;HSPA1A
6	Disease_Perturbations_from_GEO_up	Type 1 diabetes mellitus C0011854 mouse GSE1623 sample 53	16/229	1.854908265882513e-13	2.497943131388451e-11	15.395148669796557	451.3206523980561	SRGN;CD53;BTG2;H2-DMA;IL6RA;MT1;FOS;PSMB8;SOCS3;ZFP36;TXNIP;LY6A;CRELD2;FKBP5;LGMN;C1QC
7	Disease_Perturbations_from_GEO_up	Sepsis C0243026 mouse GSE4479 sample 150	17/284	3.852593925762793e-13	4.44699413145191e-11	13.150285826926869	375.8990732806204	SRGN;EIF5A;CDKN2D;PTPN1;IFITM1;IFITM2;MT1;SOCS3;LDHA;TSPAN13;DAD1;GPR171;LAMP2;BCL3;TXNIP;LY6A;FKBP5
8	Disease_Perturbations_from_GEO_up	acute myocarditis DOID-3951 mouse GSE35182 sample 802	21/513	8.537112477120975e-13	8.622483601892185e-11	9.097560975609756	252.81379022310324	CD53;NCF1;CLEC4N;H2-DMA;CD180;PRKCD;CYBB;IKZF1;SCIMP;VAV1;MS4A6D;PSMB8;LMNB1;ID2;GPR171;IL21R;LY6A;WFDC17;TMEM106A;LGMN;C1QC
9	Disease_Perturbations_from_GEO_up	Purpura, Idiopathic Thrombocytopenic C0043117 human GSE574 sample 358	21/531	1.6493379842281309e-12	1.4807389902848106e-10	8.768325791855204	237.89035298151583	SRGN;CD53;IFITM1;DDX5;XBP1;BTG2;SSR2;FOS;CST7;PSMB8;CCND3;ZFP36;DOK2;LDHA;DAD1;CFL1;CDK2AP2;TXNIP;TSPO;FYN;PABPC1
10	Disease_Perturbations_from_GEO_up	endometrial cancer DOID-1380 human GSE17025 sample 845	17/327	3.717333215631607e-12	2.8528999492358416e-10	11.301392190152802	297.4302044600709	IFITM1;IFITM2;MRPS24;SSR2;BZW2;NEAT1;PDIA6;LDHA;PSMB5;TSPAN13;FABP5;DAD1;RNF149;CFL1;TGFBI;PABPC1;CRELD2
11	Disease_Perturbations_from_GEO_up	Urothelial carcinoma in situ C0334267 human GSE3167 sample 229	18/380	3.883898445741864e-12	2.8528999492358416e-10	10.328788056894322	271.3804542784319	SRGN;CD53;DDX5;XBP1;BTG2;FOS;KLF2;NR4A2;NR4A1;ZFP36;LDHA;NR4A3;FABP5;CFL1;TGFBI;PABPC1;IER5;HSPA1A
12	Disease_Perturbations_from_GEO_up	inflammatory bowel disease DOID-0050589 human GSE4183 sample 551	17/337	6.003905035544204e-12	4.0426293905997636e-10	10.942631578947369	282.742400894257	LYN;SRGN;CD53;IFITM1;XBP1;IFITM2;NEAT1;PDIA6;PSMB8;MANF;LMNB1;LDHA;DNAJB11;TSPO;TGFBI;CRELD2;C1QC
13	Disease_Perturbations_from_GEO_up	systemic lupus erythematosus (SLE) DOID-9074 human GSE36700 sample 512	16/306	1.5469544725118307e-11	9.614917029150456e-10	11.263218390804598	280.36569780339886	LYN;SRGN;IFITM1;IFITM2;NCF1;CYBB;LDHA;MAFB;FABP5;LAMP2;CFL1;TXNIP;TSPO;FKBP5;LGMN;C1QC
14	Disease_Perturbations_from_GEO_up	colon cancer DOID-219 mouse GSE63032 sample 661	17/372	2.856551475424743e-11	1.5533488061840526e-09	9.846137879911046	239.0526181771457	CD53;IFITM1;IL4RA;MT1;FOS;CYP7B1;MS4A6D;MANF;EPS8;NR4A1;MAFB;NR4A3;BCL3;LY6A;WFDC17;FKBP5;C1QC
15	Disease_Perturbations_from_GEO_up	pulmonary tuberculosis DOID-2957 mouse GSE48027 sample 831	20/552	2.883692090688216e-11	1.5533488061840526e-09	7.909447531873161	191.95726572902697	CD53;NCF1;CLEC4N;H2-DMA;CD180;CYBB;MCEMP1;CST7;VAV1;MS4A6D;PSMB8;MAFB;RNF149;GPR171;IL21R;LY6A;WFDC17;TGFBI;TMEM106A;C1QC
16	Disease_Perturbations_from_GEO_up	autism spectrum disorder DOID-0060041 human GSE25507 sample 1027	15/276	4.0654147469905285e-11	1.974117202116328e-09	11.62874748192914	278.2284849339762	DDX5;BTG2;SSR2;MCEMP1;FOS;CST7;PSMB8;CCND3;ZFP36;LDHA;CFL1;TSPO;CD38;CRELD2;FKBP5
17	Disease_Perturbations_from_GEO_up	Down syndrome DOID-14250 human GSE16677 sample 1064	17/381	4.153464410393265e-11	1.974117202116328e-09	9.598264893001735	229.4416582433536	SRGN;EIF5A;RNH1;FOS;BZW2;PDIA6;NR4A2;ZFP36;LDHA;FABP5;DAD1;CFL1;MYADM;PMAIP1;TSPO;CALR;PABPC1
18	Disease_Perturbations_from_GEO_up	acute myocarditis DOID-3951 mouse GSE35182 sample 801	20/572	5.43880067054751e-11	2.4414171898902155e-09	7.614996849401386	179.97951732798393	CD53;IFITM1;NCF1;CLEC4N;H2-DMA;CD180;CYBB;IKZF1;SCIMP;VAV1;MS4A6D;PSMB8;ID2;IL21R;TSPO;WFDC17;TGFBI;TMEM106A;LGMN;C1QC
19	Disease_Perturbations_from_GEO_up	systemic lupus erythematosus DOID-9074 human GSE10325 sample 691	17/390	5.979598651321916e-11	2.522827179831386e-09	9.362353605192606	220.39057693812697	SRGN;IFITM1;IFITM2;RNH1;NCF1;CYBB;FOS;PDIA6;PSMB8;KLF2;CCND3;ZFP36;LDHA;MAFB;CFL1;TXNIP;TSPO
20	Disease_Perturbations_from_GEO_up	Status Epilepticus C0038220 rat GSE4236 sample 391	16/336	6.244621732255906e-11	2.522827179831386e-09	10.191666666666666	239.4706916532691	CD53;BTG2;FOS;CYP7B1;PDIA6;NR4A2;NR4A1;COX7A2L;LDHA;NR4A3;FABP5;ID2;LAMP2;MYADM;CALR;HSPA1A
21	Disease_Perturbations_from_GEO_up	colitis DOID-0060180 mouse GSE34874 sample 800	16/345	9.235798162815302e-11	3.553583293121316e-09	9.908308004052683	228.93491428443184	SRGN;CD53;IFITM1;NCF1;CLEC4N;IL4RA;CYBB;MS4A6D;SOCS3;NR4A1;LY6A;WFDC17;TGFBI;FKBP5;LGMN;C1QC
22	Disease_Perturbations_from_GEO_up	Acute pancreatitis C0001339 mouse GSE3644 sample 376	17/412	1.4015929538180398e-10	5.1118885590386974e-09	8.830939373750832	200.35848532476675	EIF5A;DDX5;XBP1;BTG2;RNH1;MT1;FOS;NEAT1;SOCS3;ZFP36;LDHA;SPINT1;EIF6;FABP5;CFL1;LY6A;IER5
23	Disease_Perturbations_from_GEO_up	Sarcoidosis C0036202 human GSE2657 sample 12	17/413	1.4551167927956687e-10	5.1118885590386974e-09	8.808187134502925	199.5121747683724	SRGN;CD53;IFITM1;DDX5;XBP1;BTG2;IFITM2;FOS;NR4A2;NR4A1;ZFP36;LDHA;DAD1;CFL1;BCL3;TSPO;HSPA1A
24	Disease_Perturbations_from_GEO_up	Pulmonary Fibrosis C0034069 mouse GSE2640 sample 406	15/306	1.7305577500228456e-10	5.82621109174358e-09	10.413965352322244	234.07893952562588	CD53;EIF5A;PTPN1;RNH1;CLEC4N;PRKCD;MT1;SOCS3;LDHA;RNF149;CFL1;TGFBI;CALR;LGMN;C1QC
25	Disease_Perturbations_from_GEO_up	Transplanted Heart Complication C0340529 mouse GSE582 sample 373	15/308	1.895099976269184e-10	5.889387618559618e-09	10.341824707082791	231.51807927244857	CD53;PTPN1;MT1;FOS;CST7;PSMB8;MANF;LDHA;ID2;LAMP2;CFL1;TGFBI;PABPC1;LGMN;HSPA1A
26	Disease_Perturbations_from_GEO_up	Sendai virus infection C1319860 mouse GSE10211 sample 82	15/308	1.895099976269184e-10	5.889387618559618e-09	10.341824707082791	231.51807927244857	SSR2;MVP;FOS;PDIA6;PSMB8;KLF2;MANF;SPINT1;EIF6;CCRL2;DNAJB11;BCL3;TSPO;LY6A;CRELD2
