endoderm	0.0993846	0.299422	0.410608	0.0920823	1.33177	0.701599	0.276786	0	0.101638	0.930612	0.605203	0.184704	0.682066	1.01987	1.06925	0.184786	1.14809	1.21868	0.281793	0	0.19634	0.720362	0.710427	0	0.188936	0.985702	0.195859	0	0.67406	0.0926417	0.111942	1.05427	1.04559	0.818379	1.03633	1.08202	1.08909	0.395573	0.998586	1.096	0.28719	0.95154	0.828938	0.390928	0.0927037	0.192594	0.0920001	0.0920001	1.03873	1.39049	0.184082	0.476561	1.21497	0.184704	0.790868	1.04934	0.955933	0.98013	0.295591	1.01598	0	0.0962324	0.106987	0.494426	0.288187	1.01132	1.15981	0.0957463	0.282075	0.188232	0.387216	0.101388	1.61445	1.01286	0.101388	0.284061	0.805	0.301973	0.184704	0.289755	1.15217	1.04532	0	0.959115	0.894756	0.0926417	0.29074	0.0927037	1.19027	0.197543	0	1.27795	0.392497	0.100594	0	0	0	0.99144	0.282745	0.0957463	0.20992	0.0920001	0.0988801	0	0.0927037	0	0.0962324	0.0927037	0.0957463	0.204024	0.997275	0.284707	0.943001	0.967251	1.17394	1.01347	0.403542	0.0920001	0.0920823	0.923303	0.788954	0.48734	0.885939	0	0.292572	0.193388	1.01397	2.15915	0.398353	0.577094	1.05551	1.06693	0.191979	1.10272	1.08724	1.30008	0.792491	0.0935609	0.187746	0.628565	0.194486	0.96923	0.989084	0.956035	0.188232	0.199474	0.188315	0.378237	1.03248	1.37273	1.07284	1.0772	0.391663	0	0.984809	0.992458	0.972304	0.940471	0.101388	0	0.703735	0.999885	1.0759	0.854585	0.977182	0.482789	0.387495	0.184082	0.188315	0	0.2946	1.28082	1.09761	0.0920001	0.991202	1.0668	0.386658	1.07552	1.00336	0.664067	0.0935609	0.187746	0.201326	1.01518	1.28861	0.63331	0.993602	0.925471	0.624978	1.06894	2.15373	0.0932627	0.287919	0.376659	2.36258	1.14701	0.20203	0.481781	0.761842	0.629964
endostyle_csg	0	0	1.03573	0	1.12219	1.1274	0.521932	0	0	0.88782	0.528621	0	0.515629	1.04372	1.07789	0.515629	1.08286	1.24267	0	0	0.510922	1.05519	0.510922	0	0.515629	0.991444	0.515629	1.02655	0.510922	0	0	1.05815	1.03187	0.823275	0.98885	1.06851	1.08862	1.04226	0.949162	1.11848	0	0.942601	0.740403	1.07833	0	0	0	0	1.04344	1.8429	0	0.531339	1.14384	0	0.837955	1.03989	0.844148	1.07177	1.0625	1.01336	0	0	0.515629	0.562998	0	1.00501	1.27513	0	0	0	0	0	1.69323	0.97139	0	0	1.07112	0	0	1.03573	1.24488	1.12823	0	0.980601	0.845704	0.515629	0.524809	0	1.16812	0.515629	0.510922	1.37917	0	0	0	0.531339	0.515629	0.961783	0	0	0	0.515629	0	0	0	0.510922	0.510922	0	0	0	1.11026	0	0.918253	0.959971	1.12344	1.12085	0.540565	0	0	0.92384	0.517352	0.515629	1.10864	0	0.540565	0	1.01448	2.13004	0.515629	0	1.00624	0.986049	0	1.12243	1.0931	1.4441	0.79751	0	0	0	0	0.903822	0.943922	0.946781	0	0	0.510922	0	0.985919	1.41688	1.07528	1.05057	1.02655	0	0.977017	0.974089	0.951746	1.14381	0	0.510922	1.0625	0.985373	0.968215	0.858539	0.963612	0	0	0.510922	0	0	0.262489	1.36352	1.15987	0	0.966755	1.04812	1.03756	1.03699	0.97376	0.603816	0.521932	0.515629	1.03298	1.0154	1.46608	0.592668	0.987189	0.91415	0.591433	1.05561	1.92926	0	0.547128	1.02655	2.17322	1.20655	0.515629	1.10069	0.813884	0.621266
epidermal_neural	0	0	0	0	1.04839	1.0344	0.521027	1.0305	0	1.1424	0.995357	0.510477	1.02275	1.02804	1.05021	1.0305	1.03566	0.987914	0.509478	0.504724	0.504724	0.541558	1.02575	0.504724	0	1.00922	0.507501	1.01798	1.05661	0	0	1.11382	1.09125	0.91514	0.957714	0.997064	1.03958	1.02956	1.19826	0.992681	0	1.317	1.02044	0.509478	0	0.510477	0	0	1.03042	1.08314	1.01995	1.04392	1.10034	1.0305	1.45	1.07298	0.962439	1.01591	1.11128	1.01669	0.504724	0	0	0.509478	0	1.16295	1.06691	0	0	0.516639	0	0.510477	1.04355	1.02649	0	0	0.514263	0	0	0	1.01868	1.00821	0.504724	1.01662	1.0386	0.516639	0.504724	0.504724	1.19826	0.526321	0	1.00292	0	0	0	0	0	0.985577	1.0152	0	0	1.0152	0.521027	0	0	0	0.510477	0	0	0	1.01407	1.0152	1.05634	1.03377	1.0938	1.03597	0.504724	0	0	0.932503	0	0	0.507501	0	0.507501	0	1.246	1.29337	0.509478	0.504724	0.992168	0.983362	0.521027	1.02209	1.11038	1.19626	0.870895	0.510477	0	1.0152	0	1.04629	1.00753	0.969603	0.510477	0	0.510477	0.510477	1.03586	1.0504	0.988845	1.05128	0.504724	0.516639	1.00589	1.02689	0.997411	1.0152	0.516639	0	0.542404	0.982559	0.971577	1.10854	1.05526	0	0.504724	0.510477	0.504724	0	1.01095	1.08435	1.12196	0.504724	0.995327	1.24957	0	1.11113	1.00726	1.03729	0	0	0.510477	0.988127	1.35458	0.977825	1.01081	0.979615	1.69023	1.05734	1.17572	1.02136	0.510477	1.0152	1.47435	1.23949	0	0.514263	1.5993	1.05749
epidermis	0.191366	0.108261	0.142298	0.0904888	0.970555	0.134188	0.178541	0.405511	0.0642348	0.96916	1.12357	0.0612825	0.476765	0.996377	0.985105	0.169342	0.98231	0.999477	0.160218	0.124113	0.194531	0.322236	0.424439	0.158931	0.169204	1.03683	0.186024	0.630394	0.422736	0.081408	0.0554595	0.926579	0.989788	1.22169	0.99278	0.99584	0.988698	0.276798	0.982489	1.00111	0.0787518	1.05486	1.02332	0.370942	0.138861	0.223482	0.244324	0.0887745	1.02928	1.0099	0.1874	0.291953	1.00187	0.162221	1.1546	1.01568	1.08203	1.00543	0.507496	1.02938	0.106922	0.0964816	0.081309	0.124797	0.149759	0.989299	1.05151	0.233035	0.263215	0.152241	0.177088	0.072817	0.992469	0.974525	0.0714266	0.0806533	0.42213	0.275168	0.130363	0.214544	0.998124	1.00638	0.0899072	1.02008	1.06979	0.0610949	0.0806623	0.131666	1.02457	0.497368	0.0546836	0.956873	0.329463	0.109304	0.144398	0.0651372	0.0816174	1.06202	0.159773	0.0704319	0.109636	0.188578	0.194583	0.128739	0.061996	0.0353358	0.177697	0.0976059	0.106077	0.187701	1.06571	0.389323	1.14779	1.10341	0.974266	0.99578	0.270074	0.107726	0.116388	1.12124	0.363067	0.357632	0.317348	0.0615767	0.230662	0.125232	0.998992	0.949656	0.407686	0.351998	1.01529	1.0293	0.275873	1.02394	0.975242	0.971272	1.2565	0.358334	0.10649	0.251023	0.105589	1.07705	1.05499	1.07587	0.0976893	0.0899776	0.152496	0.30555	0.98855	0.970887	0.994885	1.00321	0.169743	0.232685	1.07302	1.0639	1.05517	0.204201	0.222598	0.141343	0.203139	1.00501	0.952551	1.07638	1.07376	0.224479	0.376948	0.150654	0.145013	0.07877	1.32878	0.980542	0.962567	0.179634	1.02776	0.966086	0.114695	1.00159	1.03559	1.30069	0.0969062	0.187684	0.176804	1.03505	0.958698	1.2981	1.04401	1.0727	1.2	0.991973	0.908639	0.185285	0.115167	0.352724	0.857759	0.949086	0.18682	0.306654	0.975749	1.13726
mesodermal_notochord	0.575917	0.284541	0	0	1.49231	0.80257	0	0	0	1.20893	0.611782	0	0.515324	1.11625	1.09146	0.262061	1.24308	1.28366	0.530644	0	0.258469	1.23169	0.518604	0	0.253263	0.97745	0	0.51475	0.776811	0.553698	0.515324	1.17829	1.04857	0.81611	1.29268	1.57125	1.10694	0.785324	1.11112	0.99503	0.261487	0.912188	1.53756	0.554374	0	0	0	0	0.975647	1.14327	0.515324	0.281356	1.01407	0	0.689451	0.955664	0.820521	0.960551	0.541251	0.992274	0	0	0	0	0.261487	1.05439	0.753868	0.261487	0	0.253263	0.256542	0.269157	1.64712	0.998461	0	0	0.81414	0	0.799291	0	1.00658	1.00501	0	0.999754	0.891433	0	0	0.253263	0.930979	0	0	1.29205	0.253263	0	0	0	0	0.972831	0.255179	0	0	0.261487	0	0	0	0	0	0	0	0.515324	1.08398	0.284541	0.914508	0.959971	1.11025	0.949762	0.515324	0.262061	0	0.954426	0.805301	0.253263	1.22146	0	0.263153	0	0.997728	1.16825	0.780091	0.534048	1.03406	1.02269	0.537804	1.04848	1.01523	1.11178	0.793458	0.262061	0	0.780091	0.261487	0.936085	0.992258	0.970254	0	0	0.319375	0	0.995574	1.06331	1.03076	1.01269	0.253263	0	0.977017	0.963564	0.973982	0.515324	0	0	0.796894	0.988734	1.24756	0.834435	0.966756	0.518029	0.587999	0.256542	0.284541	0.253263	0.275263	0.992433	1.03136	0.261487	0.993313	1.18901	0.52053	1.98136	1.01014	0.59568	0.535697	0.261487	0.261487	1.02411	1.7909	0.649165	0.990409	0.925176	0.638931	1.09497	2.12995	0.51475	0.803808	0.259839	2.49754	1.29028	0	0.866146	0.661045	0.614814
muscular_somites	0	0	0	0.517341	1.11488	0	0.514317	0.509006	0	1.01311	0.522123	0	0.532717	1.60134	1.20647	0	1.51556	0.890641	0.509006	0	0	1.18614	1.04379	0	0	1.00891	0	0.518105	0.509006	0	0	1.03221	1.04066	0.804393	1.2079	1.66872	1.18982	0	0.946629	1.09716	0.518105	0.843391	0.708169	0	0	0.517341	1.02635	0	0.965169	1.09848	1.02635	1.04379	1.19641	1.02635	0.705178	1.00058	0.810366	0.998228	10.4994	0.998017	0	0	0	0	0.517341	1.0727	0.992585	0	0	0	0	0	1.43976	1.08335	0	0	0.545044	0.517341	0.517341	1.051	1.17833	1.15216	0	0.972532	0.880218	0.509006	0.509006	0.509006	1.03415	2.34323	1.04379	1.5982	0	0	0	0	0	0.961783	0	0	0	0	0	0.509006	0	0	0	0	0	0.509006	0.83146	0	0.919801	0.959971	1.05013	0.981084	0.545044	0	0	0.88638	0	1.04286	0	0	1.03166	0.517341	1.12075	1.20504	0	1.04081	1.24966	2.26547	0.509006	0.991091	1.19576	1.60011	0.760987	0.509006	0	0.534789	1.0564	0.919496	0.961011	0.961228	0	0	0	0.517341	1.05151	1.62514	0.983085	1.03623	0.509006	0.517341	0.977017	0.963564	0.967162	1.06666	0	0	1.07045	0.989722	1.12147	0.853741	0.963612	0.517341	0	0.514317	0.509006	0	0.269166	1.15228	0.959456	0	1.00208	1.1562	0.527534	2.55768	1.06851	0.595367	0	0	0	1.00876	2.31336	0.610151	0.987189	0.91415	0.649773	0.998206	1.69931	0	0	1.07045	1.1379	1.11782	0.545044	1.05006	0.79101	0.619385
neural	0.0765771	0.0675655	0.216258	0.143092	1.26832	0.207204	0	0.484083	0	1.33677	0.600208	0.0866607	0.492688	1.03642	1.10811	0.141109	0.99661	1.18509	0	0.136112	0.274597	1.01925	0.513387	0	0.138583	0.986433	0	0.137405	0.497137	0	0	1.483	1.09076	0.857415	1.0356	1.15969	1.07607	0.635557	1.07697	1.06487	0.0677904	0.954912	0.932701	0.63228	0.143347	0	0.427592	0.140957	0.945348	1.07454	0.136112	0.561237	1.21653	0.369063	0.914004	0.972327	0.941846	1.02144	0.446682	1.01939	0.138557	0	0	0.137885	0.137453	1.18477	0.860603	0.22391	0.139679	0.0675655	0.144246	0.146457	1.02529	1.10925	0	0.0677904	0.204347	0.138498	0	0.136422	1.045	1.12815	0.343474	1.34169	0.919998	0.360571	0.209897	0.0675655	0.982905	0.280813	0	1.30834	0.281126	0.135903	0.421084	0.274858	0	0.972122	0.0677835	0	0	0.140872	0.144044	0.0678754	0.219247	0.146691	0	0.286466	0.076681	0.203468	0.895555	0.205359	0.919559	0.998571	1.13312	1.09896	0.424971	0	0	0.896379	0.34767	0.436807	0.783687	0	0.276119	0.0680275	1.12185	1.49242	0.570013	0.628392	1.03512	1.02804	0.277806	1.25165	1.17049	1.2539	0.817832	0.227117	0	0.210156	0.144708	0.923339	0.95168	0.944771	0.0675655	0.0700099	0.210912	0.0678754	1.16226	1.24972	1.09777	1.04044	0.136507	0.0730817	0.978346	0.969705	0.974696	0.660034	0.0696542	0	0.573644	1.04761	1.09899	0.85932	0.974846	0.572695	0.281806	0	0.213386	0.0709625	0.277118	1.1289	1.24776	0.068547	1.0128	1.2095	0.138528	1.41283	1.01868	0.657732	0.204072	0.27374	0.286942	1.02968	2.13697	0.640359	1.01927	1.04783	1.7113	1.1844	1.57566	0	0.430717	0.713727	2.46141	1.32829	0.348174	0.678789	2.17589	0.663557
neural_like	0.564819	0	0.527782	0	1.13219	0	0	0.527782	0	0.926048	0.753146	0	0	0.972876	1.11803	0	0.956469	0.987982	0	0.527782	0	0.55574	0.583875	0	0	1.03551	0.55574	0.527782	0	0	0	0.736516	1.05532	0.889918	1.09326	1.03888	0.986337	0.527782	0.809618	1.1185	0	0.87189	0.777279	0.527782	0	0	0	0.527782	1.01901	1.00086	0.527782	0.527782	1.08213	0	0.633529	0.969678	0.840952	0.941776	0	0.981005	0.527782	0	0	0.527782	0	0.933714	0.793231	0	0.527782	0	0.544115	0.564819	0.93702	1.00097	0	0	0.527782	0.527782	0	0	1.00353	0.965534	0	0.981776	0.961562	0	0	0	0.927318	0.55574	0	1.05311	1.0926	0	0	0.527782	0	0.988503	0.527782	0.527782	0.527782	0	0.527782	0	0	0.527782	0	0	0	0	0.85403	0	0.99491	1.01348	0.925586	0.955514	0	0	0.527782	0.935787	0	0.527782	0.544115	0	0.527782	0	0.951068	0.84851	0.527782	0.564819	0.981881	0.956087	0.527782	1.037	0.92989	1.21483	0.77109	0	0	0	0	1.1341	0.970146	1.06486	0	0	0	0	1.14978	1.00305	1.08497	1.02967	0.527782	1.0926	1.04035	0.963564	1.02043	0.55574	0	0.527782	1.0926	0.937734	0.686778	0.974603	1.01732	0.527782	0	0	0.544115	0	0.554801	1.117	0.885089	0.527782	0.993613	1.24412	0	0.925182	0.97376	0.777567	0	0	0	1.01721	1.37704	0.789886	1.04221	0.939547	0.838556	1.01868	0.957262	0	0.527782	0.527782	1.20465	1.05296	0	0.55574	0.910648	0.837586
putative_neuro_endo	1.09277	0	1.09277	1.09277	1.43566	0	0	0	0	0.906699	0.686186	0	1.18593	0.946578	1.09114	0	1.16088	1.48164	0	0	0	0	1.27948	0	1.09277	1.0554	1.09277	1.09277	0	0	0	1.372	1.22592	0.921297	0.920785	0.999882	0.934261	0	0.765967	1.12964	0	1.28031	0.715774	0	1.09277	1.09277	1.09277	0	0.887102	1.52155	0	0	1.15388	0	0.566522	1.00369	0.87045	1.08669	1.09277	1.1634	1.09277	1.09277	0	0	0	1.18315	0.859218	0	1.24061	0	0	0	1.02395	1.00718	1.09277	0	0	0	0	0	0.918481	1.02659	0	0.955237	1.00295	0	1.09277	0	1.00653	0	0	1.1921	0	0	0	0	0	0.961783	1.09277	0	0	0	1.09277	0	0	0	0	0	0	1.14722	1.1968	0	0.987999	0.959971	1.06481	1.12283	0	0	0	0.968611	0	1.14722	0	1.18593	1.09277	0	0.801773	1.02488	1.18593	1.09277	1.16444	1.13385	1.09277	1.12685	0.868993	1.2271	0.750246	0	1.09277	0	0	0.903822	1.08288	1.16189	1.09277	0	0	1.09277	1.14402	1.12253	0.923164	0.960354	1.09277	1.09277	1.06766	0.963564	0.941463	1.14722	0	0	0	1.02473	1.40534	0.88521	0.963612	0	1.14722	0	0	0	0.465761	1.08381	0.756907	1.09277	1.1465	1.27424	0	2.08001	1.0641	0.693635	1.09277	0	0	0.974232	1.62343	0.812131	1.07877	0.998957	0.828606	0.939855	1.77896	0	0	0	2.02404	1.15771	0	0	0.861256	0.569231
somite	0.263318	0	0	0.127403	1.27242	0.923501	0	0.254649	0	1.17319	0.545119	0	0.845609	1.13928	1.08884	0.263139	1.22532	1.08945	0.39979	0.263713	0.385355	1.02991	0.525634	0.25395	0.126546	0.995707	0.272817	0.512147	0.396053	0.130863	0	1.30866	1.07121	0.798582	1.09968	1.39355	1.20491	0.792071	1.09913	1.1431	0.129258	0.960767	1.01114	0.648426	0.659142	0.127456	0.126546	0.130863	0.993163	1.23143	0.126546	0.526914	1.18913	0	0.871631	0.97987	0.834734	1.02764	1.2386	1.02991	0	0	0.130863	0.395252	0.384917	1.07781	0.973546	0.130863	0.126547	0.384498	0.129849	0.25848	1.46173	1.08331	0.13893	0	0.650395	0.130863	0.511076	0.642481	1.06804	1.05415	0.127403	0.969249	0.860265	0.132711	0.380496	0	1.14196	0.529926	0.130863	1.28863	0.396634	0.130863	0.127121	0	0	0.971163	0.256422	0	0	0.401933	0.126546	0	0	0.269514	0	0.403656	0	0.25848	0.922981	0.127121	0.943919	0.982495	1.05074	1.00725	0.385601	0.126546	0	0.895776	0.389111	0.388912	0.53145	0.126547	0.772884	0.25939	1.0494	1.44266	0.521246	0.64392	1.05655	1.03613	0.515425	1.0636	1.12157	1.51062	0.766787	0.254002	0.254858	0.257074	0.260303	0.923631	0.967282	0.966812	0.127403	0	0.126547	0.260037	1.06919	1.33843	1.05746	1.05503	0.523034	0.129825	1.00656	0.963564	0.994606	0.965244	0.142968	0.130863	0.522937	1.04773	1.38715	0.894753	0.970601	0.937068	0.511309	0.126546	0.136772	0	0.259355	1.13357	1.18675	0.126546	0.990843	1.19716	0.672695	3.07864	1.05427	0.610815	0	0	0	0.990668	1.851	0.63176	0.99415	0.926579	0.78308	1.16511	1.81719	0	0	0.933913	2.00727	1.2685	0.258318	0.526194	1.12991	0.620915
