endoderm	1	1.00109	1.48105	1	1	1.11222	1.00906	0.97711	1.00624	1.05044	1.01329	1.03191	0.952676	0.906042	0.491875	1.03894	1	1.00295	1	0.571242	0.989165	1	1.04392	1.00117	1.03014	1.00532	1.00179	1.06674	1	1.00226	1.00329	1.00641	0.778909	1.00109	1.02495	1	1	1.00649	1.22805	1.00406	1.04072	1.03408	1.01947	1.00484	1.00109	1.01652	1.00179	1.00109	0.906138	1.00968	1.05555	0.896283	1.00179	1	1.81582	1.18819	1.00265	1.00797	1.14976	0.848955	1.13548	1.72012	3.27928	1.0189	0.915586	1.03276	1.00109	1.00712	1.00117	1.09014	1.02876	1	1.01265	1.02367	0.960042	1.01501	1.04702	0.863406	1	1.00186	0.975924	0.964663	1.00109	1	1.00179	1.01621	1.04212	1.02121	1.03779	1.00421	0.821173	1.02689	1.00226	1	1.00601	1.01234	1.02923	1.26313	0.992862	1.00739	1	0.867776	1	1.00117	1.00664	1.03468	1.00179	1.03718	1.05507	0.820776	1.11791	1.01278	1.00219	0.93126	1.00336	1.00484	1	1.00117	1.01434	1.04069	1.00848	1.02669	1.04697	1.00117	1.33177	1.06524	1.00406	1	1.01073	0.930612	0.605203	1.00289	1.0457	1.01987	1.06925	1.00297	1.14809	1.21868	1.00907	1	1.01452	1.084	1.07406	1	1.00712	0.985702	1.01404	1	1.0377	1.00173	1.02103	1.05427	1.04559	0.818379	1.03633	1.08202	1.08909	1.03194	0.998586	1.096	1.01446	0.95154	0.828938	1.02729	1.00179	1.01078	1.00109	1.00109	1.03873	1.39049	1.00226	1.02202	1.21497	1.00289	0.790868	1.04934	0.955933	0.98013	1.02286	1.01598	1	1.00532	1.01608	1.03988	1.01546	1.01132	1.15981	1.00484	1.00935	1.00641	1.02358	1.01048	1.61445	1.01286	1.01048	1.01133	1.07773	1.02925	1.00289	1.01703	1.15217	1.04532	1	0.959115	0.894756	1.00173	1.01801	1.00179	1.19027	1.01572	1	1.27795	1.02886	1.00968	1	1	1	0.99144	1.01002	1.00484	1.0281	1.00109	1.00797	1	1.00179	1	1.00532	1.00179	1.00484	1.02221	0.997275	1.01198	0.943001	0.967251	1.17394	1.01347	1.03991	1.00109	1.00117	0.923303	1.06168	1.03279	1.24958	1	1.01985	1.01157	1.01397	2.15915	1.03472	1.03164	1.05551	1.06693	1.01016	1.10272	1.08724	1.30008	0.792491	1.00265	1.00593	1.08311	1.01267	0.96923	0.989084	0.956035	1.00641	1.01766	1.0065	1.0146	1.03248	1.37273	1.07284	1.0772	1.02803	1	0.984809	0.992458	0.972304	1.12229	1.01048	1	1.06737	0.999885	1.0759	0.854585	0.977182	1.02824	1.02386	1.00226	1.0065	1	0.2946	1.28082	1.09761	1.00109	0.991202	1.0668	1.02302	1.07552	1.00336	0.664067	1.00265	1.00593	1.01951	1.01518	1.28861	0.63331	0.993602	0.925471	0.624978	1.06894	2.15373	1.00235	1.01519	1.01302	2.36258	1.14701	1.02021	1.02724	0.761842	0.629964
endostyle_csg	1	1	1.55196	1	1	1.02943	1	0.969622	1.01563	1.03303	1.01092	1.02841	0.926341	0.851618	0.480387	1.34689	1.01092	1	1	0.549185	0.981885	1	1	1	1.01563	1	1.01563	1.03303	1	1	1	1.01563	0.772325	1	1	1	1.02655	1	1.18195	1	1.02655	1.02193	1	1.01092	1	1	1	1	0.931697	1	1.03756	0.848439	1	1	1.96314	1.09124	1.01563	1	1.31038	0.87607	1.09421	1.3234	3.54695	1.01258	0.977613	1.03693	1.01563	1.01563	1	1.03303	1.02754	1	1	1.01092	0.928539	1	1	0.879541	1	1	1.05389	0.980555	1.03134	1.01563	1	1.01092	1.0508	1	0.968461	1.01563	0.803189	1	1	1	1.01563	1.01092	1	0.997007	1.01967	1.00095	1	0.860718	1.01092	1	1.03492	1	1.01563	1.03756	1.02655	0.747215	1.14128	1.01563	1.03134	0.926773	1.03134	1	1	1.01563	1	1.05149	1	1	1.03573	1	1.12219	1.1274	1.02193	1	1	0.88782	0.528621	1	1.01563	1.04372	1.07789	1.01563	1.08286	1.24267	1	1	1.01092	1.05519	1.01092	1	1.01563	0.991444	1.01563	1.02655	1.01092	1	1	1.05815	1.03187	0.823275	0.98885	1.06851	1.08862	1.04226	0.949162	1.11848	1	0.942601	0.740403	1.07833	1	1	1	1	1.04344	1.8429	1	1.03134	1.14384	1	0.837955	1.03989	0.844148	1.07177	1.0625	1.01336	1	1	1.01563	1.063	1	1.00501	1.27513	1	1	1	1	1	1.69323	0.97139	1	1	1.07112	1	1	1.03573	1.24488	1.12823	1	0.980601	0.845704	1.01563	1.02481	1	1.16812	1.01563	1.01092	1.37917	1	1	1	1.03134	1.01563	0.961783	1	1	1	1.01563	1	1	1	1.01092	1.01092	1	1	1	1.11026	1	0.918253	0.959971	1.12344	1.12085	1.04057	1	1	0.92384	1.01735	1.01563	1.10864	1	1.04057	1	1.01448	2.13004	1.01563	1	1.00624	0.986049	1	1.12243	1.0931	1.4441	0.79751	1	1	1	1	0.903822	0.943922	0.946781	1	1	1.01092	1	0.985919	1.41688	1.07528	1.05057	1.02655	1	0.977017	0.974089	0.951746	1.14381	1	1.01092	1.0625	0.985373	0.968215	0.858539	0.963612	1	1	1.01092	1	1	0.262489	1.36352	1.15987	1	0.966755	1.04812	1.03756	1.03699	0.97376	0.603816	1.02193	1.01563	1.03298	1.0154	1.46608	0.592668	0.987189	0.91415	0.591433	1.05561	1.92926	1	1.04713	1.02655	2.17322	1.20655	1.01563	1.10069	0.813884	0.621266
epidermal_neural	1	1	1.04749	1.01048	1	1.1838	1.01426	0.994945	1	1.00472	1.00948	1.01048	1.0438	1.05727	1.03908	1.01908	1.02136	1	1	0.939126	1.00469	1	1.0152	1.00472	1.01426	1.01048	1	1.0152	1.00472	1	1.01908	1.00948	0.921538	1	1.0152	1	1	1	1.24017	1.00948	1.00472	1.00472	1.00472	1	1.01995	1	1	1	1.01388	1.0152	1.0803	1.01606	1	1	1.05573	1.01698	1.00948	1.00948	0.977589	1.20975	0.995917	0.97473	1.3805	1.00686	1.07189	1.00022	1	1.02575	1.01048	1.13857	0.992886	1.01048	1.01048	1.02474	1.09148	1	1	0.946461	1	1	1.1956	1.06091	1.00472	1	1	1.02393	1.03239	1	1.03173	1.02474	1.10609	1	1.01664	1	1.00472	1	1	1.07359	1.18497	0.988521	1	1.0008	1.00472	1.01048	1.02956	1	1.01048	1.00472	1.0309	0.972609	1.01475	1.02474	1.00472	0.98768	1.00472	1	1.01048	1.01048	1	1.0152	1	1	1	1	1.04839	1.0344	1.02103	1.0305	1	1.1424	0.995357	1.01048	1.02275	1.02804	1.05021	1.0305	1.03566	0.987914	1.00948	1.00472	1.00472	1.04156	1.02575	1.00472	1	1.00922	1.0075	1.01798	1.05661	1	1	1.11382	1.09125	0.91514	0.957714	0.997064	1.03958	1.02956	1.19826	0.992681	1	1.317	1.02044	1.00948	1	1.01048	1	1	1.03042	1.08314	1.01995	1.04392	1.10034	1.0305	1.45	1.07298	0.962439	1.01591	1.11128	1.01669	1.00472	1	1	1.00948	1	1.16295	1.06691	1	1	1.01664	1	1.01048	1.04355	1.02649	1	1	1.01426	1	1	1	1.01868	1.00821	1.00472	1.01662	1.0386	1.01664	1.00472	1.00472	1.19826	1.02632	1	1.00292	1	1	1	1	1	0.985577	1.0152	1	1	1.0152	1.02103	1	1	1	1.01048	1	1	1	1.01407	1.0152	1.05634	1.03377	1.0938	1.03597	1.00472	1	1	0.932503	1	1	1.0075	1	1.0075	1	1.246	1.29337	1.00948	1.00472	0.992168	0.983362	1.02103	1.02209	1.11038	1.19626	0.870895	1.01048	1	1.0152	1	1.04629	1.00753	0.969603	1.01048	1	1.01048	1.01048	1.03586	1.0504	0.988845	1.05128	1.00472	1.01664	1.00589	1.02689	0.997411	1.0152	1.01664	1	1.0424	0.982559	0.971577	1.10854	1.05526	1	1.00472	1.01048	1.00472	1	1.01095	1.08435	1.12196	1.00472	0.995327	1.24957	1	1.11113	1.00726	1.03729	1	1	1.01048	0.988127	1.35458	0.977825	1.01081	0.979615	1.69023	1.05734	1.17572	1.02136	1.01048	1.0152	1.47435	1.23949	1	1.01426	1.5993	1.05749
epidermis	1.00413	1.00823	0.988547	1.01759	1.00652	1.0402	1.0336	1.06186	1.00553	1.00239	1.00328	1.01596	1.0607	1.05259	1.14378	1.00433	1.00403	1.00522	1.00509	1.18219	1.0702	1.00663	1.03559	1.00832	1.02167	1.01482	1.01575	1.00379	1.02083	1.00898	1.03365	1.05356	1.1079	1.00288	1.03244	1.00397	1.01243	1.01243	0.959544	1.00319	1.01009	1.01588	1.01018	1.01105	1.01925	1.00672	1.00494	1.00898	1.05042	1.00362	1.02461	1.07034	1.00743	1.00931	0.931999	0.968162	1.01136	1.00556	1.10409	1.06846	0.999547	0.96966	0.927702	1.02747	1.00426	1.0255	1.00432	1.01386	1.00394	1.07388	1.00771	1.01367	1.01459	1.02027	1.16653	1.00684	1.02375	1.12134	1.0081	1.00596	1.13362	1.06194	1.00397	1.00272	1.00305	1.01827	1.02197	1.01186	1.01733	1.04194	1.119	1.00518	1.0164	1.00472	1.00839	1.01731	1.01317	0.990668	0.984623	1.02883	1.00364	1.03546	1.00233	1.00935	1.01846	1.00952	1.00862	1.0124	1.0232	1.17017	1.00488	1.02199	1.01304	1.04181	1.01247	1.00175	1.01917	1.01755	1.01567	1.02875	1.0149	1.00742	1.00784	1.00646	0.970555	1.00814	1.01047	1.02736	1.00541	0.96916	1.12357	1.00246	1.03139	0.996377	0.985105	1.00968	0.98231	0.999477	1.00896	1.00647	1.00966	1.01972	1.03788	1.00767	1.00954	1.03683	1.00955	1.06737	1.02778	1.00578	1.00504	0.926579	0.989788	1.22169	0.99278	0.99584	0.988698	1.01629	0.982489	1.00111	1.00312	1.05486	1.02332	1.0264	1.01281	1.0134	1.01743	1.00474	1.02928	1.0099	1.01093	1.02305	1.00187	1.01096	1.1546	1.01568	1.08203	1.00543	1.04531	1.02938	1.00608	1.00404	1.00568	1.00715	1.0069	0.989299	1.05151	1.01455	1.01952	1.00938	1.00902	1.00559	0.992469	0.974525	1.0042	1.00502	1.03557	1.01466	1.01272	1.01286	0.998124	1.00638	1.00587	1.02008	1.06979	1.00227	1.00503	1.00562	1.02457	1.04359	1.00426	0.956873	1.01854	1.00846	1.00994	1.00631	1.00599	1.06202	1.00851	1.00321	1.0088	1.01211	1.00971	1.01109	1.00317	1.00172	1.00963	1.00517	1.00524	1.01123	1.06571	1.02798	1.14779	1.10341	0.974266	0.99578	1.01797	1.00689	1.00714	1.12124	1.02693	1.0299	1.02323	1.00275	1.01217	1.00759	0.998992	0.949656	1.02953	1.02427	1.01529	1.0293	1.01537	1.02394	0.975242	0.971272	1.2565	1.0222	1.00565	1.01573	1.00475	1.07705	1.05499	1.07587	1.00525	1.00594	1.00964	1.01984	0.98855	0.970887	0.994885	1.00321	1.01008	1.0226	1.07302	1.0639	1.05517	1.01092	1.01251	1.00689	1.00986	1.00501	0.952551	1.07638	1.07376	1.0144	1.02401	1.0078	1.01056	1.00314	1.32878	0.980542	0.962567	1.01157	1.02776	0.966086	1.00545	1.00159	1.03559	1.30069	1.00447	1.01121	1.00874	1.03505	0.958698	1.2981	1.04401	1.0727	1.2	0.991973	0.908639	1.00881	1.00592	1.02499	0.857759	0.949086	1.01035	1.02094	0.975749	1.13726
mesodermal_notochord	1	1.01206	1.11369	1.03454	1	0.965164	1	0.969622	1	1.01206	1	1.0378	0.924616	0.915219	0.452925	1	1	1.00326	1.00326	0.550164	0.974446	1.01206	1.05488	1	1.02421	1	1.00326	1.02421	1	1	1	1.0186	0.800476	1	1.00326	1	1	1.00326	1.54538	1.01149	1.05992	1.05976	1	1	1.01149	1.00847	1	1	0.937981	1.05809	1.01803	0.742695	1	1	1.46822	1.32021	1.02747	1.02306	0.639254	0.827615	1.02096	1.4413	2.15471	1.01256	0.980482	1.03799	1	1.05696	1	1.02681	0.988498	1	1.01206	1.04108	0.951087	1	1.00326	0.871335	1	1	0.952131	0.954672	1	1.00326	1	1.00326	1.08835	1.00326	0.950251	1	0.769248	1	1	1.00326	1.00326	1.01532	1.01149	1.05384	1.04945	1.03424	1	0.874189	1.01206	1	1.01996	1	1.01206	1.06529	1.12888	0.771911	1.0908	1.00654	1	0.929797	1	1.03454	1.03454	1.00326	1	1.00984	1.07592	1.03454	1	1	1.49231	1.05257	1	1	1	1.20893	0.611782	1	1.01532	1.11625	1.09146	1.01206	1.24308	1.28366	1.03064	1	1.00847	1.23169	1.0186	1	1.00326	0.97745	1	1.01475	1.02681	1.0537	1.01532	1.17829	1.04857	0.81611	1.29268	1.57125	1.10694	1.03532	1.11112	0.99503	1.01149	0.912188	1.53756	1.05437	1	1	1	1	0.975647	1.14327	1.01532	1.03136	1.01407	1	0.689451	0.955664	0.820521	0.960551	1.04125	0.992274	1	1	1	1	1.01149	1.05439	0.753868	1.01149	1	1.00326	1.00654	1.01916	1.64712	0.998461	1	1	1.06414	1	1.04929	1	1.00658	1.00501	1	0.999754	0.891433	1	1	1.00326	0.930979	1	1	1.29205	1.00326	1	1	1	1	0.972831	1.00518	1	1	1.01149	1	1	1	1	1	1	1	1.01532	1.08398	1.03454	0.914508	0.959971	1.11025	0.949762	1.01532	1.01206	1	0.954426	1.0553	1.00326	1.22146	1	1.01315	1	0.997728	1.16825	1.03009	1.03405	1.03406	1.02269	1.0378	1.04848	1.01523	1.11178	0.793458	1.01206	1	1.03009	1.01149	0.936085	0.992258	0.970254	1	1	1.06938	1	0.995574	1.06331	1.03076	1.01269	1.00326	1	0.977017	0.963564	0.973982	1.01532	1	1	1.04689	0.988734	1.24756	0.834435	0.966756	1.01803	1.088	1.00654	1.03454	1.00326	0.275263	0.992433	1.03136	1.01149	0.993313	1.18901	1.02053	1.98136	1.01014	0.59568	1.0357	1.01149	1.01149	1.02411	1.7909	0.649165	0.990409	0.925176	0.638931	1.09497	2.12995	1.01475	1.05381	1.00984	2.49754	1.29028	1	1.11615	0.661045	0.614814
muscular_somites	1	1	1.50928	1.01734	1	0.97069	1.01734	0.986436	1	1	1.00901	1	0.902381	1.05148	0.470229	1.00901	1.01734	1	1	0.561079	0.980024	1	1.01734	1.00901	1.00901	1	1.00901	1.05289	1	1.00901	1.01734	1.01734	0.722682	1	1.0181	1.00901	1	1	1.35945	1.01734	1.00901	1.03272	1	1	1	1	1	1	0.949418	1	1	0.730853	1.01734	1	1.78129	1.3621	1	1	0.67203	0.806181	1.07995	0.865236	1.70533	0.971523	0.986921	1.03458	1.00901	1	1	1	1.01467	1	1	1.06208	0.95617	1	1	0.851817	1	1	0.930417	0.957111	1	1	1.00901	1	1.00901	1.01734	1.00858	1	0.797188	1	1.02347	1	1.01734	1.00901	1.03545	0.932301	1.00656	1.02403	1	0.916648	1.01734	1	1.02635	1	1.02635	1.03658	1.29095	0.802594	1.03493	1.01734	1	0.926773	1	1	1	1	1	1.03545	1	1	1	1.01734	1.11488	1	1.01432	1.00901	1	1.01311	0.522123	1	1.03272	1.60134	1.20647	1	1.51556	0.890641	1.00901	1	1	1.18614	1.04379	1	1	1.00891	1	1.0181	1.00901	1	1	1.03221	1.04066	0.804393	1.2079	1.66872	1.18982	1	0.946629	1.09716	1.0181	0.843391	0.708169	1	1	1.01734	1.02635	1	0.965169	1.09848	1.02635	1.04379	1.19641	1.02635	0.705178	1.00058	0.810366	0.998228	10.4994	0.998017	1	1	1	1	1.01734	1.0727	0.992585	1	1	1	1	1	1.43976	1.08335	1	1	1.04504	1.01734	1.01734	1.051	1.17833	1.15216	1	0.972532	0.880218	1.00901	1.00901	1.00901	1.03415	2.34323	1.04379	1.5982	1	1	1	1	1	0.961783	1	1	1	1	1	1.00901	1	1	1	1	1	1.00901	0.83146	1	0.919801	0.959971	1.05013	0.981084	1.04504	1	1	0.88638	1	1.04286	1	1	1.03166	1.01734	1.12075	1.20504	1	1.04081	1.24966	2.26547	1.00901	0.991091	1.19576	1.60011	0.760987	1.00901	1	1.03479	1.0564	0.919496	0.961011	0.961228	1	1	1	1.01734	1.05151	1.62514	0.983085	1.03623	1.00901	1.01734	0.977017	0.963564	0.967162	1.06666	1	1	1.07045	0.989722	1.12147	0.853741	0.963612	1.01734	1	1.01432	1.00901	1	0.269166	1.15228	0.959456	1	1.00208	1.1562	1.02753	2.55768	1.06851	0.595367	1	1	1	1.00876	2.31336	0.610151	0.987189	0.91415	0.649773	0.998206	1.69931	1	1	1.07045	1.1379	1.11782	1.04504	1.05006	0.79101	0.619385
neural	1	1.00455	1.18158	1.00991	1.0009	1.00671	1.00205	0.979084	1.00112	1.01421	1.00202	1.02587	0.951356	0.948095	0.617676	1	1.00494	1.02119	1.00291	0.578523	0.978498	1.00143	1.00951	1.00968	1.00694	1.00537	1.03999	1.02364	1.00468	1.00857	1.01071	1.00121	0.766344	1	1.02296	1	1.00672	1.00121	1.5844	1.00202	1.02359	1.01685	1.01669	1.00642	1.00731	1.00211	1.01456	1.00744	0.931009	1.0202	1.05636	0.905224	1	1	1.49528	1.17821	1.02047	1.00322	0.860143	0.932609	1.06919	1.67006	1.7964	1.01256	1.09206	1.01233	1.02417	1.01564	1	1.02635	1.00891	1.01894	1.02216	1.06699	0.957884	1	1.0284	0.843921	1.0009	1	0.930954	0.951532	1.00202	1.00233	1	1.02127	1.02811	1	1.01938	1.01126	0.909613	1.00399	1.00975	1.00112	1.00112	1.04073	1.02096	1.52782	1.28824	1.04546	1.02434	1.21466	1	1.00455	1.03699	1.00143	1.02534	1.02658	1.0859	0.776919	1.00296	1.00932	1.02053	0.929564	1	1.00233	1	1.00602	1.0056	1.00639	1.00991	1.0009	1.01626	1.00976	1.26832	1.0072	1	1.01742	1	1.33677	0.600208	1.01999	1.02602	1.03642	1.10811	1.00778	0.99661	1.18509	1	1.00278	1.00793	1.21925	1.04672	1	1.00525	0.986433	1	1.00407	1.03047	1	1	1.483	1.09076	0.857415	1.0356	1.15969	1.07607	1.03556	1.07697	1.06487	1.00112	0.954912	0.932701	1.03228	1.01001	1	1.02759	1.00762	0.945348	1.07454	1.00278	1.0279	1.21653	1.03573	0.914004	0.972327	0.941846	1.02144	1.04668	1.01939	1.00522	1	1	1.00455	1.00412	1.18477	0.860603	1.02391	1.00635	1.0009	1.01091	1.01312	1.02529	1.10925	1	1.00112	1.00435	1.00516	1	1.00309	1.045	1.12815	1.01014	1.34169	0.919998	1.02724	1.0099	1.0009	0.982905	1.01415	1	1.30834	1.01446	1.00257	1.02108	1.00819	1	0.972122	1.00112	1	1	1.00754	1.01071	1.00121	1.01925	1.01336	1	1.0198	1.01001	1.00347	0.895555	1.00536	0.919559	0.998571	1.13312	1.09896	1.02497	1	1	0.896379	1.01434	1.03681	1.11702	1	1.00945	1.00136	1.12185	1.49242	1.03668	1.02839	1.03512	1.02804	1.01114	1.25165	1.17049	1.2539	0.817832	1.02712	1	1.01016	1.01138	0.923339	0.95168	0.944771	1.0009	1.00334	1.01091	1.00121	1.16226	1.24972	1.09777	1.04044	1.00317	1.00642	0.978346	0.969705	0.974696	1.06003	1.00299	1	1.04031	1.04761	1.09899	0.85932	0.974846	1.03936	1.01514	1	1.01339	1.0043	0.277118	1.1289	1.24776	1.00188	1.0128	1.2095	1.00519	1.41283	1.01868	0.657732	1.00407	1.00707	1.02028	1.02968	2.13697	0.640359	1.01927	1.04783	1.7113	1.1844	1.57566	1	1.03072	1.04706	2.46141	1.32829	1.01484	1.07879	2.17589	0.663557
neural_like	1	1	0.964719	1	1	1.06469	1	0.969622	1	1	1	1	0.927451	0.829105	0.674942	1	1	1.02778	1	0.621218	0.998261	1.04412	1.02778	1	1	1	1	1	1	1	1	1	0.808505	1	1	1	1	1	0.987422	1	1	1.06482	1.02778	1.04412	1.05574	1	1	1.05574	1.01967	1	1	1.14557	1	1	0.932437	1.13405	1	1	0.629173	1.01823	1.00814	0.970703	1.22811	0.998514	0.925952	1.07747	1	1.02778	1	1.05574	1.00861	1	1.02778	1	1.01055	1	1	0.889853	1	1	1.03238	0.993236	1.02778	1	1	1	1	1.02778	0.915326	1	0.788402	1	1.05574	1	1	1	1	0.918365	1.04542	1.01121	1	1.38623	1	1.05574	1	1	1	1.02778	1	0.86917	1.01098	1.05574	1.02778	0.986846	1.02778	1	1	1	1	1	1.06482	1	1.02778	1	1.13219	1	1	1.02778	1	0.926048	0.753146	1	1	0.972876	1.11803	1	0.956469	0.987982	1	1.02778	1	1.05574	1.08387	1	1	1.03551	1.05574	1.02778	1	1	1	0.736516	1.05532	0.889918	1.09326	1.03888	0.986337	1.02778	0.809618	1.1185	1	0.87189	0.777279	1.02778	1	1	1	1.02778	1.01901	1.00086	1.02778	1.02778	1.08213	1	0.633529	0.969678	0.840952	0.941776	1	0.981005	1.02778	1	1	1.02778	1	0.933714	0.793231	1	1.02778	1	1.04412	1.06482	0.93702	1.00097	1	1	1.02778	1.02778	1	1	1.00353	0.965534	1	0.981776	0.961562	1	1	1	0.927318	1.05574	1	1.05311	1.0926	1	1	1.02778	1	0.988503	1.02778	1.02778	1.02778	1	1.02778	1	1	1.02778	1	1	1	1	0.85403	1	0.99491	1.01348	0.925586	0.955514	1	1	1.02778	0.935787	1	1.02778	1.04412	1	1.02778	1	0.951068	0.84851	1.02778	1.06482	0.981881	0.956087	1.02778	1.037	0.92989	1.21483	0.77109	1	1	1	1	1.1341	0.970146	1.06486	1	1	1	1	1.14978	1.00305	1.08497	1.02967	1.02778	1.0926	1.04035	0.963564	1.02043	1.05574	1	1.02778	1.0926	0.937734	0.686778	0.974603	1.01732	1.02778	1	1	1.04412	1	0.554801	1.117	0.885089	1.02778	0.993613	1.24412	1	0.925182	0.97376	0.777567	1	1	1	1.01721	1.37704	0.789886	1.04221	0.939547	0.838556	1.01868	0.957262	1	1.02778	1.02778	1.20465	1.05296	1	1.05574	0.910648	0.837586
putative_neuro_endo	1	1	1.25251	1	1	0.962026	1	0.969622	1	1	1.09277	1.24061	0.902381	0.795909	0.632397	1	1	1	1	0.670066	0.971277	1	1	1	1.18593	1	1	1	1	1	1	1	0.716232	1.09277	1	1	1	1	1.36579	1.09277	1.09277	1.09277	1	1	1	1	1	1	0.976849	1	1	0.720537	1	1	1.00154	0.963485	1	1	1.30118	0.956075	1.0435	1.9873	2.06592	1.15216	1.12427	1.07764	1	1	1	1.14722	1.04399	1.09277	1	1.09277	1.16255	1	1.09277	0.82995	1	1	1.17016	0.940796	1	1	1	1	1	1	0.915326	1	0.816056	1	1	1	1	1	1	1.75583	1.13212	0.983873	1	0.926093	1	1	1	1	1	1	1.09277	0.655354	1.04644	1.09277	1	0.926773	1	1.09277	1.09277	1	1	1.09277	1.09277	1	1.09277	1.09277	1.43566	1	1	1	1	0.906699	0.686186	1	1.18593	0.946578	1.09114	1	1.16088	1.48164	1	1	1	1	1.27948	1	1.09277	1.0554	1.09277	1.09277	1	1	1	1.372	1.22592	0.921297	0.920785	0.999882	0.934261	1	0.765967	1.12964	1	1.28031	0.715774	1	1.09277	1.09277	1.09277	1	0.887102	1.52155	1	1	1.15388	1	0.566522	1.00369	0.87045	1.08669	1.09277	1.1634	1.09277	1.09277	1	1	1	1.18315	0.859218	1	1.24061	1	1	1	1.02395	1.00718	1.09277	1	1	1	1	1	0.918481	1.02659	1	0.955237	1.00295	1	1.09277	1	1.00653	1	1	1.1921	1	1	1	1	1	0.961783	1.09277	1	1	1	1.09277	1	1	1	1	1	1	1.14722	1.1968	1	0.987999	0.959971	1.06481	1.12283	1	1	1	0.968611	1	1.14722	1	1.18593	1.09277	1	0.801773	1.02488	1.18593	1.09277	1.16444	1.13385	1.09277	1.12685	0.868993	1.2271	0.750246	1	1.09277	1	1	0.903822	1.08288	1.16189	1.09277	1	1	1.09277	1.14402	1.12253	0.923164	0.960354	1.09277	1.09277	1.06766	0.963564	0.941463	1.14722	1	1	1	1.02473	1.40534	0.88521	0.963612	1	1.14722	1	1	1	0.465761	1.08381	0.756907	1.09277	1.1465	1.27424	1	2.08001	1.0641	0.693635	1.09277	1	1	0.974232	1.62343	0.812131	1.07877	0.998957	0.828606	0.939855	1.77896	1	1	1	2.02404	1.15771	1	1	0.861256	0.569231
somite	1.01226	1	1.27177	1	1	0.983219	1	0.973178	1	1.00367	1.00522	1.02223	0.933205	1.00619	0.51227	1	1.00796	1.00968	1	0.54335	0.975112	1.00155	1.00465	1.00155	1.00848	1	1	1.01348	1.0024	1.01548	1.00212	1.00821	0.756669	1	1.01504	1.00697	1	1.00452	1.70929	1.00551	1.04046	1.11627	1.00155	1.00382	1	1	1	1	0.915131	1.00905	1.0247	0.881812	1	1	1.69082	1.14712	1.01221	1.01007	0.857411	0.882807	1.08645	1.11301	2.63493	0.982787	1.02395	1.03227	1	1.02856	1	1.0294	1.03103	1	1.01108	1.02769	0.930822	1.00367	1.00693	0.841884	1.00155	1	0.931337	0.950238	1	1	1.00155	1.00771	1.03781	1.02934	0.979557	1	0.792564	1	1.00762	1.00155	1.00465	1.00939	1.00693	0.948974	1.01501	1.00991	1.00485	0.926292	1.00792	1.00905	1.02182	1.00896	1.00952	1.02947	1.20537	0.760007	1.07092	1	1.00586	0.937244	1.00367	1.00693	1.00367	1.00155	1.00246	1.00465	1.01332	1	1	1.0024	1.27242	1.0485	1	1.00465	1	1.17319	0.545119	1	1.09561	1.13928	1.08884	1.01314	1.22532	1.08945	1.02479	1.01371	1.01036	1.15491	1.02563	1.00395	1.00155	0.995707	1.02282	1.01215	1.02105	1.00586	1	1.30866	1.07121	0.798582	1.09968	1.39355	1.20491	1.04207	1.09913	1.1431	1.00426	0.960767	1.01114	1.02343	1.03414	1.00246	1.00155	1.00586	0.993163	1.23143	1.00155	1.02691	1.18913	1	0.871631	0.97987	0.834734	1.02764	1.2386	1.02991	1	1	1.00586	1.02025	1.00992	1.07781	0.973546	1.00586	1.00155	1.0095	1.00485	1.00848	1.46173	1.08331	1.01393	1	1.0254	1.00586	1.01108	1.01748	1.06804	1.05415	1.0024	0.969249	0.860265	1.00771	1.0055	1	1.14196	1.02993	1.00586	1.28863	1.02163	1.00586	1.00212	1	1	0.971163	1.00642	1	1	1.02693	1.00155	1	1	1.01951	1	1.02866	1	1.00848	0.922981	1.00212	0.943919	0.982495	1.05074	1.00725	1.0106	1.00155	1	0.895776	1.01411	1.01391	1.03145	1.00155	1.02288	1.00939	1.0494	1.44266	1.02125	1.01892	1.05655	1.03613	1.01543	1.0636	1.12157	1.51062	0.766787	1.004	1.00486	1.00707	1.0103	0.923631	0.967282	0.966812	1.0024	1	1.00155	1.01004	1.06919	1.33843	1.05746	1.05503	1.02303	1.00483	1.00656	0.963564	0.994606	1.09024	1.01797	1.00586	1.02294	1.04773	1.38715	0.894753	0.970601	1.06207	1.01131	1.00155	1.01177	1	0.259355	1.13357	1.18675	1.00155	0.990843	1.19716	1.0477	3.07864	1.05427	0.610815	1	1	1	0.990668	1.851	0.63176	0.99415	0.926579	0.78308	1.16511	1.81719	1	1	1.05891	2.00727	1.2685	1.00832	1.02619	1.12991	0.620915
