 27.81	26708	26708	U	0	unclassified
 72.19	69345	228	R	1	root
 71.73	68901	4164	R1	131567	  cellular organisms
 67.29	64636	0	D	2759	    Eukaryota
 67.29	64636	0	D1	33154	      Opisthokonta
 67.29	64636	0	K	33208	        Metazoa
 67.29	64636	0	K1	6072	          Eumetazoa
 67.29	64636	0	K2	33213	            Bilateria
 67.29	64636	0	K3	33511	              Deuterostomia
 67.29	64636	0	P	7711	                Chordata
 67.29	64636	0	P1	89593	                  Craniata
 67.29	64636	0	P2	7742	                    Vertebrata
 67.29	64636	0	P3	7776	                      Gnathostomata
 67.29	64636	0	P4	117570	                        Teleostomi
 67.29	64636	0	P5	117571	                          Euteleostomi
 67.29	64636	0	P6	8287	                            Sarcopterygii
 67.29	64636	0	P7	1338369	                              Dipnotetrapodomorpha
 67.29	64636	0	P8	32523	                                Tetrapoda
 67.29	64636	0	P9	32524	                                  Amniota
 67.29	64636	0	C	40674	                                    Mammalia
 67.29	64636	0	C1	32525	                                      Theria
 67.29	64636	0	C2	9347	                                        Eutheria
 67.29	64636	0	C3	1437010	                                          Boreoeutheria
 67.29	64636	0	C4	314146	                                            Euarchontoglires
 67.29	64636	0	O	9443	                                              Primates
 67.29	64636	0	O1	376913	                                                Haplorrhini
 67.29	64636	0	O2	314293	                                                  Simiiformes
 67.29	64636	0	O3	9526	                                                    Catarrhini
 67.29	64636	0	O4	314295	                                                      Hominoidea
 67.29	64636	0	F	9604	                                                        Hominidae
 67.29	64636	0	F1	207598	                                                          Homininae
 67.29	64636	0	G	9605	                                                            Homo
 67.29	64636	64636	S	9606	                                                              Homo sapiens
  0.10	99	10	D	2	    Bacteria
  0.07	69	0	D1	1783272	      Terrabacteria group
  0.06	60	0	P	1239	        Firmicutes
  0.06	59	0	C	91061	          Bacilli
  0.06	59	0	O	1385	            Bacillales
  0.03	33	0	F	90964	              Staphylococcaceae
  0.03	33	15	G	1279	                Staphylococcus
  0.01	14	14	S	29382	                  Staphylococcus cohnii
  0.00	3	3	S	1283	                  Staphylococcus haemolyticus
  0.00	1	1	S	1280	                  Staphylococcus aureus
  0.03	26	0	F	186817	              Bacillaceae
  0.02	21	0	G	1386	                Bacillus
  0.02	21	0	G1	86661	                  Bacillus cereus group
  0.02	17	17	S	1396	                    Bacillus cereus
  0.00	4	0	S	1428	                    Bacillus thuringiensis
  0.00	4	0	S1	180854	                      Bacillus thuringiensis serovar huazhongensis
  0.00	4	4	S2	527030	                        Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
  0.00	4	0	G	2800373	                Priestia
  0.00	4	4	S	1404	                  Priestia megaterium
  0.00	1	0	G	2675233	                Metabacillus
  0.00	1	1	S	152268	                  Metabacillus litoralis
  0.00	1	0	C	186801	          Clostridia
  0.00	1	0	O	186802	            Eubacteriales
  0.00	1	0	F	186803	              Lachnospiraceae
  0.00	1	0	G	1506553	                Lachnoclostridium
  0.00	1	0	S	66219	                  Lachnoclostridium phytofermentans
  0.00	1	1	S1	357809	                    Lachnoclostridium phytofermentans ISDg
  0.01	8	0	P	201174	        Actinobacteria
  0.01	8	0	C	1760	          Actinomycetia
  0.00	2	0	O	85006	            Micrococcales
  0.00	1	0	F	85019	              Brevibacteriaceae
  0.00	1	1	G	1696	                Brevibacterium
  0.00	1	0	F	1268	              Micrococcaceae
  0.00	1	0	G	1663	                Arthrobacter
  0.00	1	0	G1	235627	                  unclassified Arthrobacter
  0.00	1	1	S	1494608	                    Arthrobacter sp. PAMC 25486
  0.00	2	0	O	85007	            Corynebacteriales
  0.00	1	0	F	1653	              Corynebacteriaceae
  0.00	1	0	G	1716	                Corynebacterium
  0.00	1	1	S	161895	                  Corynebacterium phocae
  0.00	1	0	F	1762	              Mycobacteriaceae
  0.00	1	0	G	1763	                Mycobacterium
  0.00	1	0	G1	77643	                  Mycobacterium tuberculosis complex
  0.00	1	1	S	78331	                    Mycobacterium canettii
  0.00	2	0	O	85011	            Streptomycetales
  0.00	2	0	F	2062	              Streptomycetaceae
  0.00	2	0	G	1883	                Streptomyces
  0.00	1	1	G1	2593676	                  unclassified Streptomyces
  0.00	1	1	S	54571	                  Streptomyces venezuelae
