39650at2759	Duplicated	XP_001233985.4	2267.0	1457	https://v10-1.orthodb.org/?query=39650at2759	DNA polymerase epsilon catalytic subunit
39650at2759	Duplicated	XP_040504142.1	2202.4	1402	https://v10-1.orthodb.org/?query=39650at2759	DNA polymerase epsilon catalytic subunit
83779at2759	Duplicated	NP_001006509.2	259.9	228	https://v10-1.orthodb.org/?query=83779at2759	Asparagine synthase
83779at2759	Duplicated	NP_001384341.1	259.9	228	https://v10-1.orthodb.org/?query=83779at2759	Asparagine synthase
87842at2759	Complete	NP_001186584.2	647.2	621	https://v10-1.orthodb.org/?query=87842at2759	Pep3/Vps18/deep orange
97116at2759	Duplicated	XP_001232348.2	1340.7	956	https://v10-1.orthodb.org/?query=97116at2759	WD40/YVTN repeat-like-containing domain superfamily
97116at2759	Duplicated	XP_004944176.1	1340.7	956	https://v10-1.orthodb.org/?query=97116at2759	WD40/YVTN repeat-like-containing domain superfamily
97116at2759	Duplicated	XP_015134700.1	1340.7	956	https://v10-1.orthodb.org/?query=97116at2759	WD40/YVTN repeat-like-containing domain superfamily
100698at2759	Complete	NP_001006523.2	865.2	499	https://v10-1.orthodb.org/?query=100698at2759	Helicase, C-terminal
142542at2759	Duplicated	XP_040541838.1	759.3	674	https://v10-1.orthodb.org/?query=142542at2759	Transcription initiation factor TFIID subunit 2
142542at2759	Duplicated	XP_040541828.1	759.1	674	https://v10-1.orthodb.org/?query=142542at2759	Transcription initiation factor TFIID subunit 2
142542at2759	Duplicated	XP_040541822.1	759.0	674	https://v10-1.orthodb.org/?query=142542at2759	Transcription initiation factor TFIID subunit 2
142542at2759	Duplicated	NP_001292091.1	758.8	674	https://v10-1.orthodb.org/?query=142542at2759	Transcription initiation factor TFIID subunit 2
142542at2759	Duplicated	XP_040541847.1	742.7	646	https://v10-1.orthodb.org/?query=142542at2759	Transcription initiation factor TFIID subunit 2
156083at2759	Complete	XP_415805.2	3797.7	1938	https://v10-1.orthodb.org/?query=156083at2759	Pre-mRNA-processing-splicing factor 8
160593at2759	Duplicated	XP_046757359.1	1680.2	1271	https://v10-1.orthodb.org/?query=160593at2759	Translational activator Gcn1
160593at2759	Duplicated	XP_015130883.2	1679.7	1271	https://v10-1.orthodb.org/?query=160593at2759	Translational activator Gcn1
160593at2759	Duplicated	XP_015130884.2	1679.6	1248	https://v10-1.orthodb.org/?query=160593at2759	Translational activator Gcn1
166920at2759	Duplicated	NP_001074331.2	716.4	772	https://v10-1.orthodb.org/?query=166920at2759	Condensin complex subunit 1
166920at2759	Duplicated	XP_040553674.1	716.9	771	https://v10-1.orthodb.org/?query=166920at2759	Condensin complex subunit 1
176625at2759	Duplicated	XP_004937143.2	343.8	473	https://v10-1.orthodb.org/?query=176625at2759	Nrap protein, domain 3
176625at2759	Duplicated	XP_040512530.1	338.0	419	https://v10-1.orthodb.org/?query=176625at2759	Nrap protein, domain 3
179362at2759	Duplicated	XP_414645.4	772.8	938	https://v10-1.orthodb.org/?query=179362at2759	Rad50/SbcC-type AAA domain
179362at2759	Duplicated	XP_004945072.2	771.6	938	https://v10-1.orthodb.org/?query=179362at2759	Rad50/SbcC-type AAA domain
