2026-08-20 14:51:51,670|caper.caper_base|INFO| Creating a timestamped temporary directory. /jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/atac/20260820_145151_660291
2026-08-20 14:51:51,670|caper.caper_runner|INFO| Localizing files on work_dir. /jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/atac/20260820_145151_660291
2026-08-20 14:52:15,472|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/@@download/GRCh38_no_alt_analysis_set_GCA_000001405.15.fasta.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/caf534ed3cf684406e731d19be272b4a/GRCh38_no_alt_analysis_set_GCA_000001405.15.fasta.gz
2026-08-20 14:52:15,963|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only/@@download/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only.fasta.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/f43b63a83784d3ec8055f1a22168ed89/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only.fasta.gz
2026-08-20 14:52:16,492|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF356LFX/@@download/ENCFF356LFX.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/f183dcba5d34f959d8b55ed438ee2e22/ENCFF356LFX.bed.gz
2026-08-20 14:52:17,495|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/GRCh38_EBV.chrom.sizes/@@download/GRCh38_EBV.chrom.sizes.tsv, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/c52f52c7bfa357f55a39b1de7e4d0b0c/GRCh38_EBV.chrom.sizes.tsv
2026-08-20 14:54:01,731|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF110MCL/@@download/ENCFF110MCL.tar.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/3ff4ac4c3f59d096b1a3842a182072ae/ENCFF110MCL.tar.gz
2026-08-20 14:54:02,591|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bowtie2_index/@@download/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bowtie2_index.tar.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/df5193e07055d13c48be59bacd0f56b8/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bowtie2_index.tar.gz
2026-08-20 14:56:11,260|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF643CGH/@@download/ENCFF643CGH.tar.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/8c692fba4640609720272154ab0faa30/ENCFF643CGH.tar.gz
2026-08-20 14:56:11,819|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bwa_index/@@download/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bwa_index.tar.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/d3dff25534e93d893902540d81e4f475/GRCh38_no_alt_analysis_set_GCA_000001405.15_mito_only_bwa_index.tar.gz
2026-08-20 14:56:12,663|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF766FGL/@@download/ENCFF766FGL.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/f16cc7892540d7a9bc3207cc44eb8288/ENCFF766FGL.bed.gz
2026-08-20 14:56:14,016|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF304XEX/@@download/ENCFF304XEX.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/805e179275a9c0fb7a37def40c4312d1/ENCFF304XEX.bed.gz
2026-08-20 14:56:14,928|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF140XLU/@@download/ENCFF140XLU.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/0cbd2c602ddad252bc39729fc8a29286/ENCFF140XLU.bed.gz
2026-08-20 14:56:16,500|autouri|INFO| cp: copied, src=https://www.encodeproject.org/files/ENCFF212UAV/@@download/ENCFF212UAV.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/1d3aa436b05f16a509edb94789c061d3/ENCFF212UAV.bed.gz
2026-08-20 14:56:17,658|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_formatted.txt.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/3b39284516e676ea52238f0636c0bbbf/hg38_dnase_avg_fseq_signal_formatted.txt.gz
2026-08-20 14:56:18,009|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_celltype_compare_subsample.bed.gz, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/c73f434c3fa4f3f54bc2ecad09c065c2/hg38_celltype_compare_subsample.bed.gz
2026-08-20 14:56:18,146|autouri|INFO| cp: copied, src=https://storage.googleapis.com/encode-pipeline-genome-data/hg38/ataqc/hg38_dnase_avg_fseq_signal_metadata.txt, dest=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/a9745b33b4ffdd83d7d2c5a7d3c8036a/hg38_dnase_avg_fseq_signal_metadata.txt
2026-08-20 14:56:18,915|caper.cromwell|INFO| Installing Womtool JAR... https://github.com/broadinstitute/cromwell/releases/download/51/womtool-51.jar
2026-08-20 14:56:20,433|autouri|INFO| cp: copied, src=https://github.com/broadinstitute/cromwell/releases/download/51/womtool-51.jar, dest=/home/g2main/.caper/womtool_jar/womtool-51.jar
2026-08-20 14:56:20,443|caper.cromwell|INFO| Validating WDL/inputs/imports with Womtool...
2026-08-20 14:56:24,016|caper.cromwell|INFO| Womtool validation passed.
2026-08-20 14:56:24,022|caper.caper_runner|INFO| launching run: wdl=/software/atac-seq-pipeline/atac.wdl, inputs=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/jetstream2/scratch/main/jobs/79264272/working/input.local.json, backend_conf=/jetstream2/scratch/main/jobs/79264272/working/.caper_tmp/atac/20260820_145151_660291/backend.conf
2026-08-20 14:56:24,022|caper.cromwell|INFO| Installing Cromwell JAR... https://github.com/broadinstitute/cromwell/releases/download/51/cromwell-51.jar
