	Tumor_Core	Fibroblast_Stroma	T_Cell	B_Cell	Macrophage	Endothelial
1	0.0935002272391393	0.0434080314526092	0.0383675820505563	0.698833142144406	0.0344566062492982	0.0914344108639909
2	0.0507275714230228	0.0531943319936715	0.0499720934076229	0.046930141447287	0.0615405288382487	0.737635332890147
3	0.00429116897690091	0.00596359171820974	0.0106199763452397	0.265801695182037	0.24188546160179	0.471438106175822
4	0.0133148092082035	0.00824623489081426	0.247523304722282	0.237351310831901	0.232794339810595	0.260770000536205
5	0.0485980868521375	0.00665274492968305	0.0073079446356729	0.0144210793583721	0.295185623537751	0.627834520686383
6	0.0825126519729881	0.0145531090391879	0.0090792518044467	0.00236940757712426	0.452441812678663	0.439043766927591
7	0	0.0165978658393877	0.013464750844432	0.259164691343595	0.705059932675711	0.00571275929687458
8	0.0685856784478505	0.0165653266317517	0.0467713674757206	0.701673816034156	0.0954281084409721	0.0709757029695488
9	0.0539345224623683	0.0469572410891526	0	0.436915499129769	0.00833105809099024	0.45386167922772
10	0.0848906158779647	0.0590516933285321	0.0643875608419347	0.6942595719933	0.0150466293895333	0.0823639285687347
11	0.0524094105733492	0.0581647324550636	0.00728640446838341	0.0671494245770371	0.76815338731994	0.0468366406062268
12	0.0494672170806573	0.0764264548816017	0.0675945479570287	0.0762912752436747	0.0723422392475104	0.657878265589527
13	0.0283505724776763	0.0510919240869144	0.0687457631412822	0.742220000327704	0.0564715536826231	0.0531201862838003
14	0.0332999503900996	0.00126167425195041	0.0537092747968718	0.031576322199698	0.443169495450842	0.436983282910538
15	0.0189588705299767	0.0272049667030107	0.0261388615091397	0.456882903626304	0.425310136714763	0.0455042609168059
16	0.022574421768661	0.00116682416837117	0.0403511534273967	0.461062972535653	0.0392446180763278	0.43560001002359
17	0.0316442052213177	0.021669673412167	0.454272397179132	0.435517859448396	0.0454669260551795	0.0114289386838085
18	0.0191938189046253	0	0.0182816716605762	0.906437756643856	0.0135355923100152	0.0425511604809273
19	0.031190344848095	0.459140149115197	0.407291486916683	0.0198880005944197	0.0403138501416754	0.0421761683839294
20	0.0043715921763982	0.0221399376580929	0.448456409871302	0.471037380527923	0.0273718338623942	0.0266228459038894
21	0.107358257308353	0.0499180950483355	0.73265511906733	0.0503836989793081	0.0596848295966732	0
22	0.0602705539015636	0.064762152237515	0.727087014390573	0.0531964869373421	0.0458659408924087	0.048817851640598
23	0.050149439657961	0.00497404968777261	0	0.0250705006773423	0.0601803150406504	0.859625694936274
24	0.0555284752986863	0.042729219145769	0.0632259002047386	0.740254445037857	0.0423772517095101	0.0558847086034392
25	0	0.0050461224506047	0.646193201235275	0.0169254050561362	0.0155679191023424	0.316267352155642
26	9.0179058946803e-05	0.0781249558624823	0.0540150992938477	0.0537800090255908	0.0943342128740104	0.719655543885122
27	0.010364189954636	0	0	0.0107286073061174	0.403384555226942	0.575522647512305
28	0.0800543975283014	0.00700252322241264	0.0661950304618086	0.0826466845174945	0.716630262613001	0.0474711016569822
29	0.00254056647951828	0.0184009166308362	0.439656436946861	0.457121029706074	0.0551319614296008	0.0271490888071103
30	0.0521436996879157	0.0333114142146577	0.735671281206416	0.0638784988221891	0.0756681598262171	0.039326946242604
31	0.0277052659833121	0.0207924516422977	0.294645821119468	0.323515131737192	0.00302447253284357	0.330316856984886
32	0.027291198718515	0.0267959275483462	0.0411422221359914	0.426188748925409	0.440751060008332	0.0378308426634063
33	0.0828323163834857	0.0322128994273445	0.0588212647275622	0.0496410905756967	0.741478321438382	0.0350141074475291
34	0.020121322665857	0.0142061106046687	0.041749871867868	0.878084390026175	0.0286631471553745	0.0171751576800568
35	0.010995877396361	0.0296991067582109	0.0212946626232748	0.321465353484321	0	0.616544999737832
36	0.031350043317529	0.0530938145866981	0.0415373816148144	0.053154196170999	0.0546632744483928	0.766201289861567
37	0	0.0378093460580287	0.0351476805533573	0	0.00315151512855791	0.923891458260056
38	0.0140342270651253	0.011878981890431	0.00415693967752147	0.629680477235209	0.326136729986614	0.0141126441450996
39	0	0.0317937318429213	0.00496638578231119	0.0619941982544057	0.0175171354617328	0.883728548658629
40	0.0108155421646064	0.0238324052136957	0.0151870479655582	0.613888417009225	0.016359834157055	0.319916753489859
41	0.0452842695847662	0.0639726581055358	0.0905225500001532	0.120177685034496	0.650661852212592	0.0293809850624567
42	0.00103592279079967	0.00743507078296634	0.648649564618269	0.300008042619958	0.0160480930407295	0.026823306147278
43	0.00350754914374897	0.333241744235241	0.313376541636357	0.0174124405136294	0.0263141622385271	0.306147562232497
44	0.0227830473447996	0.038478086454779	0.0229925972586873	0.45760833785723	0.00105518159637365	0.45708274948813
45	0.0243623921886154	0.0151611003405938	0.606270113372681	0.0302470356472609	0.299519817559202	0.0244395408916466
46	0	0.0163620251368613	0	0.0204619077756814	0.2562939244874	0.706882142600058
47	0.0562958419197334	0.0155775872518032	0.0589004925376878	0.0309943994941628	0.416275403122273	0.42195627567434
48	0.0935799548279822	0.0651966146835993	0.0282697204865092	0.678277805978197	0.047708977190454	0.086966926833258
49	0.03812716380654	0.0787127416666834	0.0550136853570533	0.733146921273735	0.0546514103283074	0.0403480775676812
50	0.00621361771435798	0.0131771529291018	0	0.637824100669425	0.0296449704551039	0.313140158232011
51	0.0174711668867731	0.0102172150156353	0.0150291979191092	0.0389075934660415	0.462189866136441	0.456184960576
52	0.0593459817656983	0.0591862627865554	0.0733145530065588	0.0455724118442107	0.0667820082994621	0.695798782297515
53	0.0118778802562058	0.468232324579925	0.0392433342501539	0.460340164270639	0.0133732199983049	0.00693307664477089
54	0.0283534517567347	0.0180748867746007	0.0489284084683186	0.895936519354294	0	0.00870673364605218
55	0.0592484540659547	0.00764533700798767	0.0296403224817484	0.433335566656986	0.0187599431091225	0.451370376678201
56	0.0727311435603142	0.0686546486488954	0.0859277482013894	0.652795404531405	0.0758636543783621	0.0440274006796343
57	0.0385019409922803	0.00636656366927445	0.0531716794417921	0.423585767741194	0.0430210275422616	0.435353020613198
58	0.0330934547980543	0.00317566286757617	0.906468871148068	0.0279113961216906	0.018721680255443	0.0106289348091674
59	0.0577544317834663	0.0573274949670401	0.0848993905716739	0.700806633938179	0.0485004199471493	0.0507116287924913
60	0.00680562547043882	0	0.0165003878207504	0.250647911864856	0.256884564257166	0.469161510586789
61	0.0365565510577802	0.0173668739839692	0.0258998256612955	0.853018996204757	0.0411998732575174	0.025957879834681
62	0.0390578898297321	0.0999392119348576	0.0733634101284856	0.0608450095685862	0.063505115751494	0.663289362786844
63	0.0243596663542884	0.00938276651645439	0.337714663699313	0.60862760973956	0	0.0199152936903843
64	0.111220954711749	0.0848768628960689	0.687184484845651	0.0476323413850207	0.00703193886090318	0.0620534173006074
65	0	0	0.014283812022485	0.309511858207353	0.326913172619214	0.349291157150947
66	0.0233869630964655	0	0.0294662739214939	0.307934367803653	0.350181448282771	0.289030946895616
67	0	0	0.0461224656081013	0.448624893406599	0.035653252129593	0.469599388855706
68	0.0244993839774968	0.100741951280525	0.0479087248872067	0.0466483025372577	0.0488540414424823	0.731347595875032
69	0.05068638611086	0.0217476665684919	0.43876063021417	0.0407572720510123	0.417104339404876	0.0309437056505896
70	0.013042478231648	0.319501949496549	0.00307417754472654	0.0344553846872607	0.0140892814864129	0.615836728553403
71	0	0.304732599617485	0.329276751979639	0.319611789305618	0.0114121780456994	0.0349666810515594
72	0.0360579033908867	0.0812397329790299	0.677776348328934	0.0487523374272227	0.0799297385020248	0.0762439393719014
73	0.0889528667700205	0.0767234778839155	0.6835063037877	0.0671687179353241	0.0407244422851082	0.0429241913379316
74	0.0239860066438964	0.0292728878778706	0.398710966028932	0.0274226197826578	0.0427874087626812	0.477820110903962
75	0.0264557414558153	0.423561379268415	0.0482535044775793	0.455131479506658	0.0180181590055485	0.028579736285984
76	0.01014282242215	0.334014404997547	0.00993365048787034	0.317663855172629	0.0157878005917255	0.312457466328077
77	0.00239060273536885	0.452147449307642	0.0434401975317885	0.445705270069432	0.0219895230326395	0.0343269573231288
78	0.0551829635633925	0.465398779949209	0.0124196613765321	0.386037117422666	0.0398661536811169	0.0410953240070826
79	0.059964772606754	0.0339530970298319	0.0461529814345948	0.726357904709072	0.0803579437206249	0.053213300499122
80	0.046716212634672	0.0186168755129722	0.00975391973174054	0.445208539266089	0.453843570933233	0.0258608819212931
81	0.00869426516786769	0.292583117775529	0.661090260676546	0	0.0201905203790128	0.0174418360010444
82	0.0213670351450935	0.00565874258132119	0	0.485774292933776	0.239875410355898	0.247324518983911
83	0	0.00422942713357144	0.630932969842769	0.00473088470804215	0.0371363659991062	0.322970352316511
84	0.0306284036027846	0.0211920662765167	0.447217704982463	0.453961258482344	0.0206162059011136	0.0263843607547778
85	0.104998676242174	0.00710727223261023	0.745819246926006	0.0591103044719706	0.0247192375470146	0.0582452625802245
86	0.00837921989992311	0	0.0163088313520651	0.259276952627565	0.251162763510549	0.464872232609897
87	0.0200918057010049	0.00190197721220131	0.498877128111802	0.242971275980534	0	0.236157812994458
88	0.00301867675777496	0.0323386265027314	0	0.300987470906307	0.332398542477524	0.331256683355663
89	0.0152323857949359	0.0147753572615618	0.0361028131620413	0.0194119032824909	0.0200938990701489	0.894383641428821
90	0.0267621087321	0.0310753727507531	0.306733553889122	0.323787991629743	0.0093300465377413	0.302310926460541
91	0.0488485625207323	0.0185741635150786	0.00392882370021669	0.29280425751499	0.0219523278138562	0.613891864935126
92	0.0212017159007768	0.0333958294676357	0.424467292199039	0.453818976420444	0.0238961821422095	0.0432200038698954
93	0.0327695037038767	0.0165147811986184	0.0111058112861687	0.874574539327441	0.0389715273321317	0.0260638371517632
94	0.0830863775523114	0.0624625693559782	0.00302424390917833	0.0328458968148109	0.0335157542052683	0.785065158162453
95	0.0359284874837191	0.0130285494754745	0.604787055334868	0.00990724825249454	0.00206152205319266	0.334287137400251
96	0.0205467331743514	0.0189527335914879	0.303440786825982	0.0130159070820295	0.0126317750999866	0.631412064226163
97	0.0850100251674339	0.0596478668956256	0.0711741495697274	0.693249416413389	0.0463027316133216	0.0446158103405029
98	0.0294589209246445	0.0162695328775667	0.306654678812691	0.0218091478896964	0.332061409305707	0.293746310189694
99	0.0253668892266357	0.0439818338883752	0.0261927854134847	0.766602441312143	0.0647972922458263	0.0730587579135348
100	0.0211614666186559	0.470349429681007	0.027372841685271	0.440555480704399	0	0.0405607813106673
101	0.0353914893922542	0.0262806334256073	0.708195785274668	0.122910299453504	0.0379439549838685	0.0692778374700973
102	0.027363494039752	0.307787500629204	0.307245728207836	0.0237444682274173	0.00890476160292761	0.324954047292863
103	0.00459240304630892	0.22510800074336	0.0278168204209512	0.240852510054021	0.0218102100024354	0.479820055732923
104	0.0180491366779373	0.0126428898751433	0.452054622762451	0.461666573827779	0.0215977414748971	0.0339890353817918
105	0.0572741536666873	0.0398282742036063	0.0425903018110529	0.0634170080680705	0.676085060987486	0.120805201263097
106	0.0205200512591447	0.703462768091898	0.0324777972155443	0.0845811669359677	0.0358665054467287	0.123091711050716
107	0.0593201599767086	0.029144143583672	0.0542159638055118	0.0733115536214052	0.0224294823282022	0.7615786966845
108	0.00716423167908192	0.0227545345023804	0.00681321101243021	0.0375714262172056	0.448942822952497	0.476753773636405
109	0.0214308196096636	0.92433633648318	0.0108865942139125	0.00567256776557382	0	0.03767368192767
110	0	0.42357290375606	0.0436709981932857	0.458124318980539	0.0277414316554528	0.0468903474146628
111	0.0165889868881759	0.0206064855437778	0.837882289772848	0.0582772500380733	0.0515728770633026	0.0150721106938224
112	0.0108226716064345	0.449608639939786	0.0163057596939366	0.447727490380928	0.0563317532220632	0.0192036851568509
113	0.0459436663895318	0.0212369168685667	0.446162438631156	0.429114910053971	0.0196654553747157	0.0378766126820588
114	0.019099601872819	0.0370544067885085	0.29945015837262	0.0202434651632735	0.0142444742622882	0.609907893540491
115	0	0.247501027362867	0.233467474931046	0.00851098526616163	0.0118683925309208	0.498652119909004
116	0.121151036944851	0.0414960135264722	0.649040487129541	0.0620299029476505	0.0481529443858868	0.0781296150655983
117	0.101297666720509	0.0290444040674045	0.731469680740976	0.0495432836734253	0.0137723350858104	0.0748726297118749
118	0.0085360096166076	0.0114392197911642	0.630914654127659	0.0108505098750141	0.00125128563744105	0.337008320952114
119	0.0689165115454233	0.0618926783888106	0.760591620579484	0.0103541450386383	0.0403478707515212	0.0578971736961231
120	0.057783835602902	0.064388948011746	0.637018514483214	0.0764262089625437	0.0401613168666214	0.124221176072972
121	0.0159093481523916	0.0340574412286484	0.0302445974293388	0.442241969771011	0.44941672837102	0.0281299150475893
122	0.0497391525597422	0.014980189740206	0.826008745892785	0.0577247432038258	0.0459417915716881	0.00560537703175253
123	0.0537785733268951	0.00686486711154991	0.43930175090895	0.0156063423041076	0.0350270986499195	0.449421367698578
124	0.0198720950691169	0.0138784423647047	0.329767807566281	0.325078216086993	0.00722238266787168	0.304181056245033
125	0.0241023268607732	0.0126762190715845	0.468407115982337	0.0325948564936079	0.425310755708756	0.0369087258829416
126	0.0303580090366983	0.0229846139224027	0.0241496629650058	0.853709644109619	0.0403562009552777	0.0284418690109968
127	0.0154136638780235	0.0374455793004223	0.721190754659303	0.0283825879642095	0.11249203051423	0.085075383683812
128	0	0.0264064553037288	0.313730449511963	0.638169801122276	0.0100967637471783	0.0115965303148543
129	0.0291529216640313	0.705724904357511	0.0959151213862008	0.076450511223082	0.0479151346394463	0.0448414067297287
130	0.0850884915973461	0.0595883053586157	0.0209524085402703	0.717757334063965	0.0939702454611308	0.0226432149786722
131	0.0464965961058434	0.0414545216923109	0.0957119192755352	0.68752918383808	0.0530248836776869	0.0757828954105441
132	0.0473121154774661	0.412070943117775	0.0250895711082826	0.445955495558827	0.0482321883694313	0.0213396863682183
133	0.0342911525522586	0.443318533141981	0.402131430602877	0.0271819361907178	0.0720608435503758	0.0210161039617896
134	0.0486955517110099	0.741639401104085	0.0505875614343509	0.0114285102254272	0.0720804440247343	0.0755685315003931
135	0.0238641725965483	0.617847518629077	0.012867836262539	0.00126865416658297	0.339858166457724	0.00429365188752939
136	0	0.943996037166261	0	0.0135406961555917	0.0164051834487289	0.0260580832294188
137	6.20748638672831e-05	0.0141412451338566	0.29113946487342	0.668301024870072	0.0066168693914293	0.0197393208673545
138	0.00250949708023872	0	0.649090819388589	0.00178840688356458	0.290230374783829	0.0563809018637786
139	0.0164239003253405	0.437543406359591	0.0392382161388368	0.0298289264932224	0.00371307566242007	0.473252475020589
140	0.0438660942139569	0.700092954818417	0.0579415898708876	0.0653922769633613	0.0433431495207489	0.0893639346126284
141	0.0441968166418258	0.876716612653849	0.0510709445053871	0.0251223354480678	0	0.00289329075087051
142	0.0429410825127646	0.440026137309395	0.45036380080167	0.0319051114056546	0.0117757327524485	0.0229881352180675
143	0.00471157338482621	0.315327132663113	0.0174710557811144	0.310337861256574	0.316222970117782	0.0359294067965898
144	0.033208752986838	0.317309646818169	0.00966986308119448	0.01096890063136	0	0.628842836482439
145	0.0487844025706853	0.0436402539412534	0.13013035654	0.0222008094105441	0.0414862298862109	0.713757947651307
146	0.0133547109922362	0.00751499235589479	0.0348466501585271	0.442099897158361	0.0367847528793448	0.465398996455636
147	0.0263422732197169	0.0180020152327917	0.00746696366473552	0.883487988797946	0.0396174772072265	0.0250832818775837
148	0.0735688072120756	0.0447604412795499	0.0293321397340376	0.754394472928892	0	0.0979441388454447
149	0.0695783854963231	0.0331515516410521	0.738335733689863	0.0601213248276406	0.0166038600557471	0.0822091442893741
150	0.0498514819199855	0.0248620595665988	0.428454890193532	0.0233212390158138	0.0138497274504037	0.459660601853666
151	0.0291292102133276	0.0722769579414139	0.036917183081177	0.123136183331619	0.0341575214057415	0.704382944026721
152	0.0379110261610142	0.0357928297500388	0.445626022872595	0.00299559613463465	0.442646014557365	0.0350285105243521
153	0.0380236739842172	0.0513274604821793	0.713744703906352	0.100229182223905	0.0737822095254085	0.0228927698779378
154	0.0211458450178188	0.0167174511755318	0.455344830163257	0.46994592182441	0.00701724253618635	0.0298287092827957
155	0.00811003710297319	8.03450416710048e-05	0.0305879819000984	0.314363307967496	0.0112369479216524	0.635621380066109
156	0.0122176196988804	0.335395888289898	0.292925702678694	0.0135390916320051	0.0385195319665171	0.307402165734006
