group	file_id	file_name	metric	value	status
	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	treeness	0.0336	ok
	777920at2759	777920at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	39650at2759	39650at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	996662at2759	996662at2759.faa.mafft.clipkit.treefile	treeness	0.0419	ok
	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	674160at2759	674160at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	919955at2759	919955at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	treeness	0.0884	ok
	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0143	ok
	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1041560at2759	1041560at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	271586at2759	271586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1626636at2759	1626636at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1157302at2759	1157302at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1018517at2759	1018517at2759.faa.mafft.clipkit.treefile	treeness	0.0079	ok
	1193442at2759	1193442at2759.faa.mafft.clipkit.treefile	treeness	0.0366	ok
	866359at2759	866359at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1019762at2759	1019762at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	734666at2759	734666at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1269244at2759	1269244at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1513531at2759	1513531at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1445102at2759	1445102at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	679771at2759	679771at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1010730at2759	1010730at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1173229at2759	1173229at2759.faa.mafft.clipkit.treefile	treeness	0.0282	ok
	1525971at2759	1525971at2759.faa.mafft.clipkit.treefile	treeness	0.0254	ok
	296129at2759	296129at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1003258at2759	1003258at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	453044at2759	453044at2759.faa.mafft.clipkit.treefile	treeness	0.0518	ok
	331411at2759	331411at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	975158at2759	975158at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	355408at2759	355408at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1138059at2759	1138059at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1488235at2759	1488235at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1441854at2759	1441854at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1538526at2759	1538526at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1269649at2759	1269649at2759.faa.mafft.clipkit.treefile	treeness	0.0487	ok
	1264469at2759	1264469at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1194691at2759	1194691at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1342242at2759	1342242at2759.faa.mafft.clipkit.treefile	treeness	0.0454	ok
	1291729at2759	1291729at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	721605at2759	721605at2759.faa.mafft.clipkit.treefile	treeness	0.0259	ok
	974865at2759	974865at2759.faa.mafft.clipkit.treefile	treeness	0.0553	ok
	320059at2759	320059at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	891751at2759	891751at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	176625at2759	176625at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1421503at2759	1421503at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	290630at2759	290630at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	720340at2759	720340at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	621827at2759	621827at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1552706at2759	1552706at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1217666at2759	1217666at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1382842at2759	1382842at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	570797at2759	570797at2759.faa.mafft.clipkit.treefile	treeness	0.0256	ok
	1249159at2759	1249159at2759.faa.mafft.clipkit.treefile	treeness	0.0308	ok
	1079827at2759	1079827at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	418107at2759	418107at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1284731at2759	1284731at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	981902at2759	981902at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	673132at2759	673132at2759.faa.mafft.clipkit.treefile	treeness	0.0534	ok
	100698at2759	100698at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	664730at2759	664730at2759.faa.mafft.clipkit.treefile	treeness	0.0495	ok
	1370285at2759	1370285at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	814241at2759	814241at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1432328at2759	1432328at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1251252at2759	1251252at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1161199at2759	1161199at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1620056at2759	1620056at2759.faa.mafft.clipkit.treefile	treeness	0.1126	ok
	396755at2759	396755at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1304061at2759	1304061at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1545004at2759	1545004at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	836599at2759	836599at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1423847at2759	1423847at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1405073at2759	1405073at2759.faa.mafft.clipkit.treefile	treeness	0.0527	ok
	1526152at2759	1526152at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1633672at2759	1633672at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1504863at2759	1504863at2759.faa.mafft.clipkit.treefile	treeness	0.0264	ok
	341721at2759	341721at2759.faa.mafft.clipkit.treefile	treeness	0.0172	ok
	1200489at2759	1200489at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	390348at2759	390348at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1346432at2759	1346432at2759.faa.mafft.clipkit.treefile	treeness	0.0412	ok
	1455730at2759	1455730at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1094121at2759	1094121at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1346165at2759	1346165at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1338131at2759	1338131at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1287094at2759	1287094at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	306227at2759	306227at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1260807at2759	1260807at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1065019at2759	1065019at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1355894at2759	1355894at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1434266at2759	1434266at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	491869at2759	491869at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1108845at2759	1108845at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	160593at2759	160593at2759.faa.mafft.clipkit.treefile	treeness	0.0444	ok
	751335at2759	751335at2759.faa.mafft.clipkit.treefile	treeness	0.0479	ok
	1428854at2759	1428854at2759.faa.mafft.clipkit.treefile	treeness	0.0693	ok
	345441at2759	345441at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1128607at2759	1128607at2759.faa.mafft.clipkit.treefile	treeness	0.0518	ok
	956854at2759	956854at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	543764at2759	543764at2759.faa.mafft.clipkit.treefile	treeness	0.0548	ok
	911863at2759	911863at2759.faa.mafft.clipkit.treefile	treeness	0.0589	ok
	777920at2759	777920at2759.faa.mafft.clipkit.treefile	treeness	0.039	ok
	261328at2759	261328at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1038775at2759	1038775at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1233814at2759	1233814at2759.faa.mafft.clipkit.treefile	treeness	0.0202	ok
	1454155at2759	1454155at2759.faa.mafft.clipkit.treefile	treeness	0.0566	ok
	1459797at2759	1459797at2759.faa.mafft.clipkit.treefile	treeness	0.0647	ok
	1079130at2759	1079130at2759.faa.mafft.clipkit.treefile	treeness	0.0707	ok
	858842at2759	858842at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1322642at2759	1322642at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	761109at2759	761109at2759.faa.mafft.clipkit.treefile	treeness	0.0382	ok
	1076134at2759	1076134at2759.faa.mafft.clipkit.treefile	treeness	0.053	ok
	1407446at2759	1407446at2759.faa.mafft.clipkit.treefile	treeness	0.0055	ok
	39650at2759	39650at2759.faa.mafft.clipkit.treefile	treeness	0.0462	ok
	1096688at2759	1096688at2759.faa.mafft.clipkit.treefile	treeness	0.0842	ok
	996662at2759	996662at2759.faa.mafft.clipkit.treefile	treeness	0.0539	ok
	1379600at2759	1379600at2759.faa.mafft.clipkit.treefile	treeness	0.0332	ok
	1364586at2759	1364586at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1257440at2759	1257440at2759.faa.mafft.clipkit.treefile	treeness	0.0523	ok
	817008at2759	817008at2759.faa.mafft.clipkit.treefile	treeness	0.0381	ok
	674160at2759	674160at2759.faa.mafft.clipkit.treefile	treeness	0.0233	ok
	1442062at2759	1442062at2759.faa.mafft.clipkit.treefile	treeness	0.1227	ok
	1112002at2759	1112002at2759.faa.mafft.clipkit.treefile	treeness	0.0322	ok
	450058at2759	450058at2759.faa.mafft.clipkit.treefile	treeness	0.076	ok
	1358374at2759	1358374at2759.faa.mafft.clipkit.treefile	treeness	0.0309	ok
	774318at2759	774318at2759.faa.mafft.clipkit.treefile	treeness	0.0386	ok
	1488436at2759	1488436at2759.faa.mafft.clipkit.treefile	treeness	0.0811	ok
	919955at2759	919955at2759.faa.mafft.clipkit.treefile	treeness	0.0392	ok
	604979at2759	604979at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1014314at2759	1014314at2759.faa.mafft.clipkit.treefile	treeness	0.056	ok
	779909at2759	779909at2759.faa.mafft.clipkit.treefile	treeness	0.123	ok
	1001705at2759	1001705at2759.faa.mafft.clipkit.treefile	treeness	0.0688	ok
	834694at2759	834694at2759.faa.mafft.clipkit.treefile	treeness	0.0782	ok
	1287401at2759	1287401at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	1129824at2759	1129824at2759.faa.mafft.clipkit.treefile	treeness	0.0848	ok
	917326at2759	917326at2759.faa.mafft.clipkit.treefile	treeness	0.0169	ok
	1490022at2759	1490022at2759.faa.mafft.clipkit.treefile	treeness	0.0605	ok
	671846at2759	671846at2759.faa.mafft.clipkit.treefile	treeness	0.0582	ok
	1178688at2759	1178688at2759.faa.mafft.clipkit.treefile	treeness	0.0604	ok
	1032689at2759	1032689at2759.faa.mafft.clipkit.treefile	treeness	0.0459	ok
	156083at2759	156083at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
	324863at2759	324863at2759.faa.mafft.clipkit.treefile	treeness	0.0387	ok
	1377237at2759	1377237at2759.faa.mafft.clipkit.treefile	treeness	0.0	ok
