tree_name	mean_patristic_distance
1003258at2759	1.5591328997999998
100698at2759	0.47042986953333327
1010730at2759	1.2812257515333334
1014314at2759	0.6398853177
1018517at2759	0.5667758868333334
1019762at2759	1.2219457336666666
1038775at2759	0.8303901375999999
1041560at2759	0.8022136593333333
1065019at2759	1.0825288678666667
1079827at2759	0.24679564853333333
1094121at2759	0.7524257582666666
1096688at2759	0.7192543433999999
1112002at2759	1.0809956647333334
1129824at2759	1.2589226904666668
1138059at2759	0.6159743677333333
1157302at2759	0.3305224324666666
1161199at2759	1.022787997
1173229at2759	1.3465436398166666
1193442at2759	0.85468011245
1194691at2759	0.5894020783333334
1200489at2759	1.2634072330666666
1217666at2759	0.47258090773333333
1249159at2759	0.8173860727833334
1251252at2759	0.8207934447333333
1260807at2759	1.0687310068666667
1264469at2759	1.4902947420666666
1269244at2759	1.1610125099333333
1269649at2759	0.5739809431499999
1284731at2759	1.0719411247333335
1287094at2759	0.9796224898000001
1287401at2759	0.4056041264666667
1291729at2759	1.2973927757333332
1304061at2759	0.4211075482
1338131at2759	0.38388545313333333
1342242at2759	1.6978771859000001
1346165at2759	1.4446200683333335
1346432at2759	1.0664543440833334
1355894at2759	0.38694382373333336
1358374at2759	0.8833887960000001
1364586at2759	1.199613833933333
1370285at2759	1.2883555197999998
1379600at2759	0.9581301600666666
1382842at2759	0.9014361265333334
1405073at2759	0.34475838495
1421503at2759	0.435202667
1423847at2759	0.6981129658
1428854at2759	1.3544034616500003
1432328at2759	0.5792910874
1434266at2759	1.4288699071333333
1441854at2759	0.7475300297333334
1445102at2759	0.5401962080666667
1455730at2759	0.45252144813333334
1488235at2759	0.6914058371999999
1488436at2759	0.6018768091333334
1504863at2759	0.711778915
1513531at2759	0.9627697509999998
1525971at2759	0.8614077985166667
1526152at2759	1.2518107352
1538526at2759	0.8411019836666666
1545004at2759	0.41780904919999995
1552706at2759	0.6493725668
156083at2759	0.09463541946666666
1620056at2759	0.9380056757333333
1626636at2759	0.5288760111333334
1633672at2759	0.25712394873333333
176625at2759	1.6977264919333332
271586at2759	1.9764695957333336
290630at2759	0.9991505584666668
296129at2759	0.6296260337333334
306227at2759	1.1728052664
320059at2759	0.23898105826666668
324863at2759	1.5027658922
331411at2759	0.5517209296
341721at2759	1.4680013384833333
355408at2759	0.1201200946
390348at2759	0.23011384866666665
39650at2759	1.0403453749333333
396755at2759	0.9098529377333334
418107at2759	0.7090555456666666
453044at2759	1.0663724661
491869at2759	1.3153018302
570797at2759	2.0334451293666667
621827at2759	1.4191667410666666
664730at2759	0.5433412275333332
673132at2759	0.8285599446166666
674160at2759	1.8706589398000002
679771at2759	1.4105997872666665
720340at2759	0.9551459680666667
721605at2759	1.19624549985
734666at2759	0.7106050124
777920at2759	1.0173571554666667
814241at2759	0.6195640675333333
836599at2759	0.6780286515333334
866359at2759	0.61053876
891751at2759	1.9117014892000002
919955at2759	1.0464429820666667
974865at2759	0.98800033105
975158at2759	0.6625683372666666
981902at2759	0.8917256128000001
996662at2759	1.4757947088333332
