pathway_id	pathway_name	foreground_hits	pathway_genes_in_universe	foreground_genes_in_universe	universe_genes	p_value	adjusted_p_value	foreground_hit_genes
pau00405	Phenazine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	14	24	74	2041	2.82915885159e-15	1.2448298947e-13	PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09470,PA14_09480,PA14_09490,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39960,PA14_39970
pau02024	Quorum sensing - Pseudomonas aeruginosa UCBPP-PA14	24	111	74	2041	7.26510761359e-14	1.59832367499e-12	PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09520,PA14_09530,PA14_16250,PA14_19100,PA14_19110,PA14_19130,PA14_20610,PA14_31290,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40260,PA14_49760
pau01310	Nitrogen cycle - Pseudomonas aeruginosa UCBPP-PA14	4	12	74	2041	0.000632521347286	0.0092769797602	PA14_06750,PA14_06810,PA14_06830,PA14_20200
pau01110	Biosynthesis of secondary metabolites - Pseudomonas aeruginosa UCBPP-PA14	28	444	74	2041	0.000986644519133	0.0108530897105	PA14_00640,PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710,PA14_09150,PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09490,PA14_20940,PA14_35150,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40310,PA14_58030,PA14_61040
pau04146	Peroxisome - Pseudomonas aeruginosa UCBPP-PA14	3	14	74	2041	0.0124893334584	0.109906134434	PA14_09150,PA14_58000,PA14_61040
pau00910	Nitrogen metabolism - Pseudomonas aeruginosa UCBPP-PA14	4	34	74	2041	0.0324148841766	0.236895412951	PA14_06750,PA14_06810,PA14_06830,PA14_20200
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	5	52	74	2041	0.0376879066059	0.236895412951	PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710
pau00643	Styrene degradation - Pseudomonas aeruginosa UCBPP-PA14	2	11	74	2041	0.057722588065	0.317474234357	PA14_02760,PA14_02770
pau02020	Two-component system - Pseudomonas aeruginosa UCBPP-PA14	14	265	74	2041	0.089505565443	0.389417349531	PA14_06740,PA14_10330,PA14_10500,PA14_19130,PA14_28970,PA14_55750,PA14_55850,PA14_55860,PA14_55880,PA14_55890,PA14_55900,PA14_55920,PA14_55930,PA14_55940
pau02025	Biofilm formation - Pseudomonas aeruginosa - Pseudomonas aeruginosa UCBPP-PA14	7	108	74	2041	0.0925131076515	0.389417349531	PA14_19100,PA14_19110,PA14_19130,PA14_31290,PA14_43070,PA14_49760,PA14_69560
pau01100	Metabolic pathways - Pseudomonas aeruginosa UCBPP-PA14	44	1049	74	2041	0.0973543373827	0.389417349531	PA14_00640,PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710,PA14_06740,PA14_06750,PA14_06810,PA14_06830,PA14_09150,PA14_09400,PA14_09410,PA14_09420,PA14_09440,PA14_09450,PA14_09460,PA14_09470,PA14_09480,PA14_09490,PA14_10500,PA14_19130,PA14_20200,PA14_20940,PA14_20950,PA14_34870,PA14_35150,PA14_39880,PA14_39890,PA14_39910,PA14_39925,PA14_39945,PA14_39960,PA14_39970,PA14_40310,PA14_52990,PA14_53070,PA14_53290,PA14_58030,PA14_61040
pau00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	3	32	74	2041	0.107210413624	0.393104849956	PA14_09460,PA14_39945,PA14_52990
pau00362	Benzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	3	34	74	2041	0.122984049154	0.41625370483	PA14_01900,PA14_01910,PA14_02790
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	21	74	2041	0.17525064782	0.550787750291	PA14_52990,PA14_53070
pau00380	Tryptophan metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	26	74	2041	0.242497797289	0.711326872046	PA14_09150,PA14_61040
pau01220	Degradation of aromatic compounds - Pseudomonas aeruginosa UCBPP-PA14	2	29	74	2041	0.283506408143	0.779642622393	PA14_01900,PA14_01910
pau01503	Cationic antimicrobial peptide (CAMP) resistance - Pseudomonas aeruginosa UCBPP-PA14	2	31	74	2041	0.31078485878	0.804384340373	PA14_10330,PA14_16250
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	13	323	74	2041	0.386717689134	0.902586473847	PA14_01900,PA14_01910,PA14_02760,PA14_02770,PA14_02790,PA14_06660,PA14_06750,PA14_06810,PA14_06830,PA14_20200,PA14_31350,PA14_35150,PA14_58030
pau00650	Butanoate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	38	74	2041	0.40401284622	0.902586473847	PA14_02760,PA14_02770
pau00561	Glycerolipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	15	74	2041	0.426444153777	0.902586473847	PA14_35150
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	21	74	2041	0.541334764726	0.902586473847	PA14_53070
pau00190	Oxidative phosphorylation - Pseudomonas aeruginosa UCBPP-PA14	2	57	74	2041	0.620768358017	0.902586473847	PA14_06740,PA14_10500
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	27	74	2041	0.633459674794	0.902586473847	PA14_20950
pau00350	Tyrosine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	27	74	2041	0.633459674794	0.902586473847	PA14_53070
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	27	74	2041	0.633459674794	0.902586473847	PA14_34870
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	1	29	74	2041	0.659906713682	0.902586473847	PA14_58030
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	1	29	74	2041	0.659906713682	0.902586473847	PA14_53290
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	62	74	2041	0.666927652848	0.902586473847	PA14_35150,PA14_58030
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	6	184	74	2041	0.67066029684	0.902586473847	PA14_06660,PA14_06680,PA14_06690,PA14_06700,PA14_06710,PA14_53070
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	2	63	74	2041	0.675607793618	0.902586473847	PA14_09150,PA14_61040
pau03070	Bacterial secretion system - Pseudomonas aeruginosa UCBPP-PA14	3	95	74	2041	0.68024493134	0.902586473847	PA14_10330,PA14_43070,PA14_69560
pau00790	Folate biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	33	74	2041	0.707280446957	0.902586473847	PA14_52990
pau01501	beta-Lactam resistance - Pseudomonas aeruginosa UCBPP-PA14	1	34	74	2041	0.718067920525	0.902586473847	PA14_10330
pau00010	Glycolysis / Gluconeogenesis - Pseudomonas aeruginosa UCBPP-PA14	1	35	74	2041	0.728463024602	0.902586473847	PA14_35150
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	1	35	74	2041	0.728463024602	0.902586473847	PA14_58030
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	36	74	2041	0.738479842238	0.902586473847	PA14_00640
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	41	74	2041	0.783348590422	0.914103552235	PA14_19130
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	4	146	74	2041	0.789453067839	0.914103552235	PA14_00640,PA14_09460,PA14_39945,PA14_52990
pau02030	Bacterial chemotaxis - Pseudomonas aeruginosa UCBPP-PA14	1	49	74	2041	0.83984606603	0.921891591902	PA14_55750
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	51	74	2041	0.851526914956	0.921891591902	PA14_20950
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	3	129	74	2041	0.859035346999	0.921891591902	PA14_09150,PA14_58030,PA14_61040
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	1	58	74	2041	0.886167222792	0.928365661972	PA14_31350
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	4	202	74	2041	0.946039030123	0.961045494925	PA14_10340,PA14_20170,PA14_20180,PA14_40240
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	1	86	74	2041	0.961045494925	0.961045494925	PA14_68150
pau00040	Pentose and glucuronate interconversions - Pseudomonas aeruginosa UCBPP-PA14	0	8	74	2041	1	1	
pau00051	Fructose and mannose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	18	74	2041	1	1	
pau00052	Galactose metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	4	74	2041	1	1	
pau00053	Ascorbate and aldarate metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	6	74	2041	1	1	
pau00071	Fatty acid degradation - Pseudomonas aeruginosa UCBPP-PA14	0	31	74	2041	1	1	
pau00074	Mycolic acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	74	2041	1	1	
pau00220	Arginine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	33	74	2041	1	1	
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	67	74	2041	1	1	
pau00240	Pyrimidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	36	74	2041	1	1	
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	56	74	2041	1	1	
pau00261	Monobactam biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	9	74	2041	1	1	
pau00280	Valine, leucine and isoleucine degradation - Pseudomonas aeruginosa UCBPP-PA14	0	45	74	2041	1	1	
pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	17	74	2041	1	1	
pau00300	Lysine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	16	74	2041	1	1	
pau00310	Lysine degradation - Pseudomonas aeruginosa UCBPP-PA14	0	22	74	2041	1	1	
pau00330	Arginine and proline metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	48	74	2041	1	1	
pau00332	Carbapenem biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	2	74	2041	1	1	
pau00340	Histidine metabolism - Pseudomonas aeruginosa UCBPP-PA14	0	25	74	2041	1	1	
pau00361	Chlorocyclohexane and chlorobenzene degradation - Pseudomonas aeruginosa UCBPP-PA14	0	5	74	2041	1	1	
pau00364	Fluorobenzoate degradation - Pseudomonas aeruginosa UCBPP-PA14	0	7	74	2041	1	1	
pau00401	Novobiocin biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	0	6	74	2041	1	1	
