6	8	10
13	15	15
13	8	11
14	12	11
9	7	8
5	9	6
4	1	1
12	17	10
13	7	6
7	6	5
8	5	15
7	11	8
3	9	7
5	9	10
7	11	5
11	8	6
2	3	2
7	9	3
7	7	8
1	3	2
1	0	2
3	3	1
11	12	8
1	4	0
6	5	3
5	2	8
5	2	1
3	5	1
13	6	7
4	6	8
13	10	11
3	2	1
2	1	0
2	2	4
1	4	4
5	8	7
5	3	4
15	17	7
9	3	8
8	16	8
10	5	6
6	3	7
6	3	4
1	1	0
8	7	7
1	2	2
5	5	6
2	3	2
9	14	7
6	10	4
1	2	0
3	8	6
13	14	15
1	1	0
3	7	9
5	7	8
8	9	5
4	3	4
2	3	3
3	7	4
16	18	14
6	3	4
6	7	10
1	3	2
12	10	17
9	9	11
6	5	2
12	14	9
4	1	2
5	6	7
4	12	9
5	7	8
12	9	5
5	4	4
2	0	1
13	11	4
5	8	7
7	8	4
4	5	8
9	8	7
0	1	3
7	4	11
1	3	2
1	0	1
3	6	3
6	6	6
10	9	8
2	7	6
3	3	6
1	1	5
2	6	2
5	4	1
3	7	11
6	9	6
2	0	0
7	5	1
7	2	6
4	1	6
9	7	11
2	4	0
2	3	3
6	6	14
4	9	5
0	0	1
1	1	2
1	0	3
0	2	3
3	5	1
9	4	0
0	5	6
9	2	3
4	3	2
4	6	4
6	10	5
17	16	13
2	5	1
0	3	3
3	3	1
10	4	5
9	9	9
7	4	9
2	4	2
4	4	2
9	6	7
5	1	1
1	1	0
5	5	5
3	7	11
3	4	7
7	8	8
2	1	2
5	3	6
3	4	6
0	2	3
3	4	5
2	2	0
1	1	1
1	7	9
2	1	3
4	8	10
10	4	6
11	9	12
6	4	1
4	7	9
0	6	2
3	5	3
1	2	0
7	5	10
3	0	2
5	6	8
9	10	7
4	10	10
4	1	6
5	5	6
16	9	12
9	13	12
3	3	1
2	5	1
4	3	4
4	4	1
1	2	2
1	2	2
0	0	3
10	16	18
12	8	4
2	2	3
2	2	3
8	9	4
8	6	5
5	6	6
3	5	2
3	8	2
16	15	13
9	5	9
2	1	6
7	0	9
1	3	1
9	10	13
0	0	2
3	9	7
9	7	10
4	8	4
11	7	17
4	2	5
1	5	5
4	4	6
4	1	4
7	3	3
0	1	4
1	5	1
7	1	6
4	4	2
0	3	1
2	5	1
3	2	5
11	16	4
12	7	8
15	7	5
4	2	3
1	1	2
17	19	14
7	9	11
21	22	15
6	12	2
3	0	2
3	6	4
2	1	4
