BG001	6	8	10
BG002	13	15	15
BG003	13	8	11
BG004	14	12	11
BG005	9	7	8
BG006	5	9	6
BG007	4	1	1
BG008	12	17	10
BG009	13	7	6
BG010	7	6	5
BG011	8	5	15
BG012	7	11	8
BG013	3	9	7
BG014	5	9	10
BG015	7	11	5
BG016	11	8	6
BG017	2	3	2
BG018	7	9	3
BG019	7	7	8
BG020	1	3	2
BG021	1	0	2
BG022	3	3	1
BG023	11	12	8
BG024	1	4	0
BG025	6	5	3
BG026	5	2	8
BG027	5	2	1
BG028	3	5	1
BG029	13	6	7
BG030	4	6	8
BG031	13	10	11
BG032	3	2	1
BG033	2	1	0
BG034	2	2	4
BG035	1	4	4
BG036	5	8	7
BG037	5	3	4
BG038	15	17	7
BG039	9	3	8
BG040	8	16	8
BG041	10	5	6
BG042	6	3	7
BG043	6	3	4
BG044	1	1	0
BG045	8	7	7
BG046	1	2	2
BG047	5	5	6
BG048	2	3	2
BG049	9	14	7
BG050	6	10	4
BG051	1	2	0
BG052	3	8	6
BG053	13	14	15
BG054	1	1	0
BG055	3	7	9
BG056	5	7	8
BG057	8	9	5
BG058	4	3	4
BG059	2	3	3
BG060	3	7	4
BG061	16	18	14
BG062	6	3	4
BG063	6	7	10
BG064	1	3	2
BG065	12	10	17
BG066	9	9	11
BG067	6	5	2
BG068	12	14	9
BG069	4	1	2
BG070	5	6	7
BG071	4	12	9
BG072	5	7	8
BG073	12	9	5
BG074	5	4	4
BG075	2	0	1
BG076	13	11	4
BG077	5	8	7
BG078	7	8	4
BG079	4	5	8
BG080	9	8	7
BG081	0	1	3
BG082	7	4	11
BG083	1	3	2
BG084	1	0	1
BG085	3	6	3
BG086	6	6	6
BG087	10	9	8
BG088	2	7	6
BG089	3	3	6
BG090	1	1	5
BG091	2	6	2
BG092	5	4	1
BG093	3	7	11
BG094	6	9	6
BG095	2	0	0
BG096	7	5	1
BG097	7	2	6
BG098	4	1	6
BG099	9	7	11
BG100	2	4	0
BG101	2	3	3
BG102	6	6	14
BG103	4	9	5
BG104	0	0	1
BG105	1	1	2
BG106	1	0	3
BG107	0	2	3
BG108	3	5	1
BG109	9	4	0
BG110	0	5	6
BG111	9	2	3
BG112	4	3	2
BG113	4	6	4
BG114	6	10	5
BG115	17	16	13
BG116	2	5	1
BG117	0	3	3
BG118	3	3	1
BG119	10	4	5
BG120	9	9	9
BG121	7	4	9
BG122	2	4	2
BG123	4	4	2
BG124	9	6	7
BG125	5	1	1
BG126	1	1	0
BG127	5	5	5
BG128	3	7	11
BG129	3	4	7
BG130	7	8	8
BG131	2	1	2
BG132	5	3	6
BG133	3	4	6
BG134	0	2	3
BG135	3	4	5
BG136	2	2	0
BG137	1	1	1
BG138	1	7	9
BG139	2	1	3
BG140	4	8	10
BG141	10	4	6
BG142	11	9	12
BG143	6	4	1
BG144	4	7	9
BG145	0	6	2
BG146	3	5	3
BG147	1	2	0
BG148	7	5	10
BG149	3	0	2
BG150	5	6	8
BG151	9	10	7
BG152	4	10	10
BG153	4	1	6
BG154	5	5	6
BG155	16	9	12
BG156	9	13	12
BG157	3	3	1
BG158	2	5	1
BG159	4	3	4
BG160	4	4	1
BG161	1	2	2
BG162	1	2	2
BG163	0	0	3
BG164	10	16	18
BG165	12	8	4
BG166	2	2	3
BG167	2	2	3
BG168	8	9	4
BG169	8	6	5
BG170	5	6	6
BG171	3	5	2
BG172	3	8	2
BG173	16	15	13
BG174	9	5	9
BG175	2	1	6
BG176	7	0	9
BG177	1	3	1
BG178	9	10	13
BG179	0	0	2
BG180	3	9	7
BG181	9	7	10
BG182	4	8	4
BG183	11	7	17
BG184	4	2	5
BG185	1	5	5
BG186	4	4	6
BG187	4	1	4
BG188	7	3	3
BG189	0	1	4
BG190	1	5	1
BG191	7	1	6
BG192	4	4	2
BG193	0	3	1
BG194	2	5	1
BG195	3	2	5
BG196	11	16	4
BG197	12	7	8
BG198	15	7	5
BG199	4	2	3
BG200	1	1	2
EP1	17	19	14
EP2	7	9	11
EP3	21	22	15
EP4	6	12	2
EP5	3	0	2
EP6	3	6	4
EP7	2	1	4
